index	trigger	syllables	flag	preview
225	line-end	13		སྤྱོད་འཇུག་ལས་ཀྱང་། གསེར་སྒྱུར་རྩི་ཡི་རྣམ་པ་མཆོག་ལྟ་བུ། །
226	line-end	9		མི་གཙང་ལུས་འདི་བླངས་ནས་རྒྱལ་བའི་སྐུ། །
227	line-end	9		རིན་ཆེན་རིན་ཐང་མེད་པར་བསྒྱུར་པས་ན། །
228	line-end	9		བྱང་ཆུབ་སེམས་ཞེས་བྱ་བ་རབ་བརྟན་ཟུངས། །
229	line-end	2		ཞེས་གསུངས།
230	line-end	24		འཕགས་མ་སྒྲོལ་མ་ལ་ཞེས་པ་སོ་སྐྱེའི་ས་ལས་ཁྱད་པར་དུ་འཕགས་པ་མཐོང་ལམ་ཐོབ་མྱོང་བས་ཡིན། 
231	quote-open	5		ཤེས་རབ་སྙིང་པོ་ལས།
232	line-end	20		ག་ཏེ་ག་ཏེ་པཱ་ར་ག་ཏེ་པཱ་ར་སཾ་ག་ཏེ་བྷོ་དྷི་སྭ་ཧཱ། ཞེས་གསུངས་པ་ལྟར།
233	line-end	113		ག་ཏེ་དང་པོས་ཚོགས་ལམ་དུ་སོངས་ཤིག ག་ཏེ་གཉིས་པས་སྦྱོར་ལམ་དུ་སོངས་ཤིག པཱ་ར་ག་ཏེ་མཐོང
234	line-end	62		དེས་ན་ཚུལ་རོལ་ཕ་རོལ་ཞེས་པ་རང་དབང་དུ་གྲུབ་པ་ཞིག་མེད་ཀྱང་། བློས་ཕར་འདོགས་ཚུལ་བཟང་ང
235	line-end	55		མ་ནི་བུད་མེད་ཀྱི་རྟེན་ལ་སངས་རྒྱས་ཀྱི་གོ་འཕང་མངོན་དུ་མཛད་པས་མ་དང་། སྒྲོལ་ཞེས་པ་བད
236	line-end	64		ཉོན་སྒྲིབ་ལས་གྲོལ་ཀྱང་ཤེས་སྒྲིབ་ལས་མ་གྲོལ་རྣམས་གྲོལ་བར་བྱའོ་སྙམ་པ། སྡུག་བསྔལ་གྱི
237	line-end	70		མ་ལ་ཞེས་པ་སྟོང་ཕྱོགས་སྐྱེ་མེད་མཚོན་པ་སྟེ། སྟོང་ཉིད་ལ་མཉམ་པར་བཞག་པས་བདེ་ཆེན་གྱིས་
238	line-end	13		རང་བཞིན་རྣམ་དག དོན་དམ་བདེན་པ་རྣམས་དོན་གཅིག ཅེས་གསུངས་པ་ལྟར། །
239	line-end	92		ཉོན་མོངས་རྣམས་ནི་གློ་བུར་བའམ་འཕྲལ་གྱི་རྣམ་རྟོག་ཙམ་ལས་སེམས་ཀྱི་རང་གཤིས་སུ་མ་ཞུགས་
240	quote-open	6		རྒྱུད་རྡོ་རྗེ་རྩེ་མོ་ལས།
241	line-end	7		རྒྱུད་ནི་རྒྱུན་ཞེས་བྱ་བར་གྲགས། །
242	line-end	7		འཁོར་བ་རྒྱུད་དུ་འདོད་པ་སྟེ། །
243	line-end	7		མྱང་ངན་འདས་པ་རྒྱུད་ཕྱི་མ། །
244	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
245	line-end	89		དེ་ཡང་གཞི་ལ་རང་བཞིན་གྱི་མྱང་འདས་ཡོད་པ་ལ་ཐུག་པ་སྟེ། གཞི་དུས་སུ་གང་འདའ་རྒྱུའི་མྱ་ང
246	quote-open	8		ཕའི་སོ་ཐར་གྱི་མདོ་རྒྱས་པ་ལས།
247	line-end	7		སྦྱིན་པས་བསོད་ནམས་རབ་ཏུ་འཕེལ། །
248	line-end	7		ལེགས་བསྡམས་དགྲ་སོགས་མི་འགྱུར་རོ། །
249	line-end	8		དགེ་དང་ལྡན་པས་སྡིག་པ་སྤོང་། །
250	line-end	7		ཉོན་མོངས་ཟད་པས་མྱ་ངན་འདའ། །
251	line-end	3		ཞེས་དང་།
252	line-end	17		དྲང་ངེས་ལེགས་བཤད་སྙིང་པོ་ལས་ཀྱང་། མྱ་ངན་ནི། འདིར་ཀུན་ཉོན་ཡིན་པའི་ཕྱིར་རོ། །
253	line-end	2		ཞེས་
254	line-end	90		སོགས་ཀྱི་སྟེང་ནས་དཔྱད་ན། རྩ་ཉོན་དྲུག་དང་ཉེ་ཉོན་ཉི་ཤུ་ལ་སོགས་པ་མྱ་ངན་ཡིན་ལ། དེ་ཡང
255	line-end	81		དཔེར་ན་ནམ་མཁའ་སྤྲིན་ཟད་པ་དེ་ཉིད་ནམ་མཁའ་ལས་གཞན་དུ་མེད་པ་ལྟར། གཉེན་པོའི་སྟོབས་ཀྱིས
256	quote-open	5		ཆོས་དབྱིངས་བསྟོད་པ་ལས།
257	line-end	7		གང་ཞིག་འཁོར་བའི་རྒྱུར་གྱུར་པ། །
258	line-end	8		དེ་ཆོས་ཉིད་སྦྱངས་པ་བྱས་པ་ན། །
259	line-end	12		དག་པ་དེ་ཉིད་མྱང་ངན་འདས། ཀྱི་སྐུ་ཡང་དེ་ཉིད་དོ། །
260	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
261	line-end	41		ཕྱག་འཚལ་ལོ་ཞེས་པའི་ཕྱག་ནི་ལུས་ངག་ཡིད་གསུམ་གྱིས་བསགས་པའི་སྡིག་པ་ཕྱིས་པའམ་དོར་བ་ལ་
262	quote-open	11		ཕྱག་དེ་ལ་ལུས་ངག་ཡིད་གསུམ་གྱི་ཕྱག་གསུམ་ལས།
263	ordinal-open	6		དང་པོ་ལུས་ཀྱི་ཕྱག་ནི།
264	line-end	24		ལུས་ཀྱི་ཕྱག་ལ་བརྐྱངས་ཕྱག་ཞེས་པ་ལུས་ཐམས་ཅད་ས་ལ་རེག་པའི་ཕྱག་འཚལ་བ་ལ་གསུངས་ཤིང་ཁུངས
265	quote-open	6		སྡོང་པོ་བཀོད་པའི་མདོ་ལས།
266	line-end	28		གཞོན་ནུ་ནོར་བཟང་གིས་ཤིང་སྡོང་པོ་ས་ལ་འགྱེད་པ་བཞིན་དུ་ལུས་ཐམས་ཅད་ས་ལ་ཕབ་སྟེ་ཕྱག་འཚ
267	line-end	75		ལུས་ཡོངས་རྫོགས་སྤོས་འགྱེལ་བ་ལྟར། ཁ་སྦུག་ཏུ་ས་ལ་ཕབ་ཅིང་། ལག་གཉིས་ཐད་ཀར་བསྐྱངས་ནས་
268	quote-open	6		ཕུང་པོ་གསུམ་པའི་མདོ་ལས།
269	quote-open	41		བདག་གིས་ཡན་ལག་ལྔས་ཕྱག་འཚལ་བ་འདིས་སེམས་ཅན་ཐམས་ཅད་སྒྲིབ་པ་ལྔ་སེལ་བར་གྱུར་ཅིག དབང་པ
270	line-end	7		ཡན་ལག་ལྔས་ཕྱགས་འཚལ་ཏེ། ཞེས་གསུངས།
271	quote-open	3		བཟང་སྤྱོད་ལས།
272	line-end	9		བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་སྟོབས་དག་གིས། །
273	line-end	9		རྒྱལ་བ་ཐམས་ཅད་ཡིད་ཀྱི་མངོན་སུམ་དུ། །
274	line-end	12		ཞིང་གི་རྡུལ་སྙེད་ལུས་རབ་བཏུད་པ་ཡིས།། ཞེས་པ་ལྟར་
275	line-end	68		སྐྱབས་ཡུལ་རྣམས་ཀྱི་བཟང་པོའི་སྤྱོད་པ་ལ་དད་པའི་སྟོབས་བསྐྱེད་ཅིང་། རང་གི་ལུས་ཞིང་གི
276	line-end	4		ངག་གི་ཕྱག་ནི།
277	quote-open	4		ཡང་དེ་ཉིད་ལས།
278	line-end	9		དེ་དག་བསྔགས་པ་མི་ཟད་རྒྱ་མཚོ་རྣམས། །
279	line-end	9		དབྱངས་ཀྱི་ཡན་ལག་རྒྱ་མཚོའི་སྒྲ་ཀུན་གྱིས། །
280	line-end	10		རྒྱལ་བ་ཀུན་གྱི་ཡོན་ཏན་རབ་བརྗོད་ཅིང་། །
281	line-end	9		བདེ་བར་གཤེགས་པ་ཐམས་ཅད་བདག་གིས་བསྟོད། །
282	line-end	4		ཅེས་པ་ལྟར་
283	line-end	33		སྐྱབས་ཡུལ་རྣམས་ཀྱི་སྐུ་གསུང་ཐུགས་ཀྱི་ཡོན་ཏན་དཔག་ཏུ་མེད་པ་རྣམས་དབྱངས་སྙན་པོས་བརྗོ
284	line-end	22		ཕ་དམ་པ་སངས་རྒྱས་ཀྱིས། བཟླས་བརྗོད་སྐྱབས་འགྲོས་ངག་གི་སྡིག་པ་འདག །ཐ་མལ་ལོང་གཏམ་མ་ལབ
285	line-end	2		ཞེས་གསུངས།
286	line-end	4		ཡིད་ཀྱི་ཕྱག་ནི།
287	quote-open	4		ཡང་དེ་ཉིད་ལས།
288	line-end	9		རྡུལ་གཅིག་སྟེང་ན་རྡུལ་སྙེད་སངས་རྒྱས་རྣམས། །
289	line-end	17		སངས་རྒྱས་སྲས་ཀྱི་དབུས་ན་བཞུགས་པ་དག ། དེ་ལྟར་ཆོས་ཀྱི་དབྱིངས་རྣམས་མ་ལུས་པར། །
290	line-end	9		ཐམས་ཅད་རྒྱལ་བ་དག་གིས་གང་བར་མོས། །
291	line-end	2		ཞེས་
292	line-end	33		སྐྱབས་ཡུལ་རྣམས་ཀྱི་ཡོན་ཏན་དང་བཀའ་དྲིན་དྲན་པ་སོགས་གཙོ་བོ་ཡིད་ཀྱིས་མོས་གུས་བསྐྱེད་
293	line-end	19		ཕ་དམ་པས། མོས་གུས་དུང་བས་ཡིད་ཀྱི་སྡིག་པ་དག ། བླ་མ་སྤྱི་བོར་འཁུར་ཞིག་དེང་རི་བ། །
294	line-end	66		ཞེས་པ་ལྟར་རྗེ་བཙུན་སྒྲོལ་མའི་སྐུ་རང་གིས་མཐོང་བ་དང་། གསུང་ཐོས་པ། ཐུགས་མཁྱེན་པའི་ཡ
295	quote-open	14		གཞན་ཡང་ཕྱག་འཚལ་བའི་ཕན་ཡོན་ཀྱང་ལུང་རྣམ་འབྱེད་ཀྱི་མདོ་ལས།
296	line-end	28		གཟུགས་བཟང་ཞིང་། གསེར་མདོག་ཏུ་འགྱུར་བ་སོགས་ཕན་ཡོན་བཅུ་དང་། རྒྱལ་པོ་ཆེན་པོའི་ཁྱིམ་
297	line-end	68		མར་མེ་འབུལ་བའི་མདོ་ལས་ཀྱང་། སངས་རྒྱས་ལ་དད་པས་ཐལ་མོ་སྦྱར་བ་ཙམ་གྱིས་འབྲས་བུ་ལ་ཡང་༡
298	quote-open	6		སྤྱན་རས་གཟིགས་ཀྱི་མདོ་ལས།
299	line-end	34		སངས་རྒྱས་བྱེ་བ་ཁྲག་ཁྲིག་ལ་བསྐལ་བ་བྱེ་བར་བསྟི་སྟང་བྱེད་པས། ཕྱི་མའི་དུས་སུ་མཆོད་རྟ
300	line-end	56		མདོར་ན་ལུས་ཀྱིས་ཇི་ཙམ་གནོན་པའི་སའི་རྡུལ་གྱི་གྲངས་དང་མཉམ་པའི་ཕྱག་སྟོང་འཁོར་ལོས་བས
301	line-end	102		ཕྱག་འཚལ་ལུགས་ཀྱང་ཤེས་དགོས་པས། ཐལ་མོ་བཅར་ལེབ་ཏུ་སྦྱར་བ་མུ་སྟེགས་པའི་ཕྱག་དང་། ཐལ་མ
302	line-end	12		ལ་ནི་བཞེས་ས་དང་ལོ་ཞེས་པ་རྫོགས་ཚིག་ཡིན་ནོ། །
303	quote-open	14		རྒྱུད་ཀྱི་ཚིག་དོན་སྒྲོལ་མ་ཉེར་གཅིག་གི་བསྟོད་པ་འཆད་པ་ལས།
304	ordinal-open	9		དང་པོ་མྱུར་མ་དཔའ་མོ་ལ་བསྟོད་པ
305	line-end	8		ཕྱག་འཚལ་སྒྲོལ་མ་མྱུར་མ་དཔའ་མོ། །
306	line-end	8		སྤྱན་ནི་སྐད་ཅིག་གློག་དང་འདྲ་མ། །
307	line-end	8		འཇིག་རྟེན་གསུམ་མགོན་ཆུ་སྐྱེས་ཞལ་གྱི། །
308	line-end	8		གེ་སར་བྱེ་བ་ལས་ནི་བྱུང་མ། །
309	terminal-particle	10		ཕྱག་འཚལ་ལོ་སུ་ལ་མྱུར་མ་དཔལ་མོ་ལའོ། །
310	line-end	71		ཕྱག་ཅེས་པ་ལུས་ངག་ཡིད་གསུམ་གྱིས་བསགས་པའི་སྡིག་པ་རྣམས་ཕྱིས་པའམ་དོར་བ་ལ་བཤད། འཚལ་ཞེ
311	line-end	2		མཛོད་ལས།
312	verse-stanza	18		གང་ཞིག་ཀུན་ལ་མུན་པ་གཏན་བཅོམ་ཞིང་།།↵འཁོར་བའི་འདམ་ལས་འགྲོ་བ་དྲངས་མཛད་པ། །
313	line-end	5		ཞེས་པ་ལྟ་བུ་ཡིན།
314	line-end	112		མྱུར་མ་ནི་སེམས་ཅན་གྱི་དོན་སྤྱི་དང་།ལྷག་པར་དབང་དུ་སྡུད་པའི་འཕྲིན་ལས་རྒྱལ་བ་གཞན་ལས
315	line-end	68		བདུད་བཞི་ཕྲ་རགས་ཐམས་ཅད་ལྷག་མེད་དུ་བཅོམ་པས་ཕུང་བྱུང་གི་དཔའ་མོའི་མཚན་གསོལ་བ་རེད། །
316	quote-open	40		ལྷ་མོ་དེ་གང་ལས་འཁྲུངས་པ་ནི། ས་འོག་ས་སྟེང་ས་བླའི་འཇིག་རྟེན་གསུམ་གྱི་མགོན་པོ་སྤྱན་
317	terminal-particle	17		སྐྱེས་པའི་ཞལ་གྱི་པད་མའི་གེ་སར་བྱེ་བ་ལས་ནི་བྱུང་བའི་སྒྲོལ་མ་ལའོ། །
318	line-end	49		ཡེ་ཤེས་ཀྱི་སྤྱན་ལ་ཇི་ལྟ་ཇི་རྙེད་པ་མཁྱེན་པའི་ཡེ་ཤེས་གཉིས་དང་། མཁྱེན་བརྩེ་ནུས་གསུམ
319	line-end	9		གཉིས་པ་ཞི་བ་ཆེན་མོ་ལ་བསྟོད་པ།
320	line-end	8		ཕྱག་འཚལ་སྟོན་ཀའི་ཟླ་བ་ཀུན་ཏུ། །
321	line-end	15		གང་བ་བརྒྱ་ནི་བརྩེགས་པའི་ཞལ་མ། སྐར་མ་སྟོང་ཕྲག་ཚོགས་པ་རྣམས་ཀྱིས། །
322	line-end	8		རབ་ཏུ་ཕྱེ་བའི་འོད་རབ་འབར་མ། །
323	terminal-particle	10		ཕྱག་འཚལ་ལོ་སུ་ལ་ཞི་བ་ཆེན་མོ་ལའོ། །
324	line-end	78		ཕྱག་བྱ་བའི་སྐྱབས་ཡུལ་རྣམས་ལ་བདག་གི་སྒོ་གསུམ་གྱི་དབང་ཆ་ཡོངས་རྫོགས་ཁྱེད་རང་ཕྱག་ཏུ་
325	terminal-particle	41		ལྷ་མོ་ཁྱོད་ཀྱི་ཞལ་རས་ནམ་མཁའི་སྐར་མ་སྟོང་ཕྲག་གཅིག་མཁའ་དབྱིངས་སུ་ཚོགས་པ་རྣམས་ཀྱིས་
326	quote-open	22		དེ་ཡང་སྒྲོན་མེ་བྱེ་བ་དུང་ཕྱུར་དུས་གཅིག་ལ་སྦར་བ་ལྟར།འོང་ཟེར་སྔར་ལས་ཆེས་ཆེར་འབར་བ་
327	line-end	27		མི་ཤེས་པའི་རྨོངས་པའི་མུན་པ་ཐམས་ཅད་སངས་ཤིང་དག་སྟེ་ཤེས་བྱ་ཐམས་ཅད་ལ་བློ་གྲོས་ཀྱི་སྣ
328	line-end	94		དེ་ཡང་འོད་དཀར་པོའི་རྣམ་པ་ཡིན་པ་ལ་ངོ་བོ་ཤེས་རབ་རླབས་ཆེ་བ་དང་། ཤེས་རབ་གསལ་བ། ཤེས་ར
329	line-end	94		རང་གི་ཉེས་ལྟུང་སྡིག་སྒྲིབ་བག་ཆགས་དང་བཅས་པ་འཆི་བདག་ལས་ཀྱི་གཤིན་རྗེ་ཁ་གདངས་ཏེ་ཡོད་
330	line-end	74		རང་ལ་གནོད་འཚེའི་བསམ་སྦྱོར་ངན་པ་མེད་པར་ཞི་ཞིང་དུལ་བའི་སྒོ་ནས་བྱམས་སྙིང་རྗེ་བྱང་ཆུ
331	quote-open	4		ལེགས་བྲིས་མ་ལས།
332	line-end	9		ནུ་འབུར་རབ་རྒྱས་ཟག་མེད་བདེ་བའི་གཏེར། །
333	line-end	9		ཞལ་རས་ཟླ་བ་རྒྱས་པའི་འཛུམ་དཀར་ཅན། །
334	line-end	9		ཞི་བའི་ཉམས་ལྡན་ཐུགས་རྗེ་སྤྱན་ཡངས་མ། །
335	line-end	9		སེང་ལྡེང་ནགས་ཀྱི་མཛེས་མ་ཁྱོད་ལ་འདུད། །
336	line-end	3		ཅེས་གསུངས་སོ། །
337	line-end	8		གསུམ་པ་གསེར་མདོག་ཅན་ལ་བསྟོད་པ།
338	line-end	8		ཕྱག་འཚལ་སེར་སྔོ་ཆུ་ནས་སྐྱེས་ཀྱིས། །
339	line-end	7		པདྨས་ཕྱག་ནི་རྣམ་པར་བརྒྱན་མ། །
340	line-end	8		སྦྱིན་པ་བརྩོན་འགྲུས་དཀའ་ཐུབ་ཞི་བ། །
341	line-end	8		བཟོད་པ་བསམ་གཏན་སྤྱོད་ཡུལ་ཉིད་མ། །
342	terminal-particle	10		ཕྱག་འཚལ་ལོ་སུ་ལ་གསེར་མདོག་ཅན་མ་ལའོ། །
343	line-end	78		ཕྱག་ཅེས་པ་ཆོས་སྒྲུབ་པའི་དགེ་དབང་བར་ཆད་རྣམས་སེལ་བ་དང་། འཚལ་ནི་ཆོས་སྒྲུབ་པའི་མཐུན་
344	line-end	36		ཆུ་ནས་སྐྱེས་པའི་པད་མས་ཕྱག་ནི། ཨུཏྤལ་ལའི་ཡུ་བས་ཕྱག་གཡོན་གྱི་མཐེབ་སྲིན་ལ་རྣམ་པར་བར
345	line-end	62		ལྷ་མོ་འདི་རྒྱུ་གང་ལས་བྱུང་ཞེས་ན། སྦྱིན་པ་དང་།བརྩོན་འགྲུས། བསྲུང་བའི་དཀའ་ཐུབ་ཀྱི་
346	line-end	68		དེ་ཡང་སྦྱིན་པ་ལ་ཟང་ཟིང་གི་སྦྱིན་པ་དང་། མི་འཇིགས་པ་སྐྱབས་ཀྱི་སྦྱིན་པ། ཆོས་ཀྱི་སྦྱ
347	line-end	78		ཤེས་རབ་ལ་དོན་དམ་རྟོགས་པའི་ཤེས་རབ། ཀུན་རྫོབ་རྟོགས་པའི་ཤེས་རབ། སེམས་ཅན་གྱི་དོན་རྟོ
348	line-end	10		བཞི་པ་གཙུག་ཏོར་རྣམ་རྒྱལ་མ་ལ་བསྟོད་པ།
349	line-end	8		ཕྱག་འཚལ་དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར། །
350	line-end	8		མཐའ་ཡས་རྣམ་པར་རྒྱལ་བར་སྤྱོད་མ། །
351	line-end	8		མ་ལུས་ཕ་རོལ་ཕྱིན་པ་ཐོབ་པའི། །
352	line-end	8		རྒྱལ་བའི་སྲས་ཀྱིས་ཤིན་ཏུ་བསྟེན་མ། །
353	line-end	73		ཕྱག་བྱ་བས་སྐྱབས་ཡུལ་རྣམས་ལ་མ་དད་པ་དང་མ་གུས་པ་བྱེད་པ་སོགས་ཀྱིས་སྡིག་པ་དག་པ་དང་། འ
354	quote-open	4		ཡང་ན། མཚན་བརྗོད་ལས།
355	line-end	7		ཇི་སྐད་སྨྲས་པ་དེ་བཞིན་བྱེད། །
356	line-end	3		ཅེས་པ་ལྟར།
357	line-end	87		གཤེགས་པ་ནི་བདེ་བ་ནས་བདེ་བར་འགྲོ་བའི་དོན་དང་། སངས་རྒྱས་ཀྱི་དབུ་ཡི་གཙུག་ཏོར་ལྟར། བ
358	line-end	13		ཇི་སྐད་དུ་ཡང་། བདེ་གཤེགས་གཙུག་ཏོར་ལྟ་མི་མངོན་པ་ལས། །
359	line-end	9		ཉེར་འཁྲུངས་རྒྱལ་བ་ཀུན་ཡུམ་གདུགས་དཀར་མོ། །
360	line-end	5		ཞེས་པ་དང་མཐུན་ལ།
361	line-end	25		མི་མཐུན་ཕྱོགས་ཤེས་སྒྲིབ་སོགས་མཐའ་ཡས་པ་ལས་རྣམ་པར་རྒྱལ་བའི་སངས་རྒྱས་ཀྱི་ཞིང་ལ་ལོངས
362	line-end	76		དེ་ཡང་དགེ་བཅུ་ལས་རྒྱལ་བས་བདེ་འགྲོའི་གོ་འཕང་ལ་སྤྱོད་པ་དང་། འཁོར་བའི་རྒྱུ་ལས་ཉོན་ག
363	line-end	72		ས་དང་པོ་རབ་ཏུ་དགའ་བ་དང་། དྲི་མ་མེད་པ། འོད་བྱེད་པ། འོད་འཕྲོ་བ། སྦྱང་དཀའ་བ།མངོན་དུ
364	line-end	57		འདིའི་འཕྲིན་ལས་ཀྱི་གཙོ་བོ་ནི་ཚེ་སྤེལ་བར་མཛད་ཅིང་། །ཡང་རང་གི་ཐོག་མེད་ནས་བསགས་པའི་
365	line-end	73		གདོན་བགེགས་ཐམས་ཅད་སྡིག་པ་རྭ་ཙ་སོགས་མི་གཙང་ཞིང་མི་སྡུག་པའི་རྣམ་པ་དཔག་ཏུ་མེད་པར་ཕྱ
366	line-end	7		ལྔ་པ་སྒྲ་སྒྲོགས་ལ་བསྟོད་པ།
367	line-end	8		ཕྱག་འཚལ་ཏུ་ཏྟཱ་ར་ཧཱུྃ་ཡི་གེས། །
368	line-end	8		འདོད་དང་ཕྱོགས་དང་ནམ་མཁའ་གང་མ། །
369	line-end	8		འཇིག་རྟེན་བདུན་པོ་ཞབས་ཀྱིས་མནན་ཏེ། །
370	line-end	8		ལུས་པ་མེད་པར་འགུགས་པར་ནུས་མ། །
371	line-end	55		ཕྱག་འཚལ་ནི་མཆོད་པ་ལའང་འགྲོ་བ་ཡིན། མཆོད་པའི་སྐད་དོད་པུ་ཛ་ཞེས་པ་ཡུལ་མཉེས་པ་ལ་འཇུག་
372	line-end	69		དཔེར་ན་ཆོས་གོས་སོགས་འབུལ་བ་ནི་རྙེད་པའི་མཆོད་པ་དང་། ཕྱག་འཚལ་བ་དང་བསྐོར་བ་བྱེད་པ་ས
373	line-end	55		དམྱལ་བ་དང་། ཡིད་དྭགས། དུད་འགྲོ་སྟེ་ངན་སོང་གསུམ་དང་། མི་དང་འདོད་པའི་ལྷ་སྟེ་འདོད་ཁ
374	line-end	78		དེ་ལྟ་བུའི་འཇིག་རྟེན་གྱི་ཁམས་བདུན་པོ་དེ་རྣམས་འོད་དང་སྒྲས་གང་བར་མཛད་པ་མ་ཟད། སྐུའི
375	quote-open	4		སྐབས་གསུམ་པ་ལས།
376	line-end	9		ཞིང་འདི་གཞན་གྱིས་སྤངས་དུས་མགོན་ཁྱོད་ཀྱིས། །
377	line-end	9		པད་དཀར་ལྟ་བུར་བསྔགས་པའི་དགོས་པའང་ཅི། །
378	line-end	4		ཞེས་པ་ལྟ་བུ།
379	line-end	40		ཡང་ན་འགྲོ་བ་རིགས་དྲུག་དང་བར་དོ་དང་བཅས་པ་བདུན་པོ་དེར་གནས་པའི་འགྲོ་བ་གཅིག་ཀྱང་ལུས་
380	line-end	85		འདིའི་འཕྲིན་ལས་གཙོ་བོ་ནི་དབང་དུ་སྡུད་པར་མཛད་པ་ཡིན། སྙིང་གའི་སྔགས་འཁོར་ལས་འོད་ཟེར
381	line-end	89		ཡང་འོད་ཟེར་དམར་པོའི་ཚོགས་འཕྲོས། ལུས་ཀྱི་ནང་ཐམས་ཅད་གང་།ཁམས་གསུམ་དབང་དུ་སྡུད་པའི་མ
382	line-end	24		ཡང་འོད་ཟེར་མཆིན་ཁའི་ཚོགས་འཕྲོས། ལས་དང་དངོས་གྲུབ་ཐམས་ཅད་ཀྱི་ནུས་པ་བརྟན་པར་བྱས་སོང
383	verse-stanza	33		ཞི་རྒྱས་དབང་དང་དྲག་པོའི་འཕྲིན་ལས་རྣམས། །↵རྒྱ་མཚོའི་རླབས་བཞིན་དུས་ལས་མི་འདའ་བར། །
384	line-end	2		ཞེས་གསུངས།
385	line-end	13		དྲུག་པ་འཇིག་རྟེན་གསུམ་ལས་རྣམ་པར་རྒྱལ་བ་ལ་བསྟོད་པ།
386	line-end	8		ཕྱག་འཚལ་བརྒྱ་བྱིན་མེ་ལྷ་ཚངས་པ། །
387	line-end	8		རླུང་ལྷ་སྣ་ཚོགས་དབང་ཕྱུག་མཆོད་མ། །
388	line-end	9		འབྱུང་པོ་རོ་ལངས་དྲི་ཟ་རྣམས་དང་། །
389	line-end	8		གནོད་སྦྱིན་ཚོགས་ཀྱིས་མདུན་ནས་བསྟོད་མ། །
390	line-end	90		ཕྱག་བྱ་བ་ནི་ཚེ་འདིའི་སྣང་ཤས་བསལ་བའི་དོན་དང་། འཚལ་ནི་ཕྱི་མ་དོན་གྱི་བློ་ཉམས་སུ་ལེན
391	terminal-particle	28		རླུང་ལྷ།སྣ་ཚོགས་པའི་གཟུགས་ཅན་དབང་ཕྱུག་ཆེན་པོ་སོགས་འཇིག་རྟེན་པའི་ལྷ་ཆེན་པོ་དེ་རྣམ
392	line-end	27		འབྱུང་པོ་དང་། རོ་ལངས་དང་། དྲི་ཟ་རྣམས་དང་། གནོད་སྦྱིན་གྱི་ཚོགས་ཀྱིས་ཀྱང་མདུན་ནས་ག
393	line-end	63		འཇིག་རྟེན་པའི་ལྷ་ཆེན་པོ་རྣམས་ཀྱིས་ཕྱག་འཚལ་བ་དང་། བསྐོར་བ་སྐོར་བ། མཆོད་པ་ཕུལ་བ། ག
394	quote-open	31		གཞན་ཡང་བྱིན་རླབས་ཀྱི་གཏེར་ཆེན་པོ་དཔལ་འཁོར་ལོ་སྡོམ་པ་དྲི་བུ་ལུས་དཀྱིལ་གྱི་རིམ་པ་ད
395	line-end	46		ཤར་ཕྱོགས་སྐྱོང་བ་བརྒྱ་བྱིན། དེ་བཞིན་དུ་ལྷོ་ཕྱོགས་ན་གཤིན་རྗེ་ཆོས་རྒྱལ། ནུབ་ཏུ་ཆུ་
396	line-end	71		དེ་ལྟར་ཕྱོགས་སྐྱོང་བརྒྱད། སྟེང་ཕྱོགས་སྐྱོང་བ་ཚངས་པ།འོག་ཕྱོགས་སྐྱོང་བ་ས་བདག་སའི་ལ
397	line-end	47		ཕྱོགས་སྐྱོང་ལ་འཇིག་རྟེན་ལས་འདས་མ་འདས་གཉིས་དང་། འཇིག་རྟེན་པ་ལ་དཀར་ཕྱོགས་པ་དང་ནག་ཕ
398	line-end	9		བདུན་པ་གཞན་མཐུ་འཇོམས་མ་ལ་བསྟོད་པ།
399	line-end	8		ཕྱག་འཚལ་ཏྲད་ཅེས་བྱ་དང་ཕཊ་ཀྱིས། །
400	line-end	8		ཕ་རོལ་འཁྲུལ་འཁོར་རབ་ཏུ་འཇོམས་མ། །
401	line-end	8		གཡས་བསྐུམས་གཡོན་བརྐྱངས་ཞབས་ཀྱིས་མནན་ཏེ། །
402	line-end	8		མེ་འབར་འཁྲུགས་པ་ཤིན་ཏུ་འབར་མ། །
403	line-end	92		ཕྱག་བྱ་བ་ནི་ཕྱི་མའི་སྣང་ཤས་བསལ་བའི་དོན་དང་། འཚལ་ནི་ཉིན་མཚན་ཀུན་ཏུ་ཐར་པ་དོན་གཉེར་
404	terminal-particle	29		ཕ་རོལ་བྱེད་མས་བསམ་སྦྱོར་ངན་པས་བྱས་པའི་འཁྲུལ་འཁོར་གྱིས་ནུས་པ་ཐམས་ཅད་སྐད་ཅིག་ལ་རབ་
405	line-end	39		ཡང་ན་ཕཊ་ཀྱིས་ཉོན་མོངས་དང་སྡུག་བསྔལ་ཐམས་ཅད་ཆོམས་ཤིག་ཅེས་པའམ། སྟོང་ཉིད་རྟོགས་པའི་ཡ
406	line-end	44		ཞབས་གཡས་བསྐུམས་ཤིང་། གཡོན་བརྐྱངས་པའི་ཞབས་ཀྱི་བཞུགས་སྟངས་ཀྱིས་འཇིག་རྟེན་གྱི་དྲགས་
