index	trigger	syllables	flag	preview
155	line-end	9		གྲུབ་ཆེན་གྱིས། ཀུན་ནས་དགའ་བསྐྱེད་འབར་བ་ཡི། །
156	line-end	7		གཟི་ཡིས་ལྟ་ངན་སྡུག་བསྔལ་སེལ། །
157	line-end	7		ཞེས་པ་ལ་བརྟེན་ནས་བྲིས་སོ། །
158	line-end	12		ཉི་ཤུ་བ་རིམས་ནད་སེལ་བའི་སྒོ་ནས་བསྟོད་པ་ནི།
159	line-end	12		འགྲེལ་བ་གཞན་དུ་ཚིག་ཊིཀ་ཙམ་ལས་མི་འདུག་ཀྱང་།།
160	line-end	10		འདིར་གྲུབ་ཆེན་གྱིས། ཡེ་ཤེས་ལྷ་མོ་ཡེ་ཤེས་སྤྱན། །
161	line-end	7		རབ་གསལ་བསྒྲིབས་དང་མ་བསྒྲིབས་གཟིགས། །
162	line-end	7		ངན་འགྲོ་དང་ནི་སྲིད་པའི་ནད། །
163	line-end	7		ཉོན་མོངས་བཅས་འཇོམས་བསྒོམ་པར་བྱ། །
164	line-end	6		ཞེས་གསུངས་པ་ལྟར་བཤད་ན།
165	line-end	48		ཕྱག་འཚལ་བའི་ཡུལ་ཉི་མ་དང་ཟླ་བའི་འོད་ལྟར་རྒྱས་པའི་ཡེ་ཤེས་ཀྱི་སྤྱན་གྱིས་ཡུལ་དུས་དངོ
166	line-end	38		ཧ་ར་ཧ་ར་ཕཊ་སྦྱར་བའི་ཧ་ར་གཉིས་བརྗོད་ཏུཏྟ་ར་ཡི་སྔགས་ཀྱིས་ངན་འགྲོ་ལས་དང་ཉོན་མོངས་པ་
167	line-end	69		འདི་ལ་ཇོ་བོས་རིམས་ནད་སེལ་བའི་ལས་ཚོགས་སྦྱར་བ་ནི་ཚིག་ཕྱི་མ་གཉིས་ཀྱི་སྒྲས་ཟིན་གྱི་ད
168	line-end	13		ཉེར་གཅིག་པ་འཕྲིན་ལས་ཡོངས་རྫོགས་ཀྱི་སྒོ་ནས་བསྟོད་པོ་ནི།
169	line-end	50		ཕྱག་འཚལ་བའི་ཡུལ་སྐུ་གསུང་ཐུགས་ཀྱི་དེ་ཉིད་གསུམ་སྟེ་ཨོཾ་ཨཱཿ ཧཱུྃ གསུམ་གནས་གསུམ་དུ་
170	line-end	38		གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་གྱི་ཚོགས་རྣམས་ཀྱི་གནོད་པ་འཇོམས་པར་མཛད་པའི་ཏུ་རེ་རབ་མཆོ
171	line-end	9		གྲུབ་ཆེན་གྱིས། ལྷ་དང་སྔགས་དང་ཏིང་འཛིན་གྱིས། །
172	line-end	7		དེ་ཉིད་གསུམ་བཀོད་མཐུ་ཆེན་མོ། །
173	line-end	7		གནས་གསུམ་གནོད་པའི་ཚོགས་འཇོམས་མ། །
174	line-end	7		ཡི་གེ་གཉིས་ལྡན་བསྒོམ་པར་བྱ། །
175	line-end	2		ཞེས་
176	line-end	70		ལྷ་སྔགས་ཏིང་ངེ་འཛིན་གྱི་དེ་ཉིད་གསུམ་ལ་སྦྱར་བར་གསུངས་པའང་། སྒྲས་ཟིན་ཙམ་ལས་དགོས་པ་
177	line-end	7		མཇུག་གི་ཚིག་གཉིས་ཀྱི་དོན་ནི།
178	line-end	85		རྩ་བའི་སྔགས་སྔར་བསྟན་པ་རྣམས་ལ་ངོས་བཟུང་བ་དང་། ཁ་ཅིག་སྒྲོལ་མའི་རྩ་སྔགས་རྐང་བ་བཞི་
179	line-end	41		དེས་ན་བདག་གི་བསམ་ཚོད་ལ། ཕྱག་འཚལ་བའི་ཤོ་ལོ་ཀ་ཐ་མ་འདིས་ནི་ཡི་གེ་འབྲུ་གསུམ་གྱི་སྒོ་
180	quote-open	3		སྒྲོན་གསལ་ལས།
181	line-end	7		ཇི་སྲིད་ཡ་ར་ལ་ཧའི་བར། །
182	line-end	7		ཀ་ཁ་གྷ་མཐའ་ཎ་ཛའི་མཐའ། །
183	line-end	7		ད་དྷའི་མཐའ་དང་མ་མཐར་བཅས། །
184	line-end	7		དེ་དེའི་རྩ་བ་ཡི་གེ་གསུམ། །
185	line-end	3		ཞེས་སོགས་
186	line-end	58		དཔལ་གསང་བ་འདུས་པའི་སྐོར་ལས་རྒྱ་ཆེར་གསུངས་པ་བཞིན་ཡིན་པས་རྩ་བའི་སྔགས་ཡི་གེ་གསུམ་གྱ
187	line-end	5		བསྟོད་པའི་ཕན་ཡོན་ནི།
188	verse-stanza	15		ལྷ་མོ་ལ་གུས་ཡང་དག་ལྡན་པས། །↵བློ་ལྡན་གང་གིས་རབ་དད་བརྗོད་དེ། །
189	line-end	36		ཅེས་པས་ཀུན་སློང་བསྟན། སྲོད་དང་ཐོ་རངས་ལངས་བར་བྱས་ནས། །ཞེས་པས་དུས་བསྟན། དེ་ལྟར་ལྷ་
190	verse-stanza	29		སྡིག་པ་ཐམས་ཅད་རབ་ཏུ་ཞི་བས། །↵ངན་འགྲོ་ཐམས་ཅད་འཇོམས་པ་ཉིད་འཐོབ། །↵རྒྱལ་བ་བྱེ་བ་ཕྲག
191	verse-stanza	16		འདི་ལས་ཆེ་བ་ཉིད་ནི་འཐོབ་ཅིང་། །↵སངས་རྒྱས་གོ་འཕང་མཐར་ཐུག་དེར་འགྲོ། །
192	line-end	16		ཞེས་པས་མངོན་མཐོ་ནས་བཟུང་ངེས་ལེགས་ཀྱི་བར་ཚེ་ཕྱི་མའི་ཕན་ཡོན་བསྟན།
193	verse-stanza	29		དེ་ཡིས་དུག་ནི་དྲག་པོ་ཆེན་པོ། །↵བརྟན་གནས་པའམ་གཞན་ཡང་འགྲོ་བ། །↵ཟོས་པ་དང་ནི་འཐུངས་པ
194	verse-stanza	23		གདོན་དང་རིམས་དང་དུག་གིས་གཟིར་བའི། །↵སྡུག་བསྔལ་ཚོགས་ནི་རྣམ་པར་སྤངས་ཏེ། །↵སེམས་ཅན་
195	quote-open	15		ཞེས་པས་ཚེ་འདིའི་ཕན་ཡོན་བསྟན། དེ་ནས་ཚིག་རྐང་ལྔའི་འགྲེལ་བ་རྣམས་ལས།
196	line-end	80		གཉིས་ཞེས་པ་ཉིན་མཚན་གཉིས། གསུམ་ཞེས་པས་དེ་རེ་རེའི་དུས་གསུམ། བདུན་ཞེས་པས་བསྟོད་པའི་
197	verse-stanza	23		བུ་འདོད་པས་ནི་བུ་ཐོབ་འགྱུར་ཞིང་། །↵ནོར་འདོད་པས་ནི་ནོར་རྣམས་ཉིད་ཐོབ། །↵འདོད་པ་ཐམས
198	terminal-particle	11		བགེགས་རྣམས་མེད་ཅིང་སོ་སོར་འཇོམས་གྱུར་ཞེས་གསུངས་པའོ། །
199	line-end	29		རྒྱུད་འདི་རྣམ་སྣང་གིས་་གསུངས་པ་དང་། བདག་ཅག་གི་སྟོན་པས་ཀྱང་གསུངས་པ་སྟེ རྒྱུད་རྣམས
200	verse-stanza	26		འདས་པའི་སངས་རྒྱས་རྣམས་ཀྱིས་གསུངས། །↵མ་འོངས་རྣམས་ཀྱང་གསུང་འགྱུར་ལ། །↵ད་ལྟར་བྱུང་བ
201	terminal-particle	5		ཞེས་གསུངས་པ་ལྟར་རོ། །
202	line-end	2		སྨྲས་པ།
203	verse-stanza	34		ལེགས་གསུངས་ཡན་ལག་བརྒྱད་ལྡན་ལྷ་ཡི་ཆབ། །↵འགྲེལ་ཆེན་ཤུལ་ལམ་ཡངས་པོར་དྲངས་ཟིན་ཀྱང་། །
204	verse-stanza	33		ཚུལ་འདིར་ལོག་བཤད་རྙོག་མས་སྦགས་པ་ཀུན། །↵འཕགས་མའི་ཐུགས་རྗེའི་ཀེ་ཏ་ཀས་བསྒྲུངས་ཏེ། །
205	verse-stanza	32		དགེ་ལྡན་བསྟན་པའི་ཉི་འོད་མཁའ་ལ་འབར། །↵མཁས་གྲུབ་བསྟན་འཛིན་པདྨས་ས་གཞི་ཁྱབ། །↵སྦྱིན་
206	line-end	119		ཅེས་ཕྱག་འཚལ་ཉེར་གཅིག་མའི་ཊིཀྐ་འཕགས་མའི་ཞལ་ལུང་ཞེས་བྱ་བ་འདི་ནི། སངས་རྒྱས་དངོས་ལྟ་
207	line-end	4		སརྦ་མངྒ་ལཾ། ། ། །བཀྲ་ཤིས། ། ། །
SUMMARY	quote-balance	3	MISMATCH	open=3 close=0
