index	kind	syllables	preview
216	prose	17	དྲང་ངེས་ལེགས་བཤད་སྙིང་པོ་ལས་ཀྱང་། མྱ་ངན་ནི། འདིར་ཀུན་ཉོན་ཡིན་པའི་ཕྱིར་རོ། །
217	prose	2	ཞེས་
218	prose	90	སོགས་ཀྱི་སྟེང་ནས་དཔྱད་ན། རྩ་ཉོན་དྲུག་དང་ཉེ་ཉོན་ཉི་ཤུ་ལ་སོགས་པ་མྱ་ངན་ཡིན་ལ། དེ་ཡང
219	prose	81	དཔེར་ན་ནམ་མཁའ་སྤྲིན་ཟད་པ་དེ་ཉིད་ནམ་མཁའ་ལས་གཞན་དུ་མེད་པ་ལྟར། གཉེན་པོའི་སྟོབས་ཀྱིས
220	prose	11	ཆོས་དབྱིངས་བསྟོད་པ་ལས། གང་ཞིག་འཁོར་བའི་རྒྱུར་གྱུར་པ། །
221	prose	8	དེ་ཆོས་ཉིད་སྦྱངས་པ་བྱས་པ་ན། །
222	prose	12	དག་པ་དེ་ཉིད་མྱང་ངན་འདས། ཀྱི་སྐུ་ཡང་དེ་ཉིད་དོ། །
223	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
224	prose	41	ཕྱག་འཚལ་ལོ་ཞེས་པའི་ཕྱག་ནི་ལུས་ངག་ཡིད་གསུམ་གྱིས་བསགས་པའི་སྡིག་པ་ཕྱིས་པའམ་དོར་བ་ལ་
225	prose	16	ཕྱག་དེ་ལ་ལུས་ངག་ཡིད་གསུམ་གྱི་ཕྱག་གསུམ་ལས། དང་པོ་ལུས་ཀྱི་ཕྱག་ནི།
226	prose	24	ལུས་ཀྱི་ཕྱག་ལ་བརྐྱངས་ཕྱག་ཞེས་པ་ལུས་ཐམས་ཅད་ས་ལ་རེག་པའི་ཕྱག་འཚལ་བ་ལ་གསུངས་ཤིང་ཁུངས
227	prose	33	སྡོང་པོ་བཀོད་པའི་མདོ་ལས། གཞོན་ནུ་ནོར་བཟང་གིས་ཤིང་སྡོང་པོ་ས་ལ་འགྱེད་པ་བཞིན་དུ་ལུས
228	prose	75	ལུས་ཡོངས་རྫོགས་སྤོས་འགྱེལ་བ་ལྟར། ཁ་སྦུག་ཏུ་ས་ལ་ཕབ་ཅིང་། ལག་གཉིས་ཐད་ཀར་བསྐྱངས་ནས་
229	prose	52	ཕུང་པོ་གསུམ་པའི་མདོ་ལས། བདག་གིས་ཡན་ལག་ལྔས་ཕྱག་འཚལ་བ་འདིས་སེམས་ཅན་ཐམས་ཅད་སྒྲིབ་པ་
230	prose	11	བཟང་སྤྱོད་ལས། བཟང་པོ་སྤྱོད་པའི་སྨོན་ལམ་སྟོབས་དག་གིས། །
231	prose	9	རྒྱལ་བ་ཐམས་ཅད་ཡིད་ཀྱི་མངོན་སུམ་དུ། །
232	prose	12	ཞིང་གི་རྡུལ་སྙེད་ལུས་རབ་བཏུད་པ་ཡིས།། ཞེས་པ་ལྟར་
233	prose	68	སྐྱབས་ཡུལ་རྣམས་ཀྱི་བཟང་པོའི་སྤྱོད་པ་ལ་དད་པའི་སྟོབས་བསྐྱེད་ཅིང་། རང་གི་ལུས་ཞིང་གི
234	prose	4	ངག་གི་ཕྱག་ནི།
235	prose	12	ཡང་དེ་ཉིད་ལས། དེ་དག་བསྔགས་པ་མི་ཟད་རྒྱ་མཚོ་རྣམས། །
236	prose	9	དབྱངས་ཀྱི་ཡན་ལག་རྒྱ་མཚོའི་སྒྲ་ཀུན་གྱིས། །
237	prose	10	རྒྱལ་བ་ཀུན་གྱི་ཡོན་ཏན་རབ་བརྗོད་ཅིང་། །
238	prose	9	བདེ་བར་གཤེགས་པ་ཐམས་ཅད་བདག་གིས་བསྟོད། །
239	prose	4	ཅེས་པ་ལྟར་
240	prose	33	སྐྱབས་ཡུལ་རྣམས་ཀྱི་སྐུ་གསུང་ཐུགས་ཀྱི་ཡོན་ཏན་དཔག་ཏུ་མེད་པ་རྣམས་དབྱངས་སྙན་པོས་བརྗོ
241	prose	22	ཕ་དམ་པ་སངས་རྒྱས་ཀྱིས། བཟླས་བརྗོད་སྐྱབས་འགྲོས་ངག་གི་སྡིག་པ་འདག །ཐ་མལ་ལོང་གཏམ་མ་ལབ
242	prose	2	ཞེས་གསུངས།
243	prose	4	ཡིད་ཀྱི་ཕྱག་ནི།
244	prose	12	ཡང་དེ་ཉིད་ལས། རྡུལ་གཅིག་སྟེང་ན་རྡུལ་སྙེད་སངས་རྒྱས་རྣམས། །
245	prose	17	སངས་རྒྱས་སྲས་ཀྱི་དབུས་ན་བཞུགས་པ་དག ། དེ་ལྟར་ཆོས་ཀྱི་དབྱིངས་རྣམས་མ་ལུས་པར། །
246	prose	9	ཐམས་ཅད་རྒྱལ་བ་དག་གིས་གང་བར་མོས། །
247	prose	2	ཞེས་
248	prose	33	སྐྱབས་ཡུལ་རྣམས་ཀྱི་ཡོན་ཏན་དང་བཀའ་དྲིན་དྲན་པ་སོགས་གཙོ་བོ་ཡིད་ཀྱིས་མོས་གུས་བསྐྱེད་
249	prose	19	ཕ་དམ་པས། མོས་གུས་དུང་བས་ཡིད་ཀྱི་སྡིག་པ་དག ། བླ་མ་སྤྱི་བོར་འཁུར་ཞིག་དེང་རི་བ། །
250	prose	66	ཞེས་པ་ལྟར་རྗེ་བཙུན་སྒྲོལ་མའི་སྐུ་རང་གིས་མཐོང་བ་དང་། གསུང་ཐོས་པ། ཐུགས་མཁྱེན་པའི་ཡ
251	prose	41	གཞན་ཡང་ཕྱག་འཚལ་བའི་ཕན་ཡོན་ཀྱང་ལུང་རྣམ་འབྱེད་ཀྱི་མདོ་ལས། གཟུགས་བཟང་ཞིང་། གསེར་མདོ
252	prose	68	མར་མེ་འབུལ་བའི་མདོ་ལས་ཀྱང་། སངས་རྒྱས་ལ་དད་པས་ཐལ་མོ་སྦྱར་བ་ཙམ་གྱིས་འབྲས་བུ་ལ་ཡང་༡
253	prose	39	སྤྱན་རས་གཟིགས་ཀྱི་མདོ་ལས། སངས་རྒྱས་བྱེ་བ་ཁྲག་ཁྲིག་ལ་བསྐལ་བ་བྱེ་བར་བསྟི་སྟང་བྱེད་
254	prose	56	མདོར་ན་ལུས་ཀྱིས་ཇི་ཙམ་གནོན་པའི་སའི་རྡུལ་གྱི་གྲངས་དང་མཉམ་པའི་ཕྱག་སྟོང་འཁོར་ལོས་བས
255	prose	102	ཕྱག་འཚལ་ལུགས་ཀྱང་ཤེས་དགོས་པས། ཐལ་མོ་བཅར་ལེབ་ཏུ་སྦྱར་བ་མུ་སྟེགས་པའི་ཕྱག་དང་། ཐལ་མ
256	prose	12	ལ་ནི་བཞེས་ས་དང་ལོ་ཞེས་པ་རྫོགས་ཚིག་ཡིན་ནོ། །
257	prose	22	རྒྱུད་ཀྱི་ཚིག་དོན་སྒྲོལ་མ་ཉེར་གཅིག་གི་བསྟོད་པ་འཆད་པ་ལས།དང་པོ་མྱུར་མ་དཔའ་མོ་ལ་བསྟ
258	prose	8	ཕྱག་འཚལ་སྒྲོལ་མ་མྱུར་མ་དཔའ་མོ། །
259	prose	8	སྤྱན་ནི་སྐད་ཅིག་གློག་དང་འདྲ་མ། །
260	prose	8	འཇིག་རྟེན་གསུམ་མགོན་ཆུ་སྐྱེས་ཞལ་གྱི། །
261	prose	8	གེ་སར་བྱེ་བ་ལས་ནི་བྱུང་མ། །
262	prose	80	ཕྱག་འཚལ་ལོ་སུ་ལ་མྱུར་མ་དཔལ་མོ་ལའོ། །ཕྱག་ཅེས་པ་ལུས་ངག་ཡིད་གསུམ་གྱིས་བསགས་པའི་སྡིག
263	prose	19	མཛོད་ལས། གང་ཞིག་ཀུན་ལ་མུན་པ་གཏན་བཅོམ་ཞིང་།། འཁོར་བའི་འདམ་ལས་འགྲོ་བ་དྲངས་མཛད་པ། །
264	prose	5	ཞེས་པ་ལྟ་བུ་ཡིན།
265	prose	112	མྱུར་མ་ནི་སེམས་ཅན་གྱི་དོན་སྤྱི་དང་།ལྷག་པར་དབང་དུ་སྡུད་པའི་འཕྲིན་ལས་རྒྱལ་བ་གཞན་ལས
266	prose	68	བདུད་བཞི་ཕྲ་རགས་ཐམས་ཅད་ལྷག་མེད་དུ་བཅོམ་པས་ཕུང་བྱུང་གི་དཔའ་མོའི་མཚན་གསོལ་བ་རེད། །
267	prose	104	ལྷ་མོ་དེ་གང་ལས་འཁྲུངས་པ་ནི། ས་འོག་ས་སྟེང་ས་བླའི་འཇིག་རྟེན་གསུམ་གྱི་མགོན་པོ་སྤྱན་
268	prose	9	གཉིས་པ་ཞི་བ་ཆེན་མོ་ལ་བསྟོད་པ།
269	prose	8	ཕྱག་འཚལ་སྟོན་ཀའི་ཟླ་བ་ཀུན་ཏུ། །
270	prose	15	གང་བ་བརྒྱ་ནི་བརྩེགས་པའི་ཞལ་མ། སྐར་མ་སྟོང་ཕྲག་ཚོགས་པ་རྣམས་ཀྱིས། །
271	prose	8	རབ་ཏུ་ཕྱེ་བའི་འོད་རབ་འབར་མ། །
272	prose	87	ཕྱག་འཚལ་ལོ་སུ་ལ་ཞི་བ་ཆེན་མོ་ལའོ། །ཕྱག་བྱ་བའི་སྐྱབས་ཡུལ་རྣམས་ལ་བདག་གི་སྒོ་གསུམ་གྱ
273	prose	88	ལྷ་མོ་ཁྱོད་ཀྱི་ཞལ་རས་ནམ་མཁའི་སྐར་མ་སྟོང་ཕྲག་གཅིག་མཁའ་དབྱིངས་སུ་ཚོགས་པ་རྣམས་ཀྱིས་
274	prose	94	དེ་ཡང་འོད་དཀར་པོའི་རྣམ་པ་ཡིན་པ་ལ་ངོ་བོ་ཤེས་རབ་རླབས་ཆེ་བ་དང་། ཤེས་རབ་གསལ་བ། ཤེས་ར
275	prose	94	རང་གི་ཉེས་ལྟུང་སྡིག་སྒྲིབ་བག་ཆགས་དང་བཅས་པ་འཆི་བདག་ལས་ཀྱི་གཤིན་རྗེ་ཁ་གདངས་ཏེ་ཡོད་
276	prose	74	རང་ལ་གནོད་འཚེའི་བསམ་སྦྱོར་ངན་པ་མེད་པར་ཞི་ཞིང་དུལ་བའི་སྒོ་ནས་བྱམས་སྙིང་རྗེ་བྱང་ཆུ
277	prose	12	ལེགས་བྲིས་མ་ལས། ནུ་འབུར་རབ་རྒྱས་ཟག་མེད་བདེ་བའི་གཏེར། །
278	prose	9	ཞལ་རས་ཟླ་བ་རྒྱས་པའི་འཛུམ་དཀར་ཅན། །
279	prose	9	ཞི་བའི་ཉམས་ལྡན་ཐུགས་རྗེ་སྤྱན་ཡངས་མ། །
280	prose	9	སེང་ལྡེང་ནགས་ཀྱི་མཛེས་མ་ཁྱོད་ལ་འདུད། །
281	prose	3	ཅེས་གསུངས་སོ། །
282	prose	8	གསུམ་པ་གསེར་མདོག་ཅན་ལ་བསྟོད་པ།
283	prose	8	ཕྱག་འཚལ་སེར་སྔོ་ཆུ་ནས་སྐྱེས་ཀྱིས། །
284	prose	7	པདྨས་ཕྱག་ནི་རྣམ་པར་བརྒྱན་མ། །
285	prose	8	སྦྱིན་པ་བརྩོན་འགྲུས་དཀའ་ཐུབ་ཞི་བ། །
286	prose	8	བཟོད་པ་བསམ་གཏན་སྤྱོད་ཡུལ་ཉིད་མ། །
287	prose	87	ཕྱག་འཚལ་ལོ་སུ་ལ་གསེར་མདོག་ཅན་མ་ལའོ། །ཕྱག་ཅེས་པ་ཆོས་སྒྲུབ་པའི་དགེ་དབང་བར་ཆད་རྣམས་
288	prose	36	ཆུ་ནས་སྐྱེས་པའི་པད་མས་ཕྱག་ནི། ཨུཏྤལ་ལའི་ཡུ་བས་ཕྱག་གཡོན་གྱི་མཐེབ་སྲིན་ལ་རྣམ་པར་བར
289	prose	62	ལྷ་མོ་འདི་རྒྱུ་གང་ལས་བྱུང་ཞེས་ན། སྦྱིན་པ་དང་།བརྩོན་འགྲུས། བསྲུང་བའི་དཀའ་ཐུབ་ཀྱི་
290	prose	68	དེ་ཡང་སྦྱིན་པ་ལ་ཟང་ཟིང་གི་སྦྱིན་པ་དང་། མི་འཇིགས་པ་སྐྱབས་ཀྱི་སྦྱིན་པ། ཆོས་ཀྱི་སྦྱ
291	prose	78	ཤེས་རབ་ལ་དོན་དམ་རྟོགས་པའི་ཤེས་རབ། ཀུན་རྫོབ་རྟོགས་པའི་ཤེས་རབ། སེམས་ཅན་གྱི་དོན་རྟོ
292	prose	10	བཞི་པ་གཙུག་ཏོར་རྣམ་རྒྱལ་མ་ལ་བསྟོད་པ།
293	prose	8	ཕྱག་འཚལ་དེ་བཞིན་གཤེགས་པའི་གཙུག་ཏོར། །
294	prose	8	མཐའ་ཡས་རྣམ་པར་རྒྱལ་བར་སྤྱོད་མ། །
295	prose	8	མ་ལུས་ཕ་རོལ་ཕྱིན་པ་ཐོབ་པའི། །
296	prose	8	རྒྱལ་བའི་སྲས་ཀྱིས་ཤིན་ཏུ་བསྟེན་མ། །
297	prose	73	ཕྱག་བྱ་བས་སྐྱབས་ཡུལ་རྣམས་ལ་མ་དད་པ་དང་མ་གུས་པ་བྱེད་པ་སོགས་ཀྱིས་སྡིག་པ་དག་པ་དང་། འ
298	prose	10	ཡང་ན། མཚན་བརྗོད་ལས། ཇི་སྐད་སྨྲས་པ་དེ་བཞིན་བྱེད། །
299	prose	3	ཅེས་པ་ལྟར།
300	prose	87	གཤེགས་པ་ནི་བདེ་བ་ནས་བདེ་བར་འགྲོ་བའི་དོན་དང་། སངས་རྒྱས་ཀྱི་དབུ་ཡི་གཙུག་ཏོར་ལྟར། བ
301	prose	13	ཇི་སྐད་དུ་ཡང་། བདེ་གཤེགས་གཙུག་ཏོར་ལྟ་མི་མངོན་པ་ལས། །
302	prose	9	ཉེར་འཁྲུངས་རྒྱལ་བ་ཀུན་ཡུམ་གདུགས་དཀར་མོ། །
303	prose	5	ཞེས་པ་དང་མཐུན་ལ།
304	prose	25	མི་མཐུན་ཕྱོགས་ཤེས་སྒྲིབ་སོགས་མཐའ་ཡས་པ་ལས་རྣམ་པར་རྒྱལ་བའི་སངས་རྒྱས་ཀྱི་ཞིང་ལ་ལོངས
305	prose	76	དེ་ཡང་དགེ་བཅུ་ལས་རྒྱལ་བས་བདེ་འགྲོའི་གོ་འཕང་ལ་སྤྱོད་པ་དང་། འཁོར་བའི་རྒྱུ་ལས་ཉོན་ག
306	prose	72	ས་དང་པོ་རབ་ཏུ་དགའ་བ་དང་། དྲི་མ་མེད་པ། འོད་བྱེད་པ། འོད་འཕྲོ་བ། སྦྱང་དཀའ་བ།མངོན་དུ
307	prose	57	འདིའི་འཕྲིན་ལས་ཀྱི་གཙོ་བོ་ནི་ཚེ་སྤེལ་བར་མཛད་ཅིང་། །ཡང་རང་གི་ཐོག་མེད་ནས་བསགས་པའི་
308	prose	73	གདོན་བགེགས་ཐམས་ཅད་སྡིག་པ་རྭ་ཙ་སོགས་མི་གཙང་ཞིང་མི་སྡུག་པའི་རྣམ་པ་དཔག་ཏུ་མེད་པར་ཕྱ
309	prose	7	ལྔ་པ་སྒྲ་སྒྲོགས་ལ་བསྟོད་པ།
310	prose	8	ཕྱག་འཚལ་ཏུ་ཏྟཱ་ར་ཧཱུྃ་ཡི་གེས། །
311	prose	8	འདོད་དང་ཕྱོགས་དང་ནམ་མཁའ་གང་མ། །
312	prose	8	འཇིག་རྟེན་བདུན་པོ་ཞབས་ཀྱིས་མནན་ཏེ། །
313	prose	8	ལུས་པ་མེད་པར་འགུགས་པར་ནུས་མ། །
314	prose	55	ཕྱག་འཚལ་ནི་མཆོད་པ་ལའང་འགྲོ་བ་ཡིན། མཆོད་པའི་སྐད་དོད་པུ་ཛ་ཞེས་པ་ཡུལ་མཉེས་པ་ལ་འཇུག་
315	prose	69	དཔེར་ན་ཆོས་གོས་སོགས་འབུལ་བ་ནི་རྙེད་པའི་མཆོད་པ་དང་། ཕྱག་འཚལ་བ་དང་བསྐོར་བ་བྱེད་པ་ས
316	prose	55	དམྱལ་བ་དང་། ཡིད་དྭགས། དུད་འགྲོ་སྟེ་ངན་སོང་གསུམ་དང་། མི་དང་འདོད་པའི་ལྷ་སྟེ་འདོད་ཁ
317	prose	78	དེ་ལྟ་བུའི་འཇིག་རྟེན་གྱི་ཁམས་བདུན་པོ་དེ་རྣམས་འོད་དང་སྒྲས་གང་བར་མཛད་པ་མ་ཟད། སྐུའི
318	prose	12	སྐབས་གསུམ་པ་ལས། ཞིང་འདི་གཞན་གྱིས་སྤངས་དུས་མགོན་ཁྱོད་ཀྱིས། །
319	prose	9	པད་དཀར་ལྟ་བུར་བསྔགས་པའི་དགོས་པའང་ཅི། །
320	prose	4	ཞེས་པ་ལྟ་བུ།
321	prose	40	ཡང་ན་འགྲོ་བ་རིགས་དྲུག་དང་བར་དོ་དང་བཅས་པ་བདུན་པོ་དེར་གནས་པའི་འགྲོ་བ་གཅིག་ཀྱང་ལུས་
322	prose	85	འདིའི་འཕྲིན་ལས་གཙོ་བོ་ནི་དབང་དུ་སྡུད་པར་མཛད་པ་ཡིན། སྙིང་གའི་སྔགས་འཁོར་ལས་འོད་ཟེར
323	prose	89	ཡང་འོད་ཟེར་དམར་པོའི་ཚོགས་འཕྲོས། ལུས་ཀྱི་ནང་ཐམས་ཅད་གང་།ཁམས་གསུམ་དབང་དུ་སྡུད་པའི་མ
324	prose	57	ཡང་འོད་ཟེར་མཆིན་ཁའི་ཚོགས་འཕྲོས། ལས་དང་དངོས་གྲུབ་ཐམས་ཅད་ཀྱི་ནུས་པ་བརྟན་པར་བྱས་སོང
325	prose	13	དྲུག་པ་འཇིག་རྟེན་གསུམ་ལས་རྣམ་པར་རྒྱལ་བ་ལ་བསྟོད་པ།
326	prose	8	ཕྱག་འཚལ་བརྒྱ་བྱིན་མེ་ལྷ་ཚངས་པ། །
327	prose	8	རླུང་ལྷ་སྣ་ཚོགས་དབང་ཕྱུག་མཆོད་མ། །
328	prose	9	འབྱུང་པོ་རོ་ལངས་དྲི་ཟ་རྣམས་དང་། །
329	prose	8	གནོད་སྦྱིན་ཚོགས་ཀྱིས་མདུན་ནས་བསྟོད་མ། །
330	prose	90	ཕྱག་བྱ་བ་ནི་ཚེ་འདིའི་སྣང་ཤས་བསལ་བའི་དོན་དང་། འཚལ་ནི་ཕྱི་མ་དོན་གྱི་བློ་ཉམས་སུ་ལེན
331	prose	54	རླུང་ལྷ།སྣ་ཚོགས་པའི་གཟུགས་ཅན་དབང་ཕྱུག་ཆེན་པོ་སོགས་འཇིག་རྟེན་པའི་ལྷ་ཆེན་པོ་དེ་རྣམ
332	prose	63	འཇིག་རྟེན་པའི་ལྷ་ཆེན་པོ་རྣམས་ཀྱིས་ཕྱག་འཚལ་བ་དང་། བསྐོར་བ་སྐོར་བ། མཆོད་པ་ཕུལ་བ། ག
333	prose	76	གཞན་ཡང་བྱིན་རླབས་ཀྱི་གཏེར་ཆེན་པོ་དཔལ་འཁོར་ལོ་སྡོམ་པ་དྲི་བུ་ལུས་དཀྱིལ་གྱི་རིམ་པ་ད
334	prose	71	དེ་ལྟར་ཕྱོགས་སྐྱོང་བརྒྱད། སྟེང་ཕྱོགས་སྐྱོང་བ་ཚངས་པ།འོག་ཕྱོགས་སྐྱོང་བ་ས་བདག་སའི་ལ
335	prose	47	ཕྱོགས་སྐྱོང་ལ་འཇིག་རྟེན་ལས་འདས་མ་འདས་གཉིས་དང་། འཇིག་རྟེན་པ་ལ་དཀར་ཕྱོགས་པ་དང་ནག་ཕ
336	prose	9	བདུན་པ་གཞན་མཐུ་འཇོམས་མ་ལ་བསྟོད་པ།
337	prose	8	ཕྱག་འཚལ་ཏྲད་ཅེས་བྱ་དང་ཕཊ་ཀྱིས། །
338	prose	8	ཕ་རོལ་འཁྲུལ་འཁོར་རབ་ཏུ་འཇོམས་མ། །
339	prose	8	གཡས་བསྐུམས་གཡོན་བརྐྱངས་ཞབས་ཀྱིས་མནན་ཏེ། །
340	prose	8	མེ་འབར་འཁྲུགས་པ་ཤིན་ཏུ་འབར་མ། །
341	prose	92	ཕྱག་བྱ་བ་ནི་ཕྱི་མའི་སྣང་ཤས་བསལ་བའི་དོན་དང་། འཚལ་ནི་ཉིན་མཚན་ཀུན་ཏུ་ཐར་པ་དོན་གཉེར་
342	prose	67	ཕ་རོལ་བྱེད་མས་བསམ་སྦྱོར་ངན་པས་བྱས་པའི་འཁྲུལ་འཁོར་གྱིས་ནུས་པ་ཐམས་ཅད་སྐད་ཅིག་ལ་རབ་
343	prose	44	ཞབས་གཡས་བསྐུམས་ཤིང་། གཡོན་བརྐྱངས་པའི་ཞབས་ཀྱི་བཞུགས་སྟངས་ཀྱིས་འཇིག་རྟེན་གྱི་དྲགས་
344	prose	83	ཡང་ན་ཞབས་གཉིས་བཞུགས་སྟངས་ཀྱིས་ཐབས་དང་ཤེས་རབ་ཀྱི་སྟོང་ཉིད་སྙིང་རྗེ་མཚོན། ཐབས་ཐེག་
345	prose	81	གཡས་བསྐུམས་པའི་དོན་ནི་ཐབས་བདེ་བ་ཆེན་པོས་ཁམས་ཕྱི་རོལ་དུ་བབས་པའི་བདེ་བ་བཀག་པའི་བདེ
346	prose	89	ལག་བཅངས་ཏེ་རེག་པ་ལས་བྱུང་བའི་འདོད་ཆགས་ཀྱང་ལམ་དུ་བྱེད་ནུས་པ་རྣལ་འབྱོར་རྒྱུད་དང་། 
347	prose	85	དེ་ཡི་སྒོ་ནས་སྔགས་ཀྱི་ས་ལམ་བགྲོད་དགོས་པ་ཡིན་ལ། དཔེར་ན་དགའ་བཞི་དྲངས་པའི་ཚེ། བྱང་ས
348	prose	13	བླ་མ་ཙོང་ཁ་པས། བདེ་ཆེན་ལྷན་སྐྱེས་ཡེ་ཤེས་འཆར་དུ་གསོལ། །
349	prose	9	དངོས་འཛིན་འཁྲུལ་པའི་དྲི་མ་བསལ་དུ་གསོལ། །
350	prose	9	སེམས་ཉིད་ཐེ་ཚོམ་དྲྭ་བ་གཅད་དུ་གསོལ། །
351	prose	9	མྱུར་དུ་ཁྱེད་རང་ལྟ་བུར་བྱིན་གྱིས་རློབས། །
352	prose	3	ཞེས་དང་།
353	prose	15	ཁ་སྦྱོར་གྱི་བརྟག་པ་དྲུག་པ་ལས། ལྟ་དང་རྒོད་དང་ལག་བཅངས་དང་། །
354	prose	7	གཉིས་གཉིས་འཁྱུད་དང་རྣམ་པ་བཞི། །
355	prose	7	སྲིན་བུའི་ཚུལ་གྱིས་རྒྱུད་བཞིར་གནས། །
356	prose	2	ཞེས་གསུངས།
357	prose	15	འདིའི་འཕྲིན་ལས་ཀྱི་གཙོ་བོར་གཞན་གྱི་ངན་སྔགས་ཕྱིར་ཟློག་པར་མཛད་པའོ། །
358	prose	11	བརྒྱད་པ་བདུད་དང་དགྲ་བཅོམ་མཛད་མ་ལ་བསྟོད་པ།
359	prose	8	ཕྱག་འཚལ་ཏུ་རེ་འཇིགས་པ་ཆེན་མོ། །
360	prose	8	བདུད་ཀྱི་དཔའ་བོ་རྣམ་པར་འཇོམས་མ། །
361	prose	8	ཆུ་སྐྱེས་ཞལ་ནི་ཁྲོ་གཉེར་ལྡན་མཛད། །
362	prose	8	དགྲ་བོ་ཐམས་ཅད་མ་ལུས་གསོད་མ། །
363	prose	64	ཕྱག་བྱ་བ་ནི་ཞི་བ་ཕྱོགས་གཅིག་པའི་སྣང་ཤས་བསལ་བ་དང་། འཚལ་ནི་བྱམས་སྙིང་རྗེ་རྩ་བར་འགྱ
364	prose	53	ཤིན་ཏུ་དྲག་མོའི་སྐུའི་རྣམ་འགྱུར་གྱིས་བདུད་ཀྱི་ནང་ནས་གདུལ་བར་དཀའ་བའི་དཔའ་བོ་སྟེ། 
365	prose	44	ཆུ་སྐྱེས་ཞེས་པ་མེ་ཏོག་པདྨ་རྒྱས་པ་ལྟར་མཛེས་པའི་ཞལ་རས་ནི། ཁྲོ་གཉེར་དང་ལྡན་པའི་རྣམ་
366	prose	97	དེ་ཡང་ཕྱི་རོལ་གྱི་དགྲ་བོ་ནི་མྱོས་འགྱུར་གྱི་རིགས་དང་། དུག་རྫས། ཤོས་སྦག དམག་དང་མུ་
367	prose	85	ཤེས་རབ་ཀྱི་དགྲ་གཏི་མུག་དང་། མ་རིག་པ། མི་ཤེས་པའོ། །བག་ཡོད་ཀྱི་དགྲ་བག་མེད། ངོ་ཚ་ཁྲ
368	prose	9	དགུ་པ་དཀོན་མཆོག་གསུམ་མཚོན་ལ་བསྟོད་པ།
369	prose	8	ཕྱག་འཚལ་དཀོན་མཆོག་གསུམ་མཚོན་ཕྱག་རྒྱའི། །
370	prose	8	སོར་མོས་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་མ། །
371	prose	15	མ་ལུས་ཕྱོགས་ཀྱི་འཁོར་ལོའི་བརྒྱན་པའི། རང་གི་འོད་ཀྱི་ཚོགས་རྣམས་འཁྲུགས་མ། །
372	prose	91	ཕྱག་བྱ་བ་ནི་ཐ་མལ་བའི་སྣང་བ་དང་ཞེན་པ་བསལ་བའི་དོན་དང་། འཚལ་ནི་ལྷའི་གསལ་སྣང་དང་ང་རྒ
373	prose	76	དེ་ཡང་སྐུ་དགེ་འདུན། གསུང་དམ་ཆོས། ཐུགས་སངས་རྒྱས་ཏེ་དཀོན་མཆོག་ཀུན་འདུས། སྟོན་པ་ཐུག
374	prose	61	ཕྱག་རྒྱ་མཛད་པའི་སོར་མོ་གསུམ་གྱིས་རང་གི་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་པའི་སྒྲོལ་མ་ནི། དུས་
375	prose	11	བདེ་མཆོག་རྩ་རྒྱུད་ལས། བླ་མ་སངས་རྒྱས་བླ་མ་ཆོས། །
376	prose	7	དེ་བཞིན་དགེ་འདུན་བླ་མ་སྟེ། །
377	prose	13	ཀུན་གྱི་བྱེད་པོ་བླ་མ་སྟེ། བླ་མ་རྣམས་ལ་གུས་པས་མཆོད། །
378	prose	2	ཅེས་གསུངས།
379	prose	76	སྐྱེས་བུ་དམ་པ་མཚོན་པར་བྱེད་པའི་སྐུའི་ཡོན་ཏན་གྱི་ཆ་ཤས་གཙོ་བོ་ལ་མཚན་དང་། སྐྱེས་བུ་
380	prose	90	དཔེ་བྱད་བཟང་པོ་བརྒྱད་ཅུ་དང་ལྡན་པའི་མཛེས་པར་བྱེད་པའི་རང་གི་སྐུ་ལས་སྐྱེས་པའི་འོད་ཟ
381	prose	10	བཅུ་པ་འཇིག་རྟེན་དབང་སྡུད་མ་ལ་བསྟོད་པ།
382	prose	8	ཕྱག་འཚལ་རབ་ཏུ་དགའ་བ་བརྗིད་པའི། །
383	prose	8	དབུ་རྒྱན་འོད་ཀྱི་ཕྲེང་བ་སྤེལ་མ། །
384	prose	8	བཞད་པ་རབ་བཞད་ཏུ་ཏྟཱ་ར་ཡིས། །
385	prose	8	བདུད་དང་འཇིག་རྟེན་དབང་དུ་མཛད་མ། །
386	prose	84	ཕྱག་བྱ་བ་ནི་དངོས་པོ་བདེན་འཛིན་དང་། ཐ་མལ་བའི་སྣང་ཞེན་གྱི་དྲི་མ། སྣང་མཆེད་ཐོབ་གསུམ
387	prose	94	རྗེ་བཙུན་མའི་དད་ལྡན་རྣམས་ཀྱི་རེ་བ་བསྐོང་བས། གཞན་གྱི་མཐོང་ན་ཡིད་ལ་རབ་ཏུ་དགའ་བ་བསྐ
388	prose	12	ཇོ་བོའི་ཞལ་ནས། ཐུགས་རྗེ་ཀུན་ལ་སྙོམས་པའི་བཅོམ་ལྡན་འདས། །
389	prose	9	མཚན་ཙམ་ཐོས་པས་ངན་འགྲོའི་སྡུག་བསྔལ་སེལ། །
390	prose	9	དུག་གསུམ་ནད་སེལ་སངས་རྒྱས་སྨན་གྱི་ལྷ། །
