index	trigger	syllables	flag	preview
177	line-end	8		ཀུན་ནས་གོ་ཆ་དགའ་བའི་བརྗིད་ཀྱིས། །
178	line-end	8		རྩོད་དང་རྨི་ལམ་ངན་པ་སེལ་མ། །
179	line-end	3		ཞེས་པ་སྟེ།
180	line-end	31		འཇིག་རྟེན་ན་སྟོབས་ཆེ་བའི་ཕྱོགས་སྐྱོང་ཆེན་པོ་རྣམས་ཏེ། ལྷ་ཡི་ཚོགས་རྣམས་ཀྱི་རྒྱལ་པོ
181	line-end	56		བསྟེན་པ་པོ་དེ་དག་དུས་ཀུན་ཏུ་ལྟས་ངན་པ་ཐམས་ཅད་མི་འབྱུང་བར་སྲུང་བའི་གོ་ཆའམ་སྐྱོབ་པར
182	line-end	13		ལྔ་པ་རིམས་ནད་སེལ་བའི་སྒོ་ནས་བསྟོད་པར་མཛད་པ་ནི།
183	line-end	8		ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། །
184	line-end	8		སྤྱན་གཉིས་པོ་ལ་འོད་རབ་གསལ་མ། །
185	line-end	14		ཧ་ར་གཉིས་བརྗོད་ཏུཏྟ་ར་ཡིས། ཤིན་ཏུ་དྲག་པོའི་རིམས་ནད་སེལ་མ། །
186	line-end	3		ཞེས་པ་སྟེ།
187	line-end	32		རྗེ་བཙུན་མ་དེ་ཉིད་ཁྲོས་པའི་རྣམ་པ་དང་ལྡན་པའི་སྤྱན་གཉིས་པོ་ཉི་མ་དང་ཟླ་བ་ལྟ་བུ་ལས་འ
188	line-end	64		ཧ་ར་གཉིས་སུ་བརྗོད་པ་དྲག་པོའི་སྔགས་སྒྲ་རབ་ཏུ་སྒྲོགས་པ་དེ་ལས་སྔགས་ཀྱི་ཟེར་མེ་ཡི་ཚ་
189	line-end	13		དྲུག་པ་གདོན་དང་རོ་ལངས་འཇོམས་པའི་ཕྲིན་ལས་བསྟན་པ་ནི།
190	line-end	8		ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །
191	line-end	8		ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། །
192	line-end	8		གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་ཚོགས་རྣམས། །
193	line-end	8		འཇོམས་པ་ཏུ་རེའི་རབ་མཆོག་ཉིད་མ། །
194	line-end	3		ཞེས་པ་སྟེ།
195	line-end	84		སྐུའི་དེ་ཉིད་ཡི་གེ་ཨོཾ་དཀར་པོ། གསུང་གི་དེ་ཉིད་ཡི་གེ་ཨཱ༔དམར་པོ། ཐུགས་ཀྱི་དེ་ཉིད་ཡ
196	line-end	47		གདུལ་བྱ་དེ་དག་ལ་གདོན་དང་རོ་ལངས་གནོད་སྦྱིན་གྱི་ཚོགས་རྣམས་ཀྱི་གནོད་པ་ཇི་སྙེད་པ་ཐམས
197	line-end	25		དེ་ལྟར་ཕྱག་འཚལ་ཉེར་གཅིག་གི་སྒོ་ནས་བསྟོད་པར་མཛད་ནས།གོང་དུ་བཤད་པའི་ཕྱག་འཚལ་ཉེར་གཅི
198	line-end	9		རྩ་བའི་སྔགས་ཀྱིས་བསྟོད་པ་འདི་དང་། །
199	line-end	10		ཕྱག་འཚལ་བ་ནི་ཉི་ཤུ་རྩ་གཅིག ། ཞེས་པ་སྟེ།
200	line-end	26		རྩ་བའི་སྔགས་ཀྱིས་བསྟོད་པ་ནི། སྤང་བློ་གྲོས་བརྟན་པས་བསྒྱུར་བར་མཛད་པའི་ཡི་གེ་བཅུ་པའ
201	line-end	8		ཕྱག་འཚལ་བ་ཉི་ཤུ་རྩ་གཅིག་ནི།
202	ordinal-open	70		དང་པོ་ལོ་རྒྱུས་ཀྱི་སྒོ་ནས་ཕྱག་འཚལ་བ་གཅིག སྐུའི་རྣམ་པའི་སྒོ་ནས་ཕྱག་འཚལ་བ་ལ་ཞི་བའི
203	quote-open	38		གསུམ་པ་ཕན་ཡོན་བསྟན་པའི་སྒོ་ནས་མཇུག་བསྡུ་བ་ལའང་རྣམ་པ་བཞི་སྟེ། བསམ་པ་བསྟན་པ་དང་། ད
204	ordinal-open	14		དང་པོ་བསམ་པ་བསྟན་པ་ནི། ལྷ་མོ་ལ་གུས་ཡང་དག་ལྡན་པའི། །
205	line-end	8		བློ་ལྡན་གང་གིས་རབ་ཏུ་བརྗོད་པས། །
206	line-end	34		ཞེས་པ་སྟེ།ལྷ་མོ་དེ་ལ་གུས་པ་ཡང་དག་པར་ལྡན་པའི་གང་ཟག་བློ་གྲོས་དང་ལྡན་པ་གང་ཞིག་གིས་ཕ
207	ordinal-open	14		གཉིས་པ་དུས་ཀྱི་དབང་དུ་ན། སྲོད་དང་ཐོ་རངས་ལངས་པར་བྱས་ཏེ། །
208	line-end	8		དྲན་པས་མི་འཇིགས་ཐམས་ཅད་རབ་སྟེར། །
209	line-end	117		ཞེས་པ་སྟེ། རྗེ་བཙུན་མ་ཁྲོས་པའི་ཚུལ་དུ་བཞུགས་པ་དེ་ཉིད་ལ་སྲོད་ཀྱི་དུས་སུ་གསོལ་བ་བཏ
210	line-end	63		ཞེས་སྡིག་པ་མི་དགེ་བ་ཐམས་ཅད་རབ་ཏུ་ཞི་བར་མཛད་པ་དང་། འབྲས་བུའི་དབང་དུ་ན། ངན་འགྲོ་ཐམ
211	ordinal-open	37		གསུམ་པ་ཕན་ཡོན་དངོས་བསྟན་པ་ནི། རྒྱལ་བ་བྱེ་བ་ཕྲག་བདུན་རྣམས་ཀྱིས། མྱུར་དུ་དབང་ནི་བས
212	line-end	133		ཞེས་པ་སྟེ།ཕྱོགས་བཅུའི་འཇིག་རྟེན་གྱི་ཁམས་ན་རྒྱལ་བ་བྱེ་བ་ཕྲག་བདུན་རྣམས་ཀྱིས། རྗེ་བ
213	line-end	121		ཞེས་གང་ཟག་གང་ཡིན་པ་དེའི་དུས་ནི། སངས་རྒྱས་ཀྱི་གོ་འཕང་སྒྲུབ་པའི་སྐབས་སུ་བར་དུ་གཅོད
214	line-end	50		ཞེས་སེམས་ཅན་གཞན་ཡང་འགྲོ་བ་དང་རྒྱུ་བའི་དུག་གི་རིགས་སུ་གྱུར་པ་སྦྲུལ་དང་། གཞན་ཡང་མཆ
215	line-end	47		ཞེས་དེ་བཞིན་དུ་ཟོས་པ་དང་འཐུང་བའི་རིགས་སུ་གྱུར་པའི་སེམས་ཅན་ཐམས་ཅད་སྡུག་བསྔལ་བཟོད་
216	line-end	39		ཅེས་རྗེ་བཙུན་མའི་བྱིན་རླབས་དྲན་པ་ཙམ་གྱིས་རབ་ཏུ་བདེ་བ་ཁྱད་པར་ཅན་ཐོབ་སྟེ། སྡུག་བསྔ
217	line-end	8		སྡུག་བསྔལ་ཚོགས་ནི་རྣམ་པར་སྤང་སྟེ། །
218	line-end	58		ཞེས་གནོད་པའི་ཚོགས་སུ་གྱུར་པའི་གདོན་དང་། འབྱུང་བ་འཁྲུགས་པའི་རིམས་ནད། དུག་གི་རིགས་
219	line-end	46		ཞེས་རང་གིས་ཕྱག་འཚལ་ཉེར་གཅིག་གི་སྒོ་ནས་རྗེ་བཙུན་མ་ལ་གསོལ་བ་བཏབ་པ་ཙམ་གྱིས་རང་དོན་ཙ
220	ordinal-open	17		བཞི་པ་གྲངས་ཀྱི་སྒོ་ནས་མཇུག་བསྡུ་བ་ནི། གཉིས་གསུམ་བདུན་དུ་མངོན་པར་བརྗོད་ན། །
221	line-end	9		བུ་འདོད་པས་ནི་བུ་འཐོབ་འགྱུར་ཞིང་། །
222	line-end	15		ནོར་འདོད་པས་ནི་ནོར་རྣམས་ཉིད་འཐོབ། འདོད་པ་ཐམས་ཅད་འཐོབ་པར་འགྱུར་ཏེ། །
223	line-end	8		བགེགས་རྣམས་མེད་ཅིང་སོ་སོར་འཇོམས་གྱུར། །
224	terminal-particle	84		ཞེས་པ་སྟེ།གྲངས་གཉིས་གསུམ་བདུན་དུ་རྗེ་བཙུན་མ་ལ་མངོན་པར་དད་པའི་སྒོ་ནས་བརྗོད་ན། བརྗ
225	terminal-particle	9		ཞེས་རྡོར་སློབ་བསྟན་དགའ་སྤྲུལ་མིང་པས་སོ།། །།
226	line-end	252		འཁོར་ཉི་ཤུ་པོའི་མཚན་དང་སྐུ་མདོག་ཕྱག་མཚན་རྣམས་ཀྱི་ངོས་འཛིན། ཞི་བའི་སྒྲོལ་མ་དཀར་མོ
227	verse-stanza	16		དཔལ་བེའུ་འཛིན་པ་བཅས་འཁོར་ཉི་ཤུའོ། །↵ཞེས་རྡོར་སློབ་བསྟན་དགའ་སྤྲུལ་མིང་པས་སོ།། །།
SUMMARY	quote-balance	6	MISMATCH	open=6 close=0
