index	trigger	syllables	flag	preview
164	line-end	46		​འཇིག་རྟེན་དུ་ཕན་གནོད་བྱེད་པ་རིའི་ལྷ་དང་ཤིང་གི་ལྷ་དང་། །​མཚོའི་ལྷ་མོ་ལ་སོགས་པ་ནི
165	terminal-particle	56		ལྷ་མོ་ཁྱོད་ཀྱིས་བྱིན་གིས་བརླབས་པའི་སྔགས་དང་ཕྱག་རྒྱའི་གོ་ཆ་དགའ་བ་དང་བདེ་བའི་རྒྱུ་
166	terminal-particle	8		​འདིར་གོ་ཆ་ནི་བསྲུང་བའི་དོན་ནོ། །
167	line-end	1		​
168	terminal-particle	21		, ངེས་པའི་དོན་དུ། ལྷ་ནི་དེ་བའི་སྒྲ་ལས་དེ་ཧ་བྷ་བ་སྟེ་ལུས་ལས་བྱུང་བ། ཡེ་ཤེས་ཀྱི་སྐ
169	terminal-particle	25		​ཚོགས་ཞེས་སོས་པས་ཡེ་ཤེས་ཀྱི་སྐུ་དེ་ཡང་། ཕུང་ཁམས་བཅུ་ལ་སོགས་པ་རྣམ་དག་དུ་མ་དང་ལྡན་
170	terminal-particle	27		​དེ་ཉིད་རིག་པ་འཛིན་པའི་རྒྱལ་པོ་ཡང་ཡིན་ལ། འཇིག་རྟེན་གསུམ་གི་མཆོད་འོས་ཡིན་པའི་ཕྱིར
171	terminal-particle	34		​དེའི་རྒྱུ་ནི་ཐིག་ལེའི་ཚོགས་པ་འཕོ་མེད་དུ་བཅིངས་བའི་གོ་ཆའི་གཟི་བརྗིད་ཀྱིས། །​འགྱུ
172	line-end	1		​
173	line-end	46		ཚིགས་བཅད་ཉི་ཤུ་པ་ཕྱག་འཚལ་ཉི་མ་སོགས་ལ། །​ཉི་མ་དང་ཟླ་བ་འོད་ཟེར་རབ་ཏུ་རྒྱས་པ་ལྟ་བུའ
174	terminal-particle	55		ངན་འགྲོ་ལ་སོགས་པ་སྡུག་བསྔལ་ཅན་གི་འགྲོ་བ་མཐའ་དག་བདེ་བ་ལ་འགོད་པར་མཛད་པ་སྟེ། ཧཱ་རའི
175	line-end	15		​གནས་སྐབས་སུ་ཡི་གེ་བཅུ་པའི་སྔགས་ཀྱི་རིམས་ནད་ཞི་བ་དང་། །
176	verse-stanza	13		​ནད་ཡམས་གཅོད་པ་དང་། །↵​ནད་འགོ་བ་རྣམས་བསྲུང་བར་སྟོན་ལ། །
177	terminal-particle	27		​དོན་གི་གཙོ་བོ་ནི་ཡི་གེ་བཅུ་ལ་བཟླས་པས། དྲག་པོའི་རིམས་ནད་དང་འདྲ་བའི་ཉོན་མོངས་པ་མ་
178	line-end	1		​
179	terminal-particle	63		, སྐབས་འདིར་སྤྱན་གཉིས་ཉི་ཟླ་འདྲ་བར་སྦྱར་བ་ནི། སྤྱན་གཡས་པའི་འོད་ཀྱི་ཉེ་བར་འཚེ་བ་ར
180	terminal-particle	30		​ཏ་ར་གཉིས་བརྗོད་ཅེས་པ་འདིས་ནི་ཏཱ་རེ་གཉིས་དང་ཏུཏྟཱ་རེ་སྟེ་གོང་དུ་ཡི་གེ་བཅུ་པའི་ངག
181	terminal-particle	27		​དེས་ན་ཨོཾ་ཏཱ་རེ་ཏུཏྟཱ་རེ་ཏུ་རེ་སྭཱ་ཧཱ་ཞེས་ཡོངས་སུ་གགས་པ་སྟེ། །​སྒྲོལ་མ་ཞི་བའི་བ
182	line-end	1		​
183	line-end	29		, སྦས་དོན་ནི། །​ཉི་ཟླའི་བརྡས་ནང་གི་ཁུ་རྡུལ་གཉིས་ཡིན་ལ། །​དེ་ཡིས་ཡོངས་སུ་གང་བའི་ས
184	verse-stanza	28		དེ་ལས་ཡེ་ཤེས་འབྱུང་བའི་ཕྱིར་འོད་གསལ་བའོ། །↵​ཧཱ་ར་གཉིས་ནི་སྒྲོལ་བ་ཞེས་པ་སྟེ།↵བདེ་
185	terminal-particle	38		​ཏུཏྟཱ་རེ་ནི་གདུང་བ་སྟེ་དཀའ་ཐུབ་ཡིན་ལ། ཉི་མ་ཐུར་དུ་གནོན་པ་དང་ཟླ་བ་གཙུག་ཏོར་དུ་རེ
186	line-end	1		​
187	terminal-particle	28		ཚིགས་བཅད་ཉེར་གཅིག་པ་ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་སོགས་ལ། ཡི་གེའི་དོན་དང་། སྤྱིའི་དོན
188	line-end	1		​
189	ordinal-open	3		དང་པོ་ནི།
190	quote-open	29		སྟོང་པ་ཉིད་དང་། མཚན་མ་མེད་པ་དང་། སྨོན་པ་མེད་པའི་དེ་ཁོ་ན་ཉིད་གསུམ་ལ། གདུལ་བྱའི་སེ
191	terminal-particle	24		སྒྲིབ་པ་ཐམས་ཅད་སྤངས་ཏེ། ཞི་བ་ལ་འགོད་པ་སྟེ། །​གདུལ་བྱ་སྨིན་གྲོལ་དུ་བྱེད་པའི་མཐུ་ད
192	line-end	1		​
193	terminal-particle	13		གདོན་ནི་ནམ་གུའི་གདོན་ལ་སོགས་པ་གདོན་བཅོ་བརྒྱད་རྣམས་སོ། །
194	terminal-particle	17		​རོ་ལངས་ནི་རྩོ་ལངས་ཀྱི་ལས་ཏེ་སྤོང་གཏོང་ལ་སོགས་པའི་ངན་སྔགས་རྣམས་སོ། །
195	terminal-particle	48		​གནོད་སྦྱིན་ནི་མདངས་འཕྲོག་པ་རྣམས་ཀྱི་གནོད་པ་སྟེ། དེ་ལྟ་བུའི་གནོད་པ་ཐམས་ཅད་ཀྱང་། 
196	terminal-particle	23		​ཡང་ན་ཏུ་རེ་ནི་མྱུར་མ་སྟེ། །​རབ་མཆོག་ལྷ་མོ་ཁྱོད་ཀྱིས་གནོད་པ་ཐམས་ཅད་མྱུར་དུ་འཇོམས
197	terminal-particle	17		​ཅེས་པའི་དོན་དུའང་འགྱུར་པས། མྱུར་དུ་འཇོམས་པའི་མཆོག་རབ་ཉིད་མ་ཞེས་བཅོས་ན་བདེའོ། །
198	line-end	1		​
199	line-end	1		,
200	ordinal-open	48		གཉིས་པ་སྤྱིའི་དོན་ནི། སྒྲོལ་མའི་སྐུར་བསྐྱེད་པའི་བསམ་གཏན་ལ། གནས་གསུམ་དུ་ཡི་གེ་འབྲ
201	line-end	1		​
202	line-end	1		,
203	ordinal-open	17		གསུམ་པ་སྦས་དོན་ནི། དེ་ཉིད་གསུམ་སྣང་བ་དང་མཆེད་པ་དང་། ཉེ་བར་ཐོབ་པའོ། །
204	terminal-particle	26		​དེ་དག་བཀོད་པ་དེ་རིམ་གྱི་ཤར་ནས། ཞི་བ་སྟེ་སྐད་ཅིག་པ་ཞི་བ་ཐམས་ཅད་སྟོང་པ་འོད་གསལ་བ་
205	quote-open	26		​གདོན་ཏེ་རྩ་དང་། རོ་ལངས་ཏེ་ཐིག་ལེ་དང་། །​གནོད་སྦྱིན་ཏེ་རྣམ་པར་རྟོག་པ་རྣམས་འོད་གས
206	terminal-particle	9		​རབ་མཆོག་སྟེ་ལྷའི་སྐུར་མྱུར་དུ་བཞེངས་པའོ། །
207	line-end	1		​
208	line-end	7		འདི་ལྟ་བུའི་རིགས་ནི། སྒོན་གསལ་ལས།
209	verse-stanza	19		འོད་གསལ་ནི་རབ་སྟོན་དང་། །↵​ ཟུང་དུ་འཇུག་པ་རབ་རྟོགས་བྱེད། །↵​རྣམ་པ་གཉིས་སུ་མཐའ་བཤ
210	line-end	8		​མཐའ་ནི་མུར་ཐུག་པ་ཡི་ཚིག ། ​ཅེས་
211	verse-stanza	17		གསང་འདུས་འཕགས་སྐོར་བ་རྣམས་ཀྱི་རང་ལུགས་ལ། །↵​མཐར་ཐུག་གི་བཤད་པ་འདོད་ཀྱང་། །
212	terminal-particle	10		​སྤྱིར་ནས་སྦས་དོན་ཡང་ཡོད་པར་ཤེས་པར་བྱའོ། །
213	line-end	1		​
214	line-end	67		བཞི་པ་མཐར་ཐུག་ནི། སྐུ་དང་གསུང་དང་ཐུགས་རྡོ་རྗེ་འདི་ཉིད་གསུམ་ནི། ཆོས་ཐམས་ཅད་ཀྱི་རང
215	verse-stanza	20		​གདོན་གྱི་གནོད་པ་དང་མཚུངས་པའི་སྡུག་བསྔལ་དང་། །↵​རོ་ལངས་ཀྱི་ལས་དང་མཚུངས་པའི་ལས་དང
216	terminal-particle	27		​གནོད་སྦྱིན་དང་མཚུངས་པའི་ཉོན་མོངས་པ་རྣམས་མྱུར་དུ་བཅོམ་ནས། །​རབ་མཆོག་སྟེ་བདེ་ཆེན་
217	line-end	1		​
218	terminal-particle	4		ཅེས་པའི་དོན་ནོ། །
219	terminal-particle	75		​དེ་ལྟར་ན་རྒྱས་བཤད་སྒྲ་ཇི་བཞིན་པའི་ཚིག་འདི་རྣམས་ཀྱིས། བཅོམ་ལྡན་འདས་མ་སྤྲུལ་པའི་ས
220	line-end	1		​
221	terminal-particle	114		ངེས་དོན་འདི་རྣམས་ནི། ཟབ་ལམ་མཐར་ཐུག་རྡོ་རྗེའི་རྣལ་འབྱོར་ཡན་ལག་དྲུག་པ་དང་བསྟུན་ནས་
222	line-end	1		​
223	line-end	117		གཞན་ཡང་ཉེ་བར་མཁོ་བའི་རྣམ་གྲངས་འདི་ལྟ་བུ་དག་ཀྱང་ཡོད་དེ། སྟོན་ཀའི་ཟླ་བ་སོགས་ཀྱིས་ཟ
224	terminal-particle	96		བསྐྱེད་རིམ་གི་ཕྱོགས་དང་། །​ཉི་མ་ཟླ་བ་རྒྱས་པའི་སོགས་ཀྱིས་ཆོ་ག་དང་། རྡུལ་ཚོན་སོགས་
225	line-end	1		​
226	verse-stanza	29		མེ་འབར་འཁྲུགས་མ་ཞེས་པ་དང་། །↵​འབར་བའི་ཕྲེང་བ་ཅེས་པ་དང་། །↵​འོད་རབ་འབར་མ་ཞེས་པ་དང
227	terminal-particle	24		​ལས་བཞི་དང་དངོས་གྲུབ་སྒྲུབ་པའི་བསྲེག་བླུགས་ཀྱང་བསྟན་ཞིང་། དབང་བསྐུར་བས་ན་རབ་ཏུ་ག
228	terminal-particle	49		​གཞན་ཡང་སྒྲོན་མ་ཉིན་ཞི་མཚན་ཁྲོར་གྲགས་པའི་སྒྲུབ་ཐབས་ཀྱང་གཞུང་འདིས་ཤིན་ཏུ་གསལ་བར་བ
229	line-end	1		​
230	line-end	28		འཇུག་གི་དོན་ལ་དེའི་འོག་ཏུ་བསྟོད་པའི་ཕན་ཡོན་བསྟན་པ་ཡིན་ཏེ། །​དེ་ལ་དང་པོར་རྩ་བའི་ས
231	terminal-particle	46		རྩ་སྔགས་ཀྱི་ཡི་གེ་བཅུ་པའི་སོ་ནས་བསྟོད་པ་དེ་འདི་ཉིད་ཡིན་པ་དང་། ཕྱག་འཚལ་ལོ་ཞེས་པ་ཉ
232	line-end	1		​
233	line-end	20		དེ་ལ་རྩ་བའི་སྔགས་ཀྱི་དོན་ནི། ཨོཾ་ཞེས་བྱ་བ་མཆོག་གི་ཚངས་པ། ཆོས་ཀྱི་དབྱིངས་ཆོས་ཀྱི་
234	verse-stanza	37		ཡོན་ཏན་མཐའ་དག་གི་ནོར་བུ་འཛིན་པ། །↵​བདེ་བར་གཤེགས་པའི་སྙིང་པོ་ཆོས་ཀྱི་མཆོག་གོ། །↵​
235	terminal-particle	21		​བརྗོད་དུ་མེད་པའི་ཆོས་ལས་བྱུང་བ་སྙིང་རྗེ་ཆེན་པོ་ནི་ཏུ་རེ་སྟེ་སྤྲུལ་པ་དང་མཛད་པའོ།
236	terminal-particle	32		​སྭཱ་ནི་རང་བྱིན་གིས་བརླབས་པ། ཧཱ་ནི་ཧ་ལས་ཨཱ་ར་ལི་སྟེ། ཨེ་མ་ཧོ་རོལ་པ་སྟེ། སྒྱུ་མ་ལ
237	line-end	15		​དོན་དེ་རྣམས་ཀྱིས་སྒོ་ནས་བསྟོད་པའི་ཕྱིར་རྩ་བའི་སྔགས་ཀྱིས་བསྟོད་པའོ། །
238	terminal-particle	15		​ལས་སུ་བྱ་བ་བསྟོད་པའི་ཡུལ་ལྷ་མོ་སྟེ་བཅོམ་ལྡན་འདས་མ་ལའོ། །
239	terminal-particle	11		​བྱེད་པ་ནི་གུས་པ་ཡང་དག་པར་ལྡན་པས་སོ། །
240	terminal-particle	8		​བྱེད་པ་པོ་བློ་ལྡན་གང་གིས་སོ། །
241	line-end	32		​ཚུལ་ཇི་ལྟར་ན། འདིར་རབ་ཏུ་དང་ཅིང་བརྩོན་འགུས་དང་ལྡན་པས་ཏེ། བསྟོད་པ་འདི་བརྗོད་པ་དང
242	verse-stanza	18		ཕྱག་འཚལ་བ་དང་མཆོད་པ་སྔོན་དུ་འགྲོ་བས། །↵​འཕགས་མའི་ཡོན་ཏན་ཡིད་ལ་དྲན་པས་སོ། །
243	terminal-particle	46		​དེའི་ཕན་ཡོན་ནི་མི་འཇིགས་པ་ཐམས་ཅད་རབ་ཏུ་སྟེར་བ་སྟེ། འཇིགས་པ་ཆེན་པོ་བརྒྱད་དང་བཅུ་
244	terminal-particle	23		​འདིར་རབ་དང་བརྗོད་ཅིང་ཅེས་པ་ལ། རྒྱ་སྐད་དུ་བ་ཅེས་པ་ཡོད་བས་བརྩོན་པས་ཀློག་ཅིང་ཞེས་བ
245	line-end	80		​དེ་བས་ན་བློ་ལྡན་གང་གིས་སྲོང་སོགས་ཐུན་དྲུག་ཏུ་ལྷ་མོ་ལ་གུས་ཤིང་ཡོན་ཏན་དྲན་པའི་སྒོ
246	verse-stanza	18		​དེ་བཞིན་དུ་སྔར་སྡིག་པའི་ལས་ཀྱི་མཐུས། །↵​ངན་འགྲོར་སྐྱེ་ངེས་པའི་ལས་ཅན་ཡིན་ཡང་། །
247	terminal-particle	31		​བསྟོད་པ་བཀླགས་པའི་གཟི་བརྗིད་ཀྱིས་སྡིག་ལས་ཟང་དེ་ངན་འགྲོའི་སྐྱེ་བ་ཐམས་ཅད་འཇོམས་པའ
248	terminal-particle	34		​དེའི་ལྡོག་དོན་དུ་བདེ་འགྲོའི་སྐྱེ་བ་ཕུན་སུམ་ཚོགས་པ་འགྲུབ་པ་ཡང་བསྟན་ཏེ། དེས་ནི་འཁ
249	terminal-particle	78		​རྒྱལ་བ་བྱེ་བ་སོགས་ལ་བསྟོད་པ་བཟླས་པ་དང་དེའི་སྒྲུབ་པ་ལ་གནས་པས། །​བཅོམ་ལྡན་འདས་མ་འ
250	line-end	8		​འདིས་ནི་སློབ་མ་སྨིན་བྱེད་ཀྱི་ཚེ།
251	verse-stanza	20		ཆུ་དབང་བསྐུར་བ་ཡང་བསྟན་ནོ། །↵​དེ་ལྟར་དབང་བསྐུར་བ་དེའི་རྐྱེན་གྱིས།↵སྒྲིབ་པ་མང་པོ་
252	terminal-particle	65		​ཏིང་ངེ་འཛིན་དང་གཟུངས་ཀྱི་ཁྱད་པར་མང་པོ་ཐོབ་སྟེ་འཁོར་ཕུན་སུམ་ཚོགས་པ་འདི་ལས་ཆེས་ཆེ
253	terminal-particle	14		​ཞེས་ཐར་པ་དང་ཐམས་ཅད་མཁྱེན་པ་ཐོབ་པའི་ཕན་ཡོན་བསྟན་ནོ། །
254	quote-open	18		​གནས་སྐབས་སྔགས་ཀྱི་མཐུས་ཕན་ཡོན་གཞན་ཡང་བསྟན་པའི་ཕྱིར། །​ཚིགས་བཅད་གསུམ་པ་གསུངས་པ་ལ
255	terminal-particle	78		དེ་ཡི་དུག་ནི་སོགས་ལ། བརྟན་པ་ནག་པོ་བརྩེགས་པ་ལ་སོགས་པའི་དུག་དང་། གཡོ་བ་སྡིག་སྤྲུལ་
256	terminal-particle	19		​དེ་ལྟ་བུའི་དུག་ནི་དག་པོ་ཆེན་པོ་སྟེ། སྲོག་འཕྲོག་པ་དང་སྡུག་བསྔལ་ཚབས་ཆེན་བསྐྱེད་པའ
257	terminal-particle	130		​དེ་ལྟ་བུའི་དུག་དེ་ཡང་སྒྲོལ་མའི་རིག་སྔགས་དྲན་པ་ཙམ་གྱིས། རབ་ཏུ་འཇིགས་པ་སྟེ་དེའི་ག
258	terminal-particle	83		​གདོན་དང་སོགས་ལ་གདོན་རྣམ་པ་སྣ་ཚོགས་ཀྱི་གནོད་པ་དང་། རིམས་ལ་སོགས་པའི་ནད་དང་། དུག་ག
259	terminal-particle	27		​དེ་བཞིན་དུ་ཀུན་གྱིས་ཐ་མའི་ཚིག་རྐང་ཡར་བླངས་ཏེ་བགེགས་རྣམས་མེད་ཅིང་བདུད་ལ་སོགས་པ་ར
260	terminal-particle	15		​གཉིས་གསུམ་བདུན་བདུན་དུ་སོགས་ལ་གཉིས་ནི་ཉིན་དང་མཚན་མོར་བརྗོད་པའོ། །
261	terminal-particle	12		​གསུམ་ནི་ཉིན་དང་མཚན་ལ་ཡང་རུང་སྟེ་ཐུན་གསུམ་མོ། །
262	terminal-particle	24		​དེ་རེ་རེར་ཡང་སྒྲུབ་པ་དང་འབྲེལ་བར་བསྟོད་པ་ལན་བདུན་དུ་བརྗོད་པ་སྟེ། །​བླ་མའི་ངག་ལས
263	terminal-particle	89		​དེ་ལྟར་བརྗོད་ན་བུ་སྟེ་ཁྱིམ་པའི་ཕྱོགས་ལ་རིགས་བརྒྱུད་དམ། །​རབ་ཏུ་བྱུང་བའི་ཕྱོགས་ལ
264	terminal-particle	38		​འཕགས་མ་སྒྲོལ་མ་ལ་བསྟོད་པ། །​ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམ་པར་སྣང་མཛད་ཀྱིས་གསུ
265	terminal-particle	3		​ཞེས་གགས་སོ། །
266	terminal-particle	36		​ལས་སྣ་ཚོགས་པའི་རྒྱུད་དུ་གྲགས་པ་དེང་སང་ཕྱོགས་འདིར་ཡོད་བ་འདི་ནའང་སྣང་མོད། །​འདི་ན
267	line-end	7		​རྒྱུད་རྒྱས་པའི་དུམ་བུ་དང་། །
268	verse-stanza	20		​སྡུས་རྒྱུད་ལ་སོགས་པ་ཡིན་པའང་མི་འགལ་ལོ། །↵​རྫོགས་སོ་ནི་ས་མཱཔྟ་སྟེ་ཡང་དག་པར་ཐོབ་པ
269	verse-stanza	19		​དུས་གསུམ་རྒྱལ་བའི་ཡུམ་གྱུར་ལ། །↵​བསྟོད་པའི་རྒྱུད་འདི་རབ་བཤད་ལས། །↵​དགེ་བ་གང་ཞིག
270	line-end	27		​འཕགས་མའི་གོ་འཕང་འགུབ་པར་ཤོག །​ཅེས་པ་ཕྱག་འཚལ་ཉེར་གཅིག་གིས་བསྟོད་པའི་རྣམ་པར་བཤད་པ
SUMMARY	quote-balance	8	MISMATCH	open=8 close=0
