index	trigger	syllables	flag	preview
150	ordinal-open	92		བཞི་པ་མཐར་ཐུག་རྫོགས་རིམ་མཚན་མེད་ལྟར་ན། རིག་པ་རང་བྱུང་གི་ཡེ་ཤེས་གོ་མྱོང་རྟོགས་པའི
151	line-end	14		བཅུ་གཅིག་པ་དབུལ་སེལ་ནོར་སྟེར་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་ནི།
152	line-end	31		ཕྱག་འཚལ་ས་གཞི་སྐྱོང་བའི་ཚོགས་རྣམས། ཐམས་ཅད་འགུགས་པར་ནུས་མ་ཉིད་མ། ཁྲོ་གཉེར་གཡོ་བའི
153	line-end	73		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། ས་གཞི་ཆེན་པོ་འདི་སྐྱོང་བའི་སའི་ལྷ་མོ་བརྟན་མ
154	line-end	71		ཞི་མ་ཁྲོ་བརྗིད་ཅིང་ཆགས་པའི་ཁྲོ་གཉེར་གཡོ་བའི་ཐུགས་ཀའི་ཡི་གེ་ཧཱུྃ་ཡིག་གི་འོད་ཟེར་ག
155	line-end	1		,
156	ordinal-open	58		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ་ནོར་སྟེར་རྗེ་བཙུ
157	line-end	51		འདོད་དགུ་འབྱུང་བའི་གཏེར་བུམ་བསྣམས་པ་སྐུ་དང་གསུང་དང་ཐུགས་ལས་རིག་སྔགས་ཡི་གེ་ཧཱུྃ་ག
158	line-end	1		,
159	ordinal-open	101		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ས་གཞི་སྐྱོང་བ་ས་འོག་གི་སྒྲས་རྡུལ་གྱི་དྭངས་མ
160	line-end	1		,
161	ordinal-open	111		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། འཁོར་བའི་གཟུང་འཛིན་གཉིས་སྣང་གི་སྒྲིབ་པའི་
162	line-end	22		བཅུ་གཉིས་པ་ཆར་ཆུ་དང་བུ་དཔལ་དང་ཡུལ་གྲུ་བདེ་བར་བྱེད་པའི་བཀྲ་ཤིས་དོན་བྱེད་སྒྲོལ་མ་ན
163	quote-open	22		ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་རྒྱན། བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། རལ་པའི་ཁྲོད་ན་འོད་
164	line-end	10		རྟག་པར་ཤིན་ཏུ་འོད་རབ་མཛད་མ།། ཞེས་གསུངས་ཏེ།
165	line-end	84		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། ཟླ་བའི་དུམ་བུ་སྟེ་ཟླ་བ་ཕྱེད་པས་དབུ་བརྒྱན་མཛ
166	line-end	93		རེས་དཀའ་ཐུབ་ཅན་གྱི་སྐུར་བསྟན་ནས། དབུ་སྐྲ་བུང་བ་ལྟར་གནག་པའི་རལ་པའི་ཁྲོད་ན་སངས་རྒྱ
167	line-end	1		,
168	ordinal-open	121		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་བའི་སྟེང་ན། བཀྲ་ཤིས་དོན་བྱེད་འཕགས་མ་སྒྲ
169	line-end	1		,
170	ordinal-open	90		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ཟླ་བའི་དུམ་བུས་དབུ་རྒྱན་ནི་བྱང་ཆུབ་ཀྱི་ཐིག་
171	line-end	1		,
172	ordinal-open	78		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ཟླ་བའི་དུམ་བུའི་དབུ་རྒྱན་ནི་དབང་བཞི་པ་དོན
173	line-end	23		བཅུ་གསུམ་པ་དམག་སོགས་བར་ཆད་གཟུགས་ཅན་གཟུགས་མེད་ཀྱི་གཡུལ་ལས་རྒྱལ་བར་བྱེད་པའི་རྗེ་བཙ
174	line-end	31		ཕྱག་འཚལ་བསྐལ་པ་ཐ་མའི་མེ་ལྟར། འབར་བའི་ཕྲེང་བའི་དབུས་ན་གནས་མ། གཡས་བརྐྱངས་གཡོན་བསྐུ
175	line-end	40		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། བསྐལ་པ་ཐ་མ་འཇིགས་པའི་དུས་ཀྱི་མེ་ལྟར་ཡེ་ཤེས་
176	quote-open	25		ཞབས་གཡས་བརྐྱངས་གཡོན་བསྐུམ་སོགས་རོལ་པ་སྣ་ཚོགས་ཀྱི་སྟངས་སྟབས་དང་། ཕྱག་གི་ཨུཏྤལ་སྟེ
177	line-end	50		འོད་ཟེར་རྡོ་རྗེའི་ཚྭ་ཚྭ་འཕྲོས་པས་གནོད་བྱེད་དགྲ་བགེགས་གཞན་སྡེའི་དཔུང་རྣམས་ནི་ལྷག་
178	line-end	42		རང་སེམས་འཁྲུལ་སྣང་སྒྲིབ་གཉིས་རང་གཟུགས་མི་དང་མི་མ་ཡིན་གནོད་བྱེད་དང་དགྲ་བོའི་སྡེ་ད
179	line-end	1		,
180	ordinal-open	56		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ་ཡེ་ཤེས་ཀྱི་མེ་ཕུ
181	line-end	68		གཡོན་དཀོན་མཆོག་གསུམ་མཚོན་ཕྱག་རྒྱའི་མཐེབ་སྲིན་བར་ན་ཨུཏྤལའི་ཡུ་བ་འཛིན་པ་སྙན་ཐད་ཟེའ
182	line-end	1		,
183	ordinal-open	77		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། བསྐལ་པ་ཐ་མའི་མེ་ལྟ་བུ་ནི་དབྱིངས་ཀྱི་རང་གཟུག
184	line-end	80		དེས་ན་གཡས་གཡོན་རྐྱང་ངམ། སྟེང་འོག་སྲོག་རྩོལ་དང་ཐུར་སེལ་གྱི་རླུང་གིས་བསྐོར་བ་དང་། 
185	line-end	1		,
186	ordinal-open	86		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། བསྐལ་པ་ཐ་མ་མེ་ནི་རིག་སྟོང་རང་བྱུང་མངོན་གྱ
187	line-end	27		བཅུ་བཞི་པ་དམ་སྲི་བགེགས་རིགས་འགོང་པོ་སྤུན་དགུ་དང་སྡེ་བརྒྱད་གནོད་པ་འཇོམས་པའི་འཕགས་
188	line-end	30		ཕྱག་འཚལ་ས་གཞིའི་ངོས་ལ་ཕྱག་གི། མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུངས་མ། ཁྲོ་གཉེར་ཅན
189	line-end	41		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། རི་རབ་གླིང་བཞི་དང་བཅས་པའི་ས་གཞིའི་ངོས་ལ། སྡ
190	line-end	65		ཞལ་གཉེར་ཏེ་ཁྲོས་པའི་ཉམས་ཅན་ལྡན་པར་མཛད་ནས། ཡི་གེ་ཧཱུྃ་གི་སྒྲ་ཆེན་སྒྲོགས་པས་འོད་ཟེ
191	line-end	46		རིམ་པ་བདུན་ནི་ས་འདིའི་འོག་ཏུ་ཐོག་ཕུབ་རིམ་བདུན་ལྟར། མི་མ་ཡིན་གཞི་དང་། ལྷག་པའི་གཞི
192	line-end	1		,
193	ordinal-open	111		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ་རྗེ་བཙུན་འཕགས་མ་
194	line-end	1		,
195	ordinal-open	116		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ས་གཞིའི་ངོས་ནི་ལྟེ་བའི་དཀྱིལ་འཁོར་ཏེ། ཤེས་ར
196	line-end	1		,
197	ordinal-open	57		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ས་གཞི་ངོས་ནི་མ་རིག་པ་སྟེ་མ་དག་སྐབས་བག་ཆགས
198	line-end	38		གནས་ལུགས་རྫོགས་པ་ཆེན་པོའི་གདམས་ངག་ཚང་ལ་མ་ནོར་བར་མན་ངག་མཛུབ་བཙུགས་ཀྱིས་ངོ་འཕྲོད་བ
199	line-end	75		ཤེས་རབ་དང་བརྩོན་འགྲུས་ཟབ་མོའི་ལམ་གྱི་སྲོག་ཤིང་བཟུང་ནས་ཚོགས་གཉིས་ཀྱི་ངོ་བོ་དབྱིངས
200	line-end	90		ཁྲོ་གཉེར་ཅན་མཛད་ཡི་གེ་ཧཱུྃ་གིས། རིམ་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ་ནི། རྣམ་པར་ཤེས་པ་ཚ
201	line-end	17		བཅོ་ལྔ་པ་སྡིག་སྒྲིབ་ཞི་བར་མཛད་པའི་འཕགས་མ་སྒྲོལ་མ་རབ་ཞི་མ་ནི།
202	line-end	31		ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། མྱ་ངན་འདས་ཞི་སྤྱོད་ཡུལ་ཉིད་མ། སྭཱ་ཧཱ་ཨོཾ་དང་ཡང་དག་ལྡན་
203	line-end	118		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། འབྲས་བུ་སྡུག་བསྔལ་མེད་པས་བདེ་མ། རྒྱུ་ཀུན་འབ
204	line-end	91		གསུང་རིག་སྔགས་མཇུག་ཏུ་སྭཱ་ཧཱ་དང་། མགོ་ཨཱོྃ་ནས་བརྩམས་པའི་རྩ་བའི་རིག་སྔགས་བཅུ་དང་།
205	line-end	1		,
206	ordinal-open	66		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས་མ
207	line-end	71		རིལ་བ་སྤྱི་བླུགས་བདུད་རྩི་ཆུས་གང་བ་བསྣམས་པ་དང་། གཞན་ཡང་ཐུགས་ལས་རང་འདྲའི་དག་བྱེད་
208	line-end	1		,
209	ordinal-open	97		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། བདེ་མ་དང་། དགེ་མ་དང་། ཞི་མ་དང་། མྱ་ངན་འདས་ཞ
210	line-end	1		,
211	ordinal-open	94		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། རང་བྱུང་ཡེ་ཤེས་ལ་མངའ་དབང་བསྒྱུར་བ་ན། བདེ་
212	line-end	18		བཅུ་དྲུག་པ་དགྲ་དང་བྱད་མའི་རིག་སྔགས་སྟོབས་གཞོམ་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་ནི།
213	line-end	30		ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་རབ་དགའ་བའི། དགྲ་ཡི་ལུས་ནི་རབ་ཏུ་འགེམ་མ། ཡི་གེ་བཅུ་པའི་ངག་བཀ
214	line-end	122		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། སྔགས་དང་བདེན་ཚིག་གྲུབ་པའི་དྲང་སྲོང་རིག་པ་འཛ
215	line-end	96		ཡང་ཨཱོྃཏཱ་རེ་ཏུཏྟཱ་རེ་ཏྱཱ་རེ་སྭཱ་ཧཱ་ཞེས་ཡི་གེ་བཅུ་པའི་གསུང་ངག་དེ་ནི་རང་གི་ངག་དང་
216	line-end	1		,
217	ordinal-open	83		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས་མ
218	line-end	71		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ཀུན་ནས་བསྐོར་རབ་དགའ་བའི་ནི། ཐ་མལ་པའི་ལས་རླུ
219	line-end	74		ཡི་གེ་བཅུ་པའི་ངག་ནི་བཀོད་པ་ནི། ཡི་གེ་ནི་རླུང་མཚོན་པས་ན་རླུང་བཅུ་ཡེ་ཤེས་ཀྱི་ངོ་བོ
220	line-end	46		རླུང་བཅུ་ནི། རྩ་བའི་རླུང་ལྔ་ནི། སྲོག་འཛིན་དང་། མེ་མཉམ་དང་། ཁྱབ་བྱེད་དང་། གྱེན་རྒ
221	line-end	40		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ཚིག་རྐང་བཞི་པ་རིག་པ་ཧཱུྃ་ལས་སྒྲོལ་མ་ཉིད་མ
222	quote-open	14		དེའང་ཨོ་རྒྱན་སངས་རྒྱས་གཉིས་པས་འཇམ་དཔལ་མཚན་བརྗོད་འགྲེལ་ཆེན་ལས།
223	line-end	8		རྣམ་པར་སངས་རྒྱས་ཀུན་རིག་མཆོག། ཅེས་སོ།
224	line-end	73		རྫོགས་པ་ཆེན་པོའི་ལྟ་བ་བསྟན་ཏེ། སྣང་སྲིད་ཀྱི་རྣམ་པ་འདི་ཀ་ལྟར་དུ་སངས་རྒྱས་ཀྱི་དགོང
225	quote-open	10		དེའང་རྫོགས་པ་ཆེན་པོ་ཀུན་བྱེད་རྒྱལ་པོ་ལས།
226	line-end	98		སྟོན་པའི་སྟོན་པ་ཀུན་བྱེད་རྒྱལ་པོ་ཡིན། སྙིང་སྐུ་ཡི་དཀྱིལ་འཁོར་བཀོད་པ་ནི། ཇི་ལྟར་ས
227	line-end	75		ཚིག་རྐང་གཉིས་ནི་རང་བྱུང་རིག་པ་སྟོང་གསལ་ཟང་ཀ་མ་རྟོགས་ན་བདག་འཛིན་རང་ག་མའི་ཚོགས་ངར་
228	line-end	20		བཅུ་བདུན་པ་དགྲ་ཇག་ཆོམ་རྐུན་རྔོན་པའི་ཁ་འཆིང་འཕགས་མ་སྒྲོལ་མ་དཔག་མེད་གནོན་མ་ནི།
229	line-end	30		ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས། ཧཱུྃ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། རི་རབ་མནྡཱ་ར་དང་འབ
230	line-end	60		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། སེམས་ཅན་མ་རུངས་པ་རྣམས་གདུལ་བའི་དོན་དུ་ཏུ་རེ
231	line-end	106		ཁྱོད་ཀྱིས་འཇིག་རྟེན་པའི་ལྷ་ཆེན་པོ་རྣམས་ཀྱི་གནས་རིའི་རྒྱལ་པོ་རི་རབ་དང་། རི་མནྡཱ་ར
232	line-end	1		,
233	ordinal-open	115		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས་མ
234	line-end	1		,
235	ordinal-open	97		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། རི་རབ་ནི་རྩ་་དབུ་མ་ཚངས་པའི་རུས་པ་སྒལ་ཚིགས་ས
236	line-end	1		,
237	ordinal-open	96		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ཏུ་རེ་ཞབས་ནི་བརྡབ་པ་ནི། བླ་མ་ལ་སངས་རྒྱས་ད
238	line-end	21		བཅོ་བརྒྱད་པ་དུག་རིགས་ཐམས་ཅད་ཞི་ཞིང་སྲུང་བའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་རྨ་བྱ་ཆེན་མོ་ན
239	line-end	31		ཕྱག་འཚལ་ལྷ་ཡི་མཚོ་ཡི་རྣམ་པའི། རི་དྭགས་རྟགས་ཅན་ཕྱག་ན་བསྣམས་མ། ཏཱ་ར་གཉིས་བརྗོད་ཕཊ་
240	line-end	59		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། ལྷ་ཡི་ཡུལ་གྱི་བདུད་རྩིའི་མཚོ་ཡི་རྣམ་པའི་དཀར
241	line-end	59		འོག་ཏུ་འཆད་འགྱུར་གྱི་ཏཱ་ར་གཉིས་བརྗོད་པ་ཅན་གྱི་རིག་སྔགས་ཡི་གེ་བཅུ་པ་ལ་ཕཊ་ཀྱིས་བརྒ
242	line-end	1		,
243	ordinal-open	56		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས་མ
244	line-end	64		ཟླ་བ་ཉ་གང་བ་རི་དྭགས་རྟགས་ཅན་བསྣམས་པ་ལས་འོད་ཟེར་བདུད་རྩིའི་ཟེར་མ་ཕྱོགས་ཀུན་ཏུ་ཆེས
245	line-end	1		,
246	ordinal-open	111		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ལྷའི་མཚོ་ཡི་རྣམ་པ་ནི་རྡོ་རྗེ་ཕུང་པོའི་གྲོང་
247	line-end	1		,
248	ordinal-open	64		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ལྷ་ཡི་མཚོ་ཡི་རྣམ་པ་ནི་གནས་ལུགས་རྫོགས་པ་ཆེ
249	line-end	103		དུག་རྣམས་མ་ལུས་པ་ནི་སེལ་མ་ནི། ལམ་རྫོགས་པ་ཆེན་པོའི་ལྟ་བ། བརྟན་གཡོའི་དུག་གི་རྒྱུ་ན
250	quote-open	11		ཀུན་མཁྱེན་འཇིགས་མེད་གླིང་པས་ཡུམ་ཀའི་ནང་སྒྲུབ་ལས།
251	line-end	27		ཧོཿ འགལ་རྐྱེན་ཐམས་ཅད་དུག་ལ་བརྟེན༔ དུག་གི་རྒྱུ་ནི་ཉོན་མོངས་པ༔ རིག་པ་མཆོག་གི་སྨན་ཆ
252	line-end	25		བཅུ་དགུ་པ་རྩོད་པ་དང་རྨི་ལམ་ངན་པ་སེལ་བའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་མི་ཕམ་རྒྱལ་མོ་གད
253	line-end	30		ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ། ལྷ་དང་མིའམ་ཅི་ཡིས་བསྟེན་མ། ཀུན་ནས་གོ་ཆ་དགའ་བས་བ
254	line-end	61		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། འདོད་གཟུགས་ཀྱི་ལྷ་ཡི་ཚོགས་རྣམས་ཀྱི་རྒྱལ་པོ་
255	line-end	82		བཅོམ་ལྡན་འདས་མ་གཙུག་ཏོར་གདུགས་དཀར་མོ་འདིས་ཀུན་ནས་བྱིན་གྱིས་བརླབས་པའི་སྔགས་དང་ཕྱག
256	line-end	1		,
257	ordinal-open	92		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། མི་ཕམ་གཙུག་ཏོར་
258	line-end	85		གཞན་ཡང་སྤྱི་བོ་བྱང་སེམས་བརྟན་ཕྱིར་དབུ་རྒྱན། བླ་མར་སྨད་པ་དགག་ཕྱིར་སྙན་ཆ། སྲོག་ཆགས
259	line-end	1		,
260	ordinal-open	91		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ལྷའི་རྒྱལ་པོ་ནི་རྩ་དབུ་མ། ལྷ་དང་མིའམ་ཅི་ནི་
261	line-end	1		,
262	ordinal-open	101		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ལྷའི་ཚོགས་རྣམས་རྒྱལ་པོ་ནི་བརྒྱུད་ལྡན་བླ་མ
263	line-end	19		ཉི་ཤུ་པ་རིམས་ནད་སེལ་བའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་རི་ཁྲོད་མ་གྱོན་མ་ནི།
264	line-end	30		ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། སྤྱན་གཉིས་པོ་ལས་འོད་རབ་གསལ་མ། ཧ་ར་གཉིས་བརྗོད་ཏུཏྟཱ་ར
265	line-end	69		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། ཉི་མ་དང་ཟླ་བ་རྒྱས་པ་ལྟ་བུའི་སྤྱན་གཉིས་པོའི་
266	line-end	70		ཁྱོད་ཀྱི་སྐུ་མཆོག་གསལ་བར་བསྒོམ་ཞིང་། གསུང་དད་པས་རྩ་བའི་རིག་སྔགས་བཅུ་པ་ལ་ཧ་ར་གཉིས
267	line-end	1		,
268	ordinal-open	52		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས་མ
269	line-end	88		, གཡོན་དཀོན་མཆོག་གསུམ་མཚོན་སྐྱབས་སྦྱིན་ཕྱག་རྒྱའི་མཐེབ་སྲིན་བར་ན་ཨུཏྤལ་ཡུ་བ་བསྣམས
270	line-end	52		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ཉི་མ་དང་ཟླ་བ་ནི་ནང་གི་ཁུ་རྡུལ་གཉིས་ཡིན་ལ། ར
271	line-end	64		ཧ་ར་ནི་འཕྲོག་པ་སྟེ་ཧ་ར་གཉིས་བརྗོད་ནི། བདེ་སྟོང་ཟུང་འཇུག་གིས་སྲིད་ཞིའི་དགྲ་འཕྲོགས
272	line-end	54		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ནི། ཉི་མ་ཟླ་བ་རྒྱས་པའི་གཞི་དབྱིངས་ཀ་དག་དང་ལྷུན་ག
273	quote-open	23		ཧ་ར་གཉིས་བརྗོད་ཏུཏྟཱ་ར་ཡིས། ཤིན་ཏུ་དྲག་པོས་རིམས་ནད་སེལ་མ་ནི། ཀ་དག་དང་ཁྲེགས་གཅོད་
274	line-end	22		འཇིགས་རུང་འཁོར་བའི་འཁྲུལ་སྣང་རྨི་ལམ་ལྟ་བུ་འདི་ཉིད་སྐད་ཅིག་གིས་འཕྲོག་ཅིང་མྱུར་དུ་
275	line-end	23		ཉེར་གཅིག་པ་ནད་པའི་བླ་ཚེ་བར་བྱེད་པའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་ལྷ་མོ་འོད་ཟེར་ཅན་མ་ན
276	line-end	31		ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པའི། ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། གདོན་དང་རོ་ལངས་གནོ
277	line-end	131		དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། རྗེ་བཙུན་འཕགས་མ་སྒྲུབ་པ་པོ་རང་གི་ལུས་ངག་ཡིད
278	line-end	46		དེའི་འོད་ཟེར་གྱིས་སྒོ་གསུམ་ལ་ཉེ་བར་འཚེ་བའི་ཕྱི་གཟུགས་ཅན་གཟུགས་མེད་བར་ཆད། ནང་སྒྱུ
279	line-end	96		ཁྱད་པར་གསུང་ཐུགས་ཀྱི་ཡི་གེ་གསུམ་ལས་སྤྲོས་པའི་འོད་ཟེར་གྱིས། ནམ་གྲུའི་གདོན་སོགས་གད
280	line-end	1		,
281	ordinal-open	75		གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས་མ
282	line-end	47		སྐུ་གསུང་ཐུགས་ཀྱི་ཡིག་འབྲུ་ཨོཾ་ཨཱཿཧཱུྃ་གསུམ་ལས་འོད་ཟེར་འཕྲོས་པས། གདོན་སྡུག་བསྔལ་
283	line-end	1		,
284	ordinal-open	122		གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། དེ་ཉིད་གསུམ་རྣམས་བཀོད་པ་ནི་ཁམས་དྲུག་ལྡན་གྱི
285	line-end	70		ཞི་བ་ནི་གསལ་ལ་འཛིན་པ་མེད་པ་སྟོན་ཀའི་ནམ་མཁའ་ལྟ་བུ་ཉེར་ཐོབ་ཀ་དག་སྟོང་པ་འོད་གསལ་ཆེན
286	line-end	1		,
287	ordinal-open	126		བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ནི། དེ་ཉིད་གསུམ་ནི་རྒྱུ་མཚན་མ་མེད་པ་དང་། འབྲས་བུ
288	line-end	96		, ཞི་བ་མཐུ་དང་ལྡན་མ་ནི། གཟུང་འཛིན་སྒྲིབ་གཉིས་ཀྱི་འཁྲུལ་སྣང་རྣམས་རང་གྲོལ་རྗེས་ཞིག
289	line-end	8		གཞུང་གི་དོན་བསྡུ་ནས་བསྟན་པ་ནི།
290	line-end	16		རྩ་བའི་སྔགས་ཀྱི་བསྟོད་པ་འདི་དང་། ཕྱག་འཚལ་ལ་ཉི་ཤུ་རྩ་གཅིག ཞེས་གསུངས།
291	line-end	56		གཞུང་དོན་བསྡུ་ན་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མའི་རྩ་བའི་རིག་སྔགས་ཀྱི་དོན་དང་ཡོན་ཏན་གྱི་
292	line-end	22		གཉིས་པ་ཕན་ཡོན་ལ་བཤད་པ་ལ་གཉིས་ཏེ། ཕན་ཡོན་འབྱུང་བྱེད་རྒྱུའི་གཙོ་བོ་དང་། ཕན་ཡོན་དངོ
293	ordinal-open	200		དང་པོ་ནི། ལྷ་མོ་ལ་གུས་ཡང་དག་ལྡན་པའི། བློ་ལྡན་གང་གིས་རབ་དད་བརྗོད་དེ། སྲོད་དང་ཐོ་ར
294	quote-open	14		དད་པ་ནི་ཆོས་སྣང་བའི་སྒོ་སྟེ། ཞེས་དང། དཀོན་མཆོག་སྒྲོན་མེའི་མདོ་ལས།
295	quote-open	81		དད་པ་སྔོན་འགྲོ་མ་ལྟར་བསྐྱེད་པར་བྱ། དད་པ་དགེ་བའི་ནོར་སྡུད་རྩ་བ་ཡིན། ཞེས་སོགས་དང་།
296	line-end	94		རྒྱ་མཚོ་ཆུ་སྲིན་རྣམས་ཀྱིས་གནས། དུས་རླབས་ཡོལ་བར་འགྱུར་སྲིད་ཀྱི། འདུལ་བར་བྱ་བའི་སྲ
297	ordinal-open	98		གཉིས་པ་ཕན་ཡོན་དངོས་བཤད་པ་ལ་དྲུག་སྟེ། ངན་སོང་གི་རྒྱུ་འབྲས་ཞི་བའི་ཕན་ཡོན་དང་། སངས་
298	ordinal-open	72		དང་པོ་ནི། སྡིག་པ་ཐམས་ཅད་རབ་ཞི་བྱེད། ངན་འགྲོ་ཐམས་ཅད་འཇོམས་པ་ཉིད་དོ། ཞེས་གསུངས་ཏེ།
299	ordinal-open	64		གཉིས་པ་ནི། རྒྱལ་བ་བྱེ་བ་ཕྲག་བདུན་རྣམས་ཀྱིས། མྱུར་དུ་དབང་བསྐུར་བར་འགྱུར་ལ། ཞེས་གས
300	ordinal-open	303		གསུམ་པ་ནི། འདི་ལས་ཆེ་བ་ཉིད་ནི་འཐོབ་ཅིང་། སངས་རྒྱས་གོ་འཕང་མཐར་ཐུག་དེར་འགྲོ། ཞེས་ག
