index	kind	syllables	preview
128	prose	74	ཞབས་གཡས་བརྐྱངས་གཡོན་བསྐུམ་སོགས་རོལ་པ་སྣ་ཚོགས་ཀྱི་སྟངས་སྟབས་དང་། ཕྱག་གི་ཨུཏྤལ་སྟེ
129	prose	42	རང་སེམས་འཁྲུལ་སྣང་སྒྲིབ་གཉིས་རང་གཟུགས་མི་དང་མི་མ་ཡིན་གནོད་བྱེད་དང་དགྲ་བོའི་སྡེ་ད
130	prose	56	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ་ཡེ་ཤེས་ཀྱི་མེ་
131	prose	68	གཡོན་དཀོན་མཆོག་གསུམ་མཚོན་ཕྱག་རྒྱའི་མཐེབ་སྲིན་བར་ན་ཨུཏྤལའི་ཡུ་བ་འཛིན་པ་སྙན་ཐད་ཟེའ
132	prose	77	, གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། བསྐལ་པ་ཐ་མའི་མེ་ལྟ་བུ་ནི་དབྱིངས་ཀྱི་རང་གཟ
133	prose	80	དེས་ན་གཡས་གཡོན་རྐྱང་ངམ། སྟེང་འོག་སྲོག་རྩོལ་དང་ཐུར་སེལ་གྱི་རླུང་གིས་བསྐོར་བ་དང་། 
134	prose	86	, བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། བསྐལ་པ་ཐ་མ་མེ་ནི་རིག་སྟོང་རང་བྱུང་མངོན་
135	prose	27	བཅུ་བཞི་པ་དམ་སྲི་བགེགས་རིགས་འགོང་པོ་སྤུན་དགུ་དང་སྡེ་བརྒྱད་གནོད་པ་འཇོམས་པའི་འཕགས་
136	prose	30	ཕྱག་འཚལ་ས་གཞིའི་ངོས་ལ་ཕྱག་གི། མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུངས་མ། ཁྲོ་གཉེར་ཅན
137	prose	41	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། རི་རབ་གླིང་བཞི་དང་བཅས་པའི་ས་གཞིའི་ངོས་ལ། སྡ
138	prose	65	ཞལ་གཉེར་ཏེ་ཁྲོས་པའི་ཉམས་ཅན་ལྡན་པར་མཛད་ནས། ཡི་གེ་ཧཱུྃ་གི་སྒྲ་ཆེན་སྒྲོགས་པས་འོད་ཟེ
139	prose	46	རིམ་པ་བདུན་ནི་ས་འདིའི་འོག་ཏུ་ཐོག་ཕུབ་རིམ་བདུན་ལྟར། མི་མ་ཡིན་གཞི་དང་། ལྷག་པའི་གཞི
140	prose	111	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ་རྗེ་བཙུན་འཕགས་
141	prose	116	, གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ས་གཞིའི་ངོས་ནི་ལྟེ་བའི་དཀྱིལ་འཁོར་ཏེ། ཤེས
142	prose	94	, བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ས་གཞི་ངོས་ནི་མ་རིག་པ་སྟེ་མ་དག་སྐབས་བག་ཆ
143	prose	75	ཤེས་རབ་དང་བརྩོན་འགྲུས་ཟབ་མོའི་ལམ་གྱི་སྲོག་ཤིང་བཟུང་ནས་ཚོགས་གཉིས་ཀྱི་ངོ་བོ་དབྱིངས
144	prose	90	ཁྲོ་གཉེར་ཅན་མཛད་ཡི་གེ་ཧཱུྃ་གིས། རིམ་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ་ནི། རྣམ་པར་ཤེས་པ་ཚ
145	prose	17	བཅོ་ལྔ་པ་སྡིག་སྒྲིབ་ཞི་བར་མཛད་པའི་འཕགས་མ་སྒྲོལ་མ་རབ་ཞི་མ་ནི།
146	prose	31	ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། མྱ་ངན་འདས་ཞི་སྤྱོད་ཡུལ་ཉིད་མ། སྭཱ་ཧཱ་ཨོཾ་དང་ཡང་དག་ལྡན་
147	prose	118	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། འབྲས་བུ་སྡུག་བསྔལ་མེད་པས་བདེ་མ། རྒྱུ་ཀུན་འབ
148	prose	91	གསུང་རིག་སྔགས་མཇུག་ཏུ་སྭཱ་ཧཱ་དང་། མགོ་ཨཱོྃ་ནས་བརྩམས་པའི་རྩ་བའི་རིག་སྔགས་བཅུ་དང་།
149	prose	66	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས
150	prose	71	རིལ་བ་སྤྱི་བླུགས་བདུད་རྩི་ཆུས་གང་བ་བསྣམས་པ་དང་། གཞན་ཡང་ཐུགས་ལས་རང་འདྲའི་དག་བྱེད་
151	prose	97	, གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། བདེ་མ་དང་། དགེ་མ་དང་། ཞི་མ་དང་། མྱ་ངན་འདས
152	prose	94	, བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། རང་བྱུང་ཡེ་ཤེས་ལ་མངའ་དབང་བསྒྱུར་བ་ན། བད
153	prose	18	བཅུ་དྲུག་པ་དགྲ་དང་བྱད་མའི་རིག་སྔགས་སྟོབས་གཞོམ་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་ནི།
154	prose	30	ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་རབ་དགའ་བའི། དགྲ་ཡི་ལུས་ནི་རབ་ཏུ་འགེམ་མ། ཡི་གེ་བཅུ་པའི་ངག་བཀ
155	prose	122	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། སྔགས་དང་བདེན་ཚིག་གྲུབ་པའི་དྲང་སྲོང་རིག་པ་འཛ
156	prose	96	ཡང་ཨཱོྃཏཱ་རེ་ཏུཏྟཱ་རེ་ཏྱཱ་རེ་སྭཱ་ཧཱ་ཞེས་ཡི་གེ་བཅུ་པའི་གསུང་ངག་དེ་ནི་རང་གི་ངག་དང་
157	prose	83	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས
158	prose	71	གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ཀུན་ནས་བསྐོར་རབ་དགའ་བའི་ནི། ཐ་མལ་པའི་ལས་རླུ
159	prose	74	ཡི་གེ་བཅུ་པའི་ངག་ནི་བཀོད་པ་ནི། ཡི་གེ་ནི་རླུང་མཚོན་པས་ན་རླུང་བཅུ་ཡེ་ཤེས་ཀྱི་ངོ་བོ
160	prose	46	རླུང་བཅུ་ནི། རྩ་བའི་རླུང་ལྔ་ནི། སྲོག་འཛིན་དང་། མེ་མཉམ་དང་། ཁྱབ་བྱེད་དང་། གྱེན་རྒ
161	prose	40	བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ཚིག་རྐང་བཞི་པ་རིག་པ་ཧཱུྃ་ལས་སྒྲོལ་མ་ཉིད་མ
162	prose	21	དེའང་ཨོ་རྒྱན་སངས་རྒྱས་གཉིས་པས་འཇམ་དཔལ་མཚན་བརྗོད་འགྲེལ་ཆེན་ལས། རྣམ་པར་སངས་རྒྱས་ཀུ
163	prose	73	རྫོགས་པ་ཆེན་པོའི་ལྟ་བ་བསྟན་ཏེ། སྣང་སྲིད་ཀྱི་རྣམ་པ་འདི་ཀ་ལྟར་དུ་སངས་རྒྱས་ཀྱི་དགོང
164	prose	107	དེའང་རྫོགས་པ་ཆེན་པོ་ཀུན་བྱེད་རྒྱལ་པོ་ལས། སྟོན་པའི་སྟོན་པ་ཀུན་བྱེད་རྒྱལ་པོ་ཡིན། ས
165	prose	75	ཚིག་རྐང་གཉིས་ནི་རང་བྱུང་རིག་པ་སྟོང་གསལ་ཟང་ཀ་མ་རྟོགས་ན་བདག་འཛིན་རང་ག་མའི་ཚོགས་ངར་
166	prose	20	བཅུ་བདུན་པ་དགྲ་ཇག་ཆོམ་རྐུན་རྔོན་པའི་ཁ་འཆིང་འཕགས་མ་སྒྲོལ་མ་དཔག་མེད་གནོན་མ་ནི།
167	prose	30	ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས། ཧཱུྃ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། རི་རབ་མནྡཱ་ར་དང་འབ
168	prose	60	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། སེམས་ཅན་མ་རུངས་པ་རྣམས་གདུལ་བའི་དོན་དུ་ཏུ་རེ
169	prose	106	ཁྱོད་ཀྱིས་འཇིག་རྟེན་པའི་ལྷ་ཆེན་པོ་རྣམས་ཀྱི་གནས་རིའི་རྒྱལ་པོ་རི་རབ་དང་། རི་མནྡཱ་ར
170	prose	115	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས
171	prose	97	, གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། རི་རབ་ནི་རྩ་་དབུ་མ་ཚངས་པའི་རུས་པ་སྒལ་ཚིགས
172	prose	96	, བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ཏུ་རེ་ཞབས་ནི་བརྡབ་པ་ནི། བླ་མ་ལ་སངས་རྒྱས
173	prose	21	བཅོ་བརྒྱད་པ་དུག་རིགས་ཐམས་ཅད་ཞི་ཞིང་སྲུང་བའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་རྨ་བྱ་ཆེན་མོ་ན
174	prose	31	ཕྱག་འཚལ་ལྷ་ཡི་མཚོ་ཡི་རྣམ་པའི། རི་དྭགས་རྟགས་ཅན་ཕྱག་ན་བསྣམས་མ། ཏཱ་ར་གཉིས་བརྗོད་ཕཊ་
175	prose	59	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། ལྷ་ཡི་ཡུལ་གྱི་བདུད་རྩིའི་མཚོ་ཡི་རྣམ་པའི་དཀར
176	prose	59	འོག་ཏུ་འཆད་འགྱུར་གྱི་ཏཱ་ར་གཉིས་བརྗོད་པ་ཅན་གྱི་རིག་སྔགས་ཡི་གེ་བཅུ་པ་ལ་ཕཊ་ཀྱིས་བརྒ
177	prose	56	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས
178	prose	64	ཟླ་བ་ཉ་གང་བ་རི་དྭགས་རྟགས་ཅན་བསྣམས་པ་ལས་འོད་ཟེར་བདུད་རྩིའི་ཟེར་མ་ཕྱོགས་ཀུན་ཏུ་ཆེས
179	prose	111	, གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ལྷའི་མཚོ་ཡི་རྣམ་པ་ནི་རྡོ་རྗེ་ཕུང་པོའི་གྲོ
180	prose	64	, བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ལྷ་ཡི་མཚོ་ཡི་རྣམ་པ་ནི་གནས་ལུགས་རྫོགས་པ་
181	prose	103	དུག་རྣམས་མ་ལུས་པ་ནི་སེལ་མ་ནི། ལམ་རྫོགས་པ་ཆེན་པོའི་ལྟ་བ། བརྟན་གཡོའི་དུག་གི་རྒྱུ་ན
182	prose	37	ཀུན་མཁྱེན་འཇིགས་མེད་གླིང་པས་ཡུམ་ཀའི་ནང་སྒྲུབ་ལས། ཧོཿ འགལ་རྐྱེན་ཐམས་ཅད་དུག་ལ་བརྟེ
183	prose	25	བཅུ་དགུ་པ་རྩོད་པ་དང་རྨི་ལམ་ངན་པ་སེལ་བའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་མི་ཕམ་རྒྱལ་མོ་གད
184	prose	30	ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ། ལྷ་དང་མིའམ་ཅི་ཡིས་བསྟེན་མ། ཀུན་ནས་གོ་ཆ་དགའ་བས་བ
185	prose	61	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། འདོད་གཟུགས་ཀྱི་ལྷ་ཡི་ཚོགས་རྣམས་ཀྱི་རྒྱལ་པོ་
186	prose	82	བཅོམ་ལྡན་འདས་མ་གཙུག་ཏོར་གདུགས་དཀར་མོ་འདིས་ཀུན་ནས་བྱིན་གྱིས་བརླབས་པའི་སྔགས་དང་ཕྱག
187	prose	92	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། མི་ཕམ་གཙུག་ཏོ
188	prose	85	གཞན་ཡང་སྤྱི་བོ་བྱང་སེམས་བརྟན་ཕྱིར་དབུ་རྒྱན། བླ་མར་སྨད་པ་དགག་ཕྱིར་སྙན་ཆ། སྲོག་ཆགས
189	prose	91	, གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ལྷའི་རྒྱལ་པོ་ནི་རྩ་དབུ་མ། ལྷ་དང་མིའམ་ཅི་ན
190	prose	101	, བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ལྟར་ན། ལྷའི་ཚོགས་རྣམས་རྒྱལ་པོ་ནི་བརྒྱུད་ལྡན་བླ
191	prose	19	ཉི་ཤུ་པ་རིམས་ནད་སེལ་བའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་རི་ཁྲོད་མ་གྱོན་མ་ནི།
192	prose	30	ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། སྤྱན་གཉིས་པོ་ལས་འོད་རབ་གསལ་མ། ཧ་ར་གཉིས་བརྗོད་ཏུཏྟཱ་ར
193	prose	69	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། ཉི་མ་དང་ཟླ་བ་རྒྱས་པ་ལྟ་བུའི་སྤྱན་གཉིས་པོའི་
194	prose	70	ཁྱོད་ཀྱི་སྐུ་མཆོག་གསལ་བར་བསྒོམ་ཞིང་། གསུང་དད་པས་རྩ་བའི་རིག་སྔགས་བཅུ་པ་ལ་ཧ་ར་གཉིས
195	prose	52	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས
196	prose	88	, གཡོན་དཀོན་མཆོག་གསུམ་མཚོན་སྐྱབས་སྦྱིན་ཕྱག་རྒྱའི་མཐེབ་སྲིན་བར་ན་ཨུཏྤལ་ཡུ་བ་བསྣམས
197	prose	52	གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། ཉི་མ་དང་ཟླ་བ་ནི་ནང་གི་ཁུ་རྡུལ་གཉིས་ཡིན་ལ། ར
198	prose	64	ཧ་ར་ནི་འཕྲོག་པ་སྟེ་ཧ་ར་གཉིས་བརྗོད་ནི། བདེ་སྟོང་ཟུང་འཇུག་གིས་སྲིད་ཞིའི་དགྲ་འཕྲོགས
199	prose	54	བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ནི། ཉི་མ་ཟླ་བ་རྒྱས་པའི་གཞི་དབྱིངས་ཀ་དག་དང་ལྷུན་ག
200	prose	44	ཧ་ར་གཉིས་བརྗོད་ཏུཏྟཱ་ར་ཡིས། ཤིན་ཏུ་དྲག་པོས་རིམས་ནད་སེལ་མ་ནི། ཀ་དག་དང་ཁྲེགས་གཅོད་
201	prose	23	ཉེར་གཅིག་པ་ནད་པའི་བླ་ཚེ་བར་བྱེད་པའི་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མ་ལྷ་མོ་འོད་ཟེར་ཅན་མ་ན
202	prose	31	ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པའི། ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ། གདོན་དང་རོ་ལངས་གནོ
203	prose	131	དང་པོ་ཚིག་གི་དོན་ནི། གང་ལ་ཕྱག་འཚལ་ན། རྗེ་བཙུན་འཕགས་མ་སྒྲུབ་པ་པོ་རང་གི་ལུས་ངག་ཡིད
204	prose	46	དེའི་འོད་ཟེར་གྱིས་སྒོ་གསུམ་ལ་ཉེ་བར་འཚེ་བའི་ཕྱི་གཟུགས་ཅན་གཟུགས་མེད་བར་ཆད། ནང་སྒྱུ
205	prose	96	ཁྱད་པར་གསུང་ཐུགས་ཀྱི་ཡི་གེ་གསུམ་ལས་སྤྲོས་པའི་འོད་ཟེར་གྱིས། ནམ་གྲུའི་གདོན་སོགས་གད
206	prose	75	, གཉིས་པ་སྤྱི་དོན་བསྐྱེད་རིམ་ལྟར་ན། པདྨ་དང་ཟླ་བའི་གདན་གྱི་སྟེང་དུ། རྗེ་བཙུན་འཕགས
207	prose	47	སྐུ་གསུང་ཐུགས་ཀྱི་ཡིག་འབྲུ་ཨོཾ་ཨཱཿཧཱུྃ་གསུམ་ལས་འོད་ཟེར་འཕྲོས་པས། གདོན་སྡུག་བསྔལ་
208	prose	122	, གསུམ་པ་སྦས་དོན་རྫོགས་རིམ་མཚན་བཅས་ནི། དེ་ཉིད་གསུམ་རྣམས་བཀོད་པ་ནི་ཁམས་དྲུག་ལྡན་ག
209	prose	70	ཞི་བ་ནི་གསལ་ལ་འཛིན་པ་མེད་པ་སྟོན་ཀའི་ནམ་མཁའ་ལྟ་བུ་ཉེར་ཐོབ་ཀ་དག་སྟོང་པ་འོད་གསལ་ཆེན
210	prose	126	, བཞི་པ་མཐར་ཐུག་མཚན་མེད་རྫོགས་རིམ་ནི། དེ་ཉིད་གསུམ་ནི་རྒྱུ་མཚན་མ་མེད་པ་དང་། འབྲས་
211	prose	96	, ཞི་བ་མཐུ་དང་ལྡན་མ་ནི། གཟུང་འཛིན་སྒྲིབ་གཉིས་ཀྱི་འཁྲུལ་སྣང་རྣམས་རང་གྲོལ་རྗེས་ཞིག
212	prose	8	གཞུང་གི་དོན་བསྡུ་ནས་བསྟན་པ་ནི།
213	prose	16	རྩ་བའི་སྔགས་ཀྱི་བསྟོད་པ་འདི་དང་། ཕྱག་འཚལ་ལ་ཉི་ཤུ་རྩ་གཅིག ཞེས་གསུངས།
214	prose	56	གཞུང་དོན་བསྡུ་ན་རྗེ་བཙུན་འཕགས་མ་སྒྲོལ་མའི་རྩ་བའི་རིག་སྔགས་ཀྱི་དོན་དང་ཡོན་ཏན་གྱི་
215	prose	1316	གཉིས་པ་ཕན་ཡོན་ལ་བཤད་པ་ལ་གཉིས་ཏེ། ཕན་ཡོན་འབྱུང་བྱེད་རྒྱུའི་གཙོ་བོ་དང་། ཕན་ཡོན་དངོ
216	prose	862	༄༅།། སྟོན་པ་ཐུབ་དབང་རྣམ་པར་སྣང་མཛད་བཞེངས། འཇིག་རྟེན་མཚན་མའི་འོག་མིན་ཞིང་ཁམས་སུ། 
