index	trigger	syllables	flag	preview
200	line-end	18		གསེར་མདོག་སྐྱིལ་ཀྲུང་ཕྱེད་ཞལ་གཅིག ། ཨ་ཤྭ་ཀ་དང་རིན་ཆེན་མཆོག ། པདྨ་བུམ་ལས་དབང་མཆོག
201	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
202	line-end	16		ཕྱག་འཚལ་དགུ་པ་འཕགས་མ་སྒྲོལ་མ་མཆོག་སྩོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
203	quote-open	2		རྒྱུད་ལས།
204	line-end	8		ཕྱག་འཚལ་དཀོན་མཆོག་གསུམ་མཚོན་ཕྱག་རྒྱའི། །
205	line-end	8		སོར་མོས་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་མ། །
206	line-end	8		མ་ལུས་ཕྱོགས་ཀྱི་འཁོར་ལོ་བརྒྱན་པའི། །
207	line-end	8		རང་གི་འོད་ཀྱི་ཚོགས་རྣམས་འཁྲུགས་མ། །
208	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
209	line-end	11		ཕྱག་འཚལ། གང་ལ་ན། འཕགས་མ་སྒྲོལ་མ་མཆོག་སྩོལ་མ་ལའོ། །
210	line-end	73		ཆེ་བའི་ཡོན་ཏན་གང་གིས་སྒོ་ནས་ཕྱག་འཚལ་ཞེ་ན། ཕྱག་གཡོན་པའི་མཐེབ་སྲིན་གཉིས་ཀྱིས་པདྨ་མ
211	quote-close	68		, དེ་བཞིན་མ་ལུས་ཕྱོགས་ཀྱི་འཁོར་ལོ་སྟེ་ཕྱོགས་བཞི་མཚམས་བཞི་སྟེང་འོག་གཉིས་ཏེ་ཕྱོགས་
212	line-end	33		དཀོན་མཆོག་གསུམ་མཚོན་པའི་ཕྱག་རྒྱས་ནི། རྒྱུ་སངས་རྒྱས་དཀོན་མཆོག་དང་ཆོས་དཀོན་མཆོག་གཉ
213	quote-open	9		སློབ་དཔོན་ཉི་མ་སྦས་པའི་བསྟོད་པ་ལས།
214	line-end	8		སངས་རྒྱས་ཆོས་ལས་ལེགས་སྐྱེས་ཤིང་། །
215	line-end	7		དགེ་འདུན་ཀུན་སྐྱོང་བརྩེ་ཆེན་མ། །
216	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
217	quote-open	9		སྐབས་འདིའི་འོད་ཟེར་ནི། འགྲེལ་པ་འགའ་ཞིག་ལས།
218	line-end	29		ཕྱག་གཡས་པའི་མཐིལ་གྱི་འཁོར་ལོའི་འོད་ཟེར་ཡིན་པར་གསུངས་པ་དང་། གཞན་དག་སྐུའི་འོད་ཟེར་
219	quote-open	9		སློབ་དཔོན་ཉི་མ་སྦས་པའི་བསྟོད་པ་ལས།
220	line-end	13		ཕྱོགས་དང་ཕྱོགས་བྲལ་འཁོར་ལོའི་བདག ། རང་སྐྱེས་འོད་ཀྱིས་ཀུན་སྐྱེས་བསྒོམ། །
221	line-end	2		ཞེས་
222	line-end	22		རང་ལས་སྐྱེས་པའི་འོད་ཟེར་ཡིན་པར་གསུངས་པ་ལས་ཕྱག་མཚན་གྱི་འོད་ཟེར་ཡིན་པར་མ་གསུངས་ཤིང
223	quote-open	14		ཁྱད་པར་དུ་སློབ་དཔོན་འདིས་ཕྱག་འཚལ་ཉེར་གཅིག་གི་སྒྲུབ་ཐབས་ལས།
224	terminal-particle	18		ཕྱག་དང་པོ་གཉིས་རབ་ཏུ་དགའ་བར་བྱེད་པའི་ཕྱག་རྒྱ་སྟེ། དང་པོའི་ཕྱག་རྒྱ་ལྟ་བུའོ། །
225	line-end	33		གཡས་གཉིས་པས་གར་བྱེད་པར། གཡོན་གཉིས་པ་ཤིང་མྱ་ངན་མེད་པའི་ཡལ་ག་འཛིན་པའི་ཕྱག་གིས་སེམས
226	line-end	2		ཞེས་
227	terminal-particle	26		ཕྱག་གཡོན་པའི་གཉིས་པ་མ་གཏོགས་ཕྱག་མཚན་བཞེས་མེད་པ་དང་དེ་ཡང་མྱ་ངན་མེད་པའི་ཤིང་ཡིན་པ་
228	terminal-particle	50		སྐུ་མདོག་ནི། པདྨ་རཱ་གའི་མདོག་ཅན་དུ་གསུངས་པས་དམར་པོ་ཡིན། འོག་གདན་པདྨ་དམར་པོ་དང་ཟླ
229	line-end	34		གཡས་གཉིས་པས་གར་བྱེད་པར། གཡོན་གཉིས་པ་ཤིང་མྱ་ངན་མེད་པའི་ཡལ་ག་འཛིན་པའི་ཕྱག་གིས་སེམས
230	line-end	9		ཉི་མ་སྦས་པས། པདྨ་དམར་དང་ཟླ་སྟེང་དུ། །
231	line-end	6		བནྡུ་ལྟར་དམར་ཕྱག་བཞི་མ། །
232	line-end	7		གཉིས་དང་གཉིས་ལས་རབ་དགའ་ཡི། །
233	line-end	7		རང་བཞིན་མྱ་ངན་མེད་ཤིང་འཛིན། །
234	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
235	line-end	19		ཕྱག་འཚལ་བཅུ་པ་རྗེ་བཙུན་མ་བདུད་དང་འཇིག་རྟེན་དབང་སྡུད་མ་ལ་ཕྱག་འཚལ་བ་ནི།
236	line-end	2		རྒྱུད་ལས།
237	verse-stanza	21		ཕྱག་འཚལ་རབ་ཏུ་དགའ་བ་བརྗིད་པའི།།↵དབུ་རྒྱན་འོད་ཀྱི་ཕྲེང་བ་སྤེལ་མ།↵བཞད་པ་རབ་བཞད་ཏུཏ
238	line-end	8		བདུད་དང་འཇིག་རྟེན་དབང་དུ་མཛད་མ། །
239	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
240	terminal-particle	14		ཕྱག་འཚལ། གང་ལ་ན། རྗེ་བཙུན་མ་བདུད་དང་འཇིག་རྟེན་དབང་སྡུད་མ་ལའོ། །
241	terminal-particle	66		ཆེ་བའི་ཡོན་ཏན་གང་གི་སྒོ་ནས་ཕྱག་འཚལ་ཞེ་ན། རབ་ཏུ་དགའ་བ་སྟེ་སེམས་ཅན་ལ་ཐུགས་ཤིན་ཏུ་ད
242	line-end	36		འདི་ནི་འཇིག་རྟེན་པ་ལྷ་མོ་གང་ལ་མོས་གུས་ཅན་རྣམས་དབང་དུ་འདུ་ཆེ་བའི་ཆེ་བ་སྟེ་ཆོ་འཕྲུ
243	terminal-particle	42		བཞད་པ་རབ་བཞད་ཏུཏྟཱ་ར་ཡིས། །ཞེས་གསུངས་པས་ནི་བདུད་ཀྱི་མཐུ་ལ་མི་སྐྲག་པའི་ཉམས་སུ་ཧ་ཧ
244	terminal-particle	28		འདི་ནི་འདོད་པའི་བདག་པོ་དགའ་རབ་དབང་ཕྱུག་སོགས་བསྟན་འགྲོ་ལ་བར་དུ་གཅོད་པའི་བདུད་རིགས
245	line-end	30		དེ་ལྟ་བུའི་རྒྱུ་གཉིས་ཀྱི་སྒོ་ནས་བདུད་དང་འཇིག་རྟེན་ཐམས་ཅད་དབང་དུ་མཛད་པས་ན་མཚན་ཡང་
246	quote-open	19		དབུ་ལ་རིགས་ལྔའི་དབུ་རྒྱན་གྱིས་བརྒྱན་པ་ནི། སྒྲོལ་བསྟོད་ཉི་ཤུ་རྩ་གཅིག་པའི་སྒྲུབ་ཐབ
247	line-end	11		དབུ་རྒྱན་ལྔ་ཡི་ལྷ་འོད་ཀྱིས། ཞེས་གསུངས་པས་ཤེས་སོ། །
248	line-end	23		འདི་ལ་ཉི་མ་སྦས་པས་མྱ་ངན་སེལ་བའི་སྒྲོལ་མ་ཞེས་གསུངས་ལ། རྗེ་དགེ་འདུན་གྲུབ་པའང་འདིའི
249	line-end	10		རྗེ་ཅོ་ནེ་པས། བདུད་དང་འཇིག་རྟེན་དབང་སྡུད་མ། །
250	line-end	3		ཞེས་གསུངས་ལ།
251	line-end	11		གཞན་དག །བདུད་དབང་སྡུད་མ་ཞེས་གསུངས་པའང་སྣང་ངོ་། །
252	line-end	60		རྣམ་པ་ནི། སྐུ་མདོག་བྱི་རུའི་མདོག་ལྟ་བུའི་དམར་མོ། ཟླ་བ་དང་པད་མ་དམར་པོའི་གདན་སྟེང་
253	line-end	15		ཉི་མ་སྦས་པས། པདྨར་ཟླ་སྟེང་བྱི་རུའི་མདོག ། ཞལ་གཅིག་ཕྱག་བཞི་དང་པོ་གཉིས། །
254	line-end	7		སྤྱི་བོར་བཅིངས་དང་རལ་གྲི་འཕྱར། །
255	line-end	7		ཨ་ཤྭ་ཀ་ཡི་ཡལ་ག་འཛིན། །
256	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
257	line-end	23		ཕྱག་འཚལ་བཅུ་གཅིག་པ་རྗེ་བཙུན་མ་ཕོངས་པ་ཐམས་ཅད་ལས་ཀྱང་རྣམ་པར་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི
258	quote-open	2		རྒྱུད་ལས།
259	line-end	8		ཕྱག་འཚལ་ས་གཞི་སྐྱོང་བའི་ཚོགས་རྣམས། །
260	line-end	8		ཐམས་ཅད་འགུགས་པར་ནུས་པ་ཉིད་མ། །
261	line-end	8		ཁྲོ་གཉེར་གཡོ་བའི་ཡི་གེ་ཧཱུྃ་གིས། །
262	line-end	8		ཕོངས་པ་ཐམས་ཅད་རྣམ་པར་སྒྲོལ་མ། །
263	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
264	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
265	terminal-particle	16		གང་ལ་ན། རྗེ་བཙུན་མ་ཕོངས་པ་ཐམས་ཅད་ལས་ཀྱང་རྣམ་པར་སྒྲོལ་མ་ལའོ། །
266	line-end	47		རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན། གཟའ་ཆེན་བརྒྱད་སོགས་མི་མ་ཡིན་གྱི་རིགས་དང་། བསྟན་འགྲོ་ལ་ཞེན
267	quote-close	77		ཁྲོ་གཉེར་སྟེ་ཡིད་ཁྲོས་པའི་དབང་གིས་གདོང་ལ་གཉེར་མ་སྡུད་པའི་ཚུལ་མཛད་པ་དང་། གཡོ་བ་སྟ
268	line-end	17		སྐབས་འདིའི་ས་གཞི་སྐྱོང་བ་ལྷ་མི་ཐམས་ཅད་ཀྱི་དབང་དུ་བྱས་པ་ཡིན་ཏེ།
269	quote-open	8		སྒྲོལ་བསྟོད་ཉེར་གཅིག་པའི་སྒྲུབ་ཐབས་ལས།
270	line-end	8		དཔལ་ལྡན་ས་སྐྱོང་ཕྱོགས་རྣམས་དང་། །
271	line-end	7		ཕྱོགས་བྲལ་མ་ལུས་འགུགས་བྱེད་མ། །
272	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
273	line-end	20		, ས་སྐྱོང་འགུགས་བྱེད་ལྕགས་ཀྱུ་དང་། ཕོངས་པ་སེལ་བྱེད་སྙིང་པོ་ཧཱུཾ་ཡིག་ལ་མཛད་པ་ཡིན་
274	quote-open	8		སྒྲོལ་མ་ཉེར་གཅིག་གི་སྒྲུབ་ཐབས་ལས།
275	line-end	15		ཕྱོགས་མཚམས་བརྒྱད་ནས་གཟའ་བརྒྱད་གཡས་ན་བསྣམས་པའི་ལྕགས་ཀྱུས་འགུགས་པ། ཞེས་གསུངས།
276	line-end	33		འགྲེལ་པ་རྣམས་སུ་ཁྲོ་གཉེར་གཡོ་བ་ཞེས་པའི་གཡོ་བ་ཁྲོ་གཉེར་གཡོ་བའི་དོན་དུ་བཀྲལ་འདུག་ཀ
277	quote-open	14		སློབ་དཔོན་ཉི་མ་སྦས་པའི་སྒྲོལ་བསྟོད་ཉེར་གཅིག་གི་སྒྲུབ་ཐབས་ལས།
278	line-end	7		དེ་ཉིད་སྙིང་པོ་རབ་གཡོ་བས། །
279	line-end	7		ཕོངས་པ་མཐའ་དག་སེལ་མཛད་བསྒོམ། །
280	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
281	line-end	45		འགྲེལ་པ་འགའ་ཞིག་ལས་འགུགས་པའི་དོན་ཕྱོགས་སྐྱོང་བཅུ་འཕྲིན་ལས་སྒྲུབ་པ་ལ་འགུགས་པའི་དོ
282	line-end	14		ཉི་མ་སྦས་པས། གཡས་ན་བསྣམས་པའི་ལྕགས་ཀྱུས་འགུགས་པ།། ཞེས་གསུངས་པའི་ཕྱིར།
283	line-end	23		དེས་ན་ལྕགས་ཀྱུས་འགལ་རྐྱེན་བསལ་ཞིང་སྙིང་པོའམ་ཧཱུཾ་ཡིག་གིས་མཐུན་རྐྱེན་སྒྲུབ་པའི་ཚུ
284	line-end	56		སྒྲོལ་མའི་སྐུ་མདོག་དང་ཕྱག་མཚན་རྣམ་པ་སོགས་ནི།སྐུ་མདོག་མུན་པའི་མདོག་ཅན། ཉི་མའི་དཀྱ
285	line-end	10		ཉི་མ་སྦས་པས། པད་ཉི་ལ་བཞུགས་གཡས་བརྐྱང་རོལ། །
286	line-end	7		མུན་མདོག་ཞལ་གཅིག་ཕྱག་གཉིས་གཡས། །
287	line-end	8		ལྕགས་ཀྱུ་གཟའ་འགུགས་ཞགས་བསྣམས་འཆིང་། །
288	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
289	line-end	18		ཕྱག་འཚལ་བཅུ་གཉིས་པ་རྗེ་བཙུན་མ་བཀྲིས་ཐམས་ཅད་སྦྱིན་མ་ལ་ཕྱག་འཚལ་བ་ནི།
290	quote-open	2		རྒྱུད་ལས།
291	line-end	8		ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་རྒྱན། །
292	line-end	8		བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། །
293	line-end	8		རལ་པའི་ཁྲོད་ནས་འོད་དཔག་མེད་ལས། །
294	line-end	8		རྟག་པར་ཤིན་ཏུ་འོད་ནི་མཛད་མ། །
295	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
296	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
297	terminal-particle	12		གང་ལ་ཞེ་ན། རྗེ་བཙུན་མ་བཀྲིས་ཐམས་ཅད་སྦྱིན་མ་ལའོ། །
298	terminal-particle	70		རྒྱུ་གང་གིས་ཕྱག་འཚལ་ཞེ་ན། རྒྱུ་མཚན་གཉིས་ཀྱི་སྒོ་ནས་ཕྱག་འཚལ་བ་ལས་དང་པོ་ནི། ཟླ་བའི
299	line-end	38		འདིས་གང་མཚོན་པ་ཡིན་ཞེ་ན། སྒྲུབ་པ་པོ་རྣམས་ཀྱིས་ཡིད་སེམས་ལྷད་མེད་ཀྱིས་གསོལ་བ་བཏབ་ན
300	line-end	11		ཉི་མ་སྦས་པས། གང་གིས་གསོལ་བཏབ་བཀྲི་ཤིས་དང་། །
301	line-end	7		དགེ་ལེགས་རྒྱས་མཛད་ཟླ་ཚེས་བརྒྱན། །
302	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
303	line-end	70		རྒྱུ་མཚན་གཉིས་པ་ནི། རལ་པའི་ཁྲོད་ན་ཞེས་སོགས་ཚིག་རྐང་གཉིས་ཏེ། འདིའི་རལ་པའི་ཁྲོད་ན་
304	line-end	10		ཉི་མ་སྦས་པས། འོད་དཔག་མེད་ལས་འོད་འཛགས་པས། །
305	line-end	7		བསོད་ནམས་འོད་ཕུང་འབར་མཛད་སྒོམས། །
306	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
307	quote-open	15		འདི་དཔེ་མི་མཐུན་པ་ཇི་ཡོད་ནི། སྡེ་དགེ་དཔར་མ་རྒྱུད་ཅ་པ་ལས།
308	quote-open	18		ཕྱག་འཚལ་ཟླ་བའི་རྩེ་མོས་དབུ་བརྒྱན། ཞེས་དང་། རྟག་པར་ཤིན་ཏུ་འོད་ནི་མཛད་མ། །ཞེས་གསུང
309	quote-open	7		སྡེ་དགེ་བསྟན་འགྱུར་ཤ་པ་ལས།
310	quote-open	28		ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་བརྒྱན། །ཞེས་དང་། རྟག་པར་ཤིན་ཏུ་འོད་རབ་འཛག་མ། །ཞེས་དང་
311	quote-open	6		ཇོ་ནང་པའི་རྣམ་བཤད་ལས།
312	line-end	22		རྟག་ཏུ་རྒྱུན་མི་འཆད་པར་ཤིན་ཏུ་འོད་རབ་བྱེད་མ་སྟེ། ཞེས་རྟག་པར་ཤིན་ཏུ་འོད་རབ་བྱེད་མ
313	line-end	60		སྔ་ཕྱི་མི་མཐུན་པ་ནི་འགྱུར་གྱི་དབང་གིས་ཡིན་ཡང་། ཚེས་པའི་ཟླ་བ་ལ་ཟླ་བའི་རྩེ་མོ་ཞེས་
314	line-end	36		སྐུའི་རྣམ་འགྱུར་ནི། སྐུ་མདོག་གསེར་གྱི་མདོག་ཅན། སྣ་ཚོགས་པདྨའི་སྟེང་ན་ཟླ་བའི་དཀྱིལ
315	ordinal-open	5		གཉིས་པ་ན་ལྕགས་ཀྱུ།
316	ordinal-open	5		གསུམ་པ་ན་རྡོ་རྗེ།
317	ordinal-open	27		བཞི་པ་ན་རལ་གྲི། གཡོན་དང་པོ་ན་རིན་པོ་ཆེ་ཐུགས་ཀར་བསྣམས་པ། གཉིས་པས་ལྕགས་ཀྱུ། གསུམ་པ
318	line-end	10		ཉི་མ་སྦས་པས། གསེར་མདོག་ཞལ་གཅིག་ཕྱག་བརྒྱད་བལྟ། །
319	line-end	7		རྩེ་གསུམ་ལྕགས་ཀྱུ་རྡོ་རྗེ་གྲི། །
320	line-end	7		རིན་ཆེན་ལྕགས་ཀྱུ་དབྱུ་གུ་རིལ། །
321	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
322	line-end	17		ཕྱག་འཚལ་བཅུ་གསུམ་པ་རྗེ་བཙུན་མ་སྨིན་བྱེད་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
323	quote-open	2		རྒྱུད་ལས།
324	line-end	8		ཕྱག་འཚལ་བསྐལ་པ་ཐ་མའི་མེ་ལྟར། །
325	line-end	8		འབར་བའི་ཕྲེང་བའི་དབུས་ན་གནས་མ། །
326	line-end	8		གཡས་བརྐྱང་གཡོན་བསྐུམ་ཀུན་ནས་བསྐོར་དགའི། །
327	line-end	8		དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ། །
328	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
329	terminal-particle	3		, ཕྱག་འཚལ་ལོ། །
330	terminal-particle	9		གང་ལ་ན། རྗེ་བཙུན་མ་སྨིན་བྱེད་སྒྲོལ་ལའོ། །
331	line-end	128		རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན། དུས་མཐར་བསྐལ་པ་འཇིག་པའི་ཚེ། ཉི་མ་བདུན་ལས་ཀྱང་ཚ་བའི་མེ་འཇི
332	line-end	19		ཞབས་བརྐྱང་བསྐུམ་གཉིས་ཀྱིས་དེ་ལྟར་མཚོན་ཏེ། ཉི་མ་སྦས་པས། གཡས་བརྐྱང་གཡོན་བསྐུམ་ཀུན་
333	line-end	8		དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ། །
334	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
335	quote-open	4		དེས་ན་རྒྱུད་ལས།
336	line-end	73		ཀུན་ནས་བསྐོར་དགའི། ཞེས་པའི་བསྐོར་ནི་རང་ལ་ཚུར་བསྐོར་ཏེ་གནས་པའི་འཁོར་གྱི་དོན་ཡིན་པ
337	line-end	44		སྐུའི་རྣམ་འགྱུར་ནི། སྐུ་མདོག་དམར་པོ། པདྨ་དམར་པོའི་སྟེང་དུ་ཉི་མའི་དཀྱིལ་འཁོར་འོད་
338	ordinal-open	9		གཉིས་པ་ན་མདའ། གཡོན་དང་པོ་ན་འཁོར་ལོ།
339	ordinal-open	8		གཉིས་པ་ན་གཞུ་བསྣམས་པ་ཡིན་ཏེ།
340	line-end	9		ཉི་མ་སྦས་པས། པདྨ་དམར་དང་ཉི་མ་ལ། །
341	line-end	7		བཞེངས་པའི་དོར་སྟབས་བརྐྱང་བསྐུམ་མ། །
342	line-end	13		མི་བཟད་རཱ་ག་ལྟར་དམར་མདོག ། ཀུན་ཏུ་འཕྲོ་ཞིང་ཀུན་བསྲེག་མཛད། །
343	line-end	7		ཞལ་གཅིག་ཕྱག་བཞི་མཆུ་སྨིན་གཡོ། །
344	line-end	7		རལ་གྲི་མདའ་དང་འཁོར་ལོ་གཞུ། །
345	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
346	quote-open	15		ཡི་གེ་མི་མཐུན་པ་ཇི་ཡོད་ནི། སྡེ་དགེའི་བཀའ་འགྱུར་རྒྱུད་ཅ་པ་ལས།
347	line-end	32		གཡས་བརྐྱང་གཡོན་བསྐུམ་ཀུན་ནས་བསྐོར་དགས། །ཞེས་དགའ་ལ་བྱེད་སྒྲ་བྱུང་བ་དང་། སྡེ་དགེའི
348	line-end	28		ཞེས་དང་། ཀུན་འཁོར་དགའ་བའི། ཞེས་འབྲེལ་སྒྲ་ཅན་གྱི་གསུང་མི་མཐུན་པ་གཉིས་སྣང་བ་ལས་འགྲ
349	line-end	35		མཚན་གྱི་རྣམ་གྲངས་ལ། ཉི་མ་སྦས་པས་ཡོངས་སུ་སྨིན་པར་བྱེད་པའི་སྒྲོལ་མ་དང་། རྗེ་དགེ་འད
350	line-end	17		ཕྱག་འཚལ་བཅུ་བཞི་པ་རྗེ་བཙུན་མ་འགུགས་བྱེད་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
351	quote-open	2		རྒྱུད་ལས།
352	line-end	15		ཕྱག་འཚལ་ས་གཞི་ངོས་ལ་ཕྱག་གི ། མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུང་མ། །
353	line-end	8		ཁྲོ་གཉེར་ཅན་མཛད་ཡི་གེ་ཧཱུཾ་གིས། །
354	line-end	8		རིམ་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ། །
355	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
356	terminal-particle	3		, ཕྱག་འཚལ་ལོ། །
357	terminal-particle	11		གང་ལ་ན་རྗེ་བཙུན་མ་འགུགས་བྱེད་སྒྲོལ་མ་ལའོ། །
358	line-end	109		རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན། ཞལ་ཁྲོ་གཉེར་བསྡུས་པ་དང་བཅས་ས་གཞི་ཆེན་པོ་འདིའི་ངོས་སུ་ཕྱག་
359	line-end	63		ཧཱུཾ་ཡིག་གང་གི་ཡིན་ཞེ་ན། རྗེ་དགེ་འདུན་གྲུབ་ཀྱིས་ཐུགས་ཀའི་ཧཱུཾ་ཡིག་དང་། ཅོ་ནེས་ཕྱ
360	line-end	93		སྐུ་མདོག་ནག་པོ། ཉི་མའི་དཀྱིལ་འཁོར་གྱི་སྟེང་ན་པདྨ་དམར་སེར་ལ་གཡས་བརྐྱང་པའི་གར་གྱིས
361	ordinal-open	4		གཉིས་པ་ལྕགས་ཀྱུ།
362	ordinal-open	12		གསུམ་པ་དབྱུ་གུ། གཡོན་དང་པོ་ཁྲག་གིས་བཀང་བའི་ཐོད་པ།
363	ordinal-open	5		གཉིས་པ་ན་ཞགས་པ།
364	ordinal-open	7		གསུམ་པ་ན་མགོ་བོ་བསྣམས་པའོ། །
365	quote-open	17		དེ་ལྟར་ཡང་ཉི་མ་སྦས་པས་བསྟོད་པ་ཉི་ཤུ་རྩ་གཅིག་པའི་སྒྲུབ་ཐབས་ལས།
366	line-end	7		སྟོང་ཟིལ་གནག་མདོག་ཞལ་གསུམ་མ། །
367	line-end	7		གཡས་དཀར་གཡོན་དམར་ཁྲོས་པའི་ཞལ། །
368	line-end	7		ཐོད་པའི་དོ་ཤལ་རྒྱུ་མ་གསོལ། །
369	line-end	7		སྦྲུལ་བརྒྱད་ཀྱིས་བརྒྱན་སྟག་ལྤགས་གསོལ། །
370	line-end	8		ཕྱག་དྲུག་རལ་གྲི་ལྕགས་ཀྱུ་དང་། །
371	line-end	8		དབྱུ་གུ་དེ་བཞིན་ཐོད་ཁྲག་བཀང་། །
372	line-end	7		ཞགས་པ་ཚངས་པའི་མགོ་འཛིན་མ། །
373	line-end	2		ཞེས་གསུངས།
374	line-end	32		མཚན་གྱི་རྣམ་གྲངས་ལ། ཉི་མ་སྦས་པས་འགུགས་བྱེད་སྒྲོལ་མ། རྗེ་དགེ་འདུན་གྲུབ་པས་ཁྲོ་གཉེ
375	line-end	17		ཕྱག་འཚལ་བཅོ་ལྔ་པ་རྗེ་བཙུན་མ་ཞི་བ་ཆེན་མོ་ལ་ཕྱག་འཚལ་བ་ནི།
376	quote-open	2		རྒྱུད་ལས།
377	line-end	8		ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། །
378	line-end	8		མྱ་ངན་འདས་ཞི་སྤྱོད་ཡུལ་ཉིད་མ། །
379	line-end	7		སྭཱཧཱ་ཨོཾ་དང་ཡང་དག་ལྡན་མ ། །
380	line-end	8		སྡིག་པ་ཆེན་པོ་འཇོམས་པ་ཉིད་མ། །
381	line-end	5		ཞེས་གསུངས་པའི་དོན་ནི།
382	terminal-particle	3		ཕྱག་འཚལ་ལོ། །
383	terminal-particle	11		སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་ཞི་བ་ཆེན་མོ་ལའོ། །
384	line-end	100		རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན། རྗེ་བཙུན་མ་གང་ལ་བསྟེན་ཅིང་མཆོད་པའི་སྒྲུབ་པ་པོ་རྣམས་ལ་མངོན
385	line-end	61		འགྲེལ་པ་གཞན་གྱིས་བདེ་མ་ཟག་མེད་ཀྱི་བདེ་བ་དང་། དགེ་མ་ཐར་པ་དང་། ཞི་མ་སངས་རྒྱས་ལ་སྦྱ
386	line-end	10		ཉི་མ་སྦས་པས། ལྷ་མོ་བདེ་མས་མཐོ་རིས་སྦྱིན། །
387	line-end	7		དགེ་མས་ཐར་པ་སྦྱིན་པ་སྟེ། །
388	line-end	7		དེ་བཞིན་ཞི་མས་རྫོགས་སངས་རྒྱས། །
389	line-end	4		ཞེས་གསུངས་པའི་ཕྱིར།
390	line-end	61		དེ་ལྟ་བུའི་མྱ་ངན་ལས་འདས་པའི་ཞི་བ་ཕྲ་རགས་ཐམས་ཅད་ལྷ་མོ་རང་ཉིད་ཀྱི་སྤྱོད་ཡུལ་ལམ་ལོང
391	line-end	73		འོ་ན་གཞན་སྲིད་ཞིའི་འཇིགས་པ་ལས་སྒྲོལ་བ་ལ་དེ་དག་ལ་བར་དུ་གཅོད་པའི་སྡིག་སྒྲིབ་སྤང་དག
392	line-end	28		འདིའི་སྐུ་མདོག་དཀར་པོ། པདྨ་དཀར་པོའི་སྟེང་ན་ཟླ་བ་ལ་རྡོ་རྗེའི་སྐྱིལ་མོ་ཀྲུང་གིས་བཞ
393	ordinal-open	4		གཉིས་པ་མཆོག་སྦྱིན།
394	ordinal-open	8		གསུམ་པ་དབྱུ་གུ། གཡོན་དང་པོ་ན་པདྨ།
395	ordinal-open	7		གཉིས་པ་ན་རིལ་བ་སྤྱི་བླུགས།
396	ordinal-open	6		གསུམ་པ་པོ་ཏི་བསྣམས་པའོ། །
397	line-end	12		དེ་ལྟར་ཡང་ཉི་མ་སྦས་པས། པདྨ་དཀར་དང་ཟླ་བ་ལ། །
398	line-end	13		རྡོ་རྗེའི་སྐྱིལ་ཀྲུང་ཀུནྡའི་མདོག ། ཕྲེང་བ་མཆོག་སྦྱིན་དབྱུ་གུ་དང་། །
399	line-end	6		པདྨ་སྤྱི་བླུགས་པོ་ཏི་འཛིན། །
400	line-end	2		ཞེས་གསུངས།
