index	kind	syllables	preview
189	prose	15	སྒྲོལ་བསྟོད་ཉེར་གཅིག་པའི་སྒྲུབ་ཐབས་ལས། དཔལ་ལྡན་ས་སྐྱོང་ཕྱོགས་རྣམས་དང་། །
190	prose	7	ཕྱོགས་བྲལ་མ་ལུས་འགུགས་བྱེད་མ། །
191	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
192	prose	20	, ས་སྐྱོང་འགུགས་བྱེད་ལྕགས་ཀྱུ་དང་། ཕོངས་པ་སེལ་བྱེད་སྙིང་པོ་ཧཱུཾ་ཡིག་ལ་མཛད་པ་ཡིན་
193	prose	22	སྒྲོལ་མ་ཉེར་གཅིག་གི་སྒྲུབ་ཐབས་ལས། ཕྱོགས་མཚམས་བརྒྱད་ནས་གཟའ་བརྒྱད་གཡས་ན་བསྣམས་པའི་
194	prose	33	འགྲེལ་པ་རྣམས་སུ་ཁྲོ་གཉེར་གཡོ་བ་ཞེས་པའི་གཡོ་བ་ཁྲོ་གཉེར་གཡོ་བའི་དོན་དུ་བཀྲལ་འདུག་ཀ
195	prose	20	སློབ་དཔོན་ཉི་མ་སྦས་པའི་སྒྲོལ་བསྟོད་ཉེར་གཅིག་གི་སྒྲུབ་ཐབས་ལས། དེ་ཉིད་སྙིང་པོ་རབ་ག
196	prose	7	ཕོངས་པ་མཐའ་དག་སེལ་མཛད་བསྒོམ། །
197	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
198	prose	45	འགྲེལ་པ་འགའ་ཞིག་ལས་འགུགས་པའི་དོན་ཕྱོགས་སྐྱོང་བཅུ་འཕྲིན་ལས་སྒྲུབ་པ་ལ་འགུགས་པའི་དོ
199	prose	14	ཉི་མ་སྦས་པས། གཡས་ན་བསྣམས་པའི་ལྕགས་ཀྱུས་འགུགས་པ།། ཞེས་གསུངས་པའི་ཕྱིར།
200	prose	23	དེས་ན་ལྕགས་ཀྱུས་འགལ་རྐྱེན་བསལ་ཞིང་སྙིང་པོའམ་ཧཱུཾ་ཡིག་གིས་མཐུན་རྐྱེན་སྒྲུབ་པའི་ཚུ
201	prose	56	སྒྲོལ་མའི་སྐུ་མདོག་དང་ཕྱག་མཚན་རྣམ་པ་སོགས་ནི།སྐུ་མདོག་མུན་པའི་མདོག་ཅན། ཉི་མའི་དཀྱ
202	prose	10	ཉི་མ་སྦས་པས། པད་ཉི་ལ་བཞུགས་གཡས་བརྐྱང་རོལ། །
203	prose	7	མུན་མདོག་ཞལ་གཅིག་ཕྱག་གཉིས་གཡས། །
204	prose	8	ལྕགས་ཀྱུ་གཟའ་འགུགས་ཞགས་བསྣམས་འཆིང་། །
205	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
206	prose	18	ཕྱག་འཚལ་བཅུ་གཉིས་པ་རྗེ་བཙུན་མ་བཀྲིས་ཐམས་ཅད་སྦྱིན་མ་ལ་ཕྱག་འཚལ་བ་ནི།
207	prose	9	རྒྱུད་ལས། ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་རྒྱན། །
208	prose	8	བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། །
209	prose	8	རལ་པའི་ཁྲོད་ནས་འོད་དཔག་མེད་ལས། །
210	prose	8	རྟག་པར་ཤིན་ཏུ་འོད་ནི་མཛད་མ། །
211	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
212	prose	120	ཕྱག་འཚལ་ལོ། །གང་ལ་ཞེ་ན། རྗེ་བཙུན་མ་བཀྲིས་ཐམས་ཅད་སྦྱིན་མ་ལའོ། །རྒྱུ་གང་གིས་ཕྱག་འཚ
213	prose	11	ཉི་མ་སྦས་པས། གང་གིས་གསོལ་བཏབ་བཀྲི་ཤིས་དང་། །
214	prose	7	དགེ་ལེགས་རྒྱས་མཛད་ཟླ་ཚེས་བརྒྱན། །
215	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
216	prose	70	རྒྱུ་མཚན་གཉིས་པ་ནི། རལ་པའི་ཁྲོད་ན་ཞེས་སོགས་ཚིག་རྐང་གཉིས་ཏེ། འདིའི་རལ་པའི་ཁྲོད་ན་
217	prose	10	ཉི་མ་སྦས་པས། འོད་དཔག་མེད་ལས་འོད་འཛགས་པས། །
218	prose	7	བསོད་ནམས་འོད་ཕུང་འབར་མཛད་སྒོམས། །
219	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
220	prose	91	འདི་དཔེ་མི་མཐུན་པ་ཇི་ཡོད་ནི། སྡེ་དགེ་དཔར་མ་རྒྱུད་ཅ་པ་ལས། ཕྱག་འཚལ་ཟླ་བའི་རྩེ་མོས་
221	prose	60	སྔ་ཕྱི་མི་མཐུན་པ་ནི་འགྱུར་གྱི་དབང་གིས་ཡིན་ཡང་། ཚེས་པའི་ཟླ་བ་ལ་ཟླ་བའི་རྩེ་མོ་ཞེས་
222	prose	70	སྐུའི་རྣམ་འགྱུར་ནི། སྐུ་མདོག་གསེར་གྱི་མདོག་ཅན། སྣ་ཚོགས་པདྨའི་སྟེང་ན་ཟླ་བའི་དཀྱིལ
223	prose	10	ཉི་མ་སྦས་པས། གསེར་མདོག་ཞལ་གཅིག་ཕྱག་བརྒྱད་བལྟ། །
224	prose	7	རྩེ་གསུམ་ལྕགས་ཀྱུ་རྡོ་རྗེ་གྲི། །
225	prose	7	རིན་ཆེན་ལྕགས་ཀྱུ་དབྱུ་གུ་རིལ། །
226	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
227	prose	17	ཕྱག་འཚལ་བཅུ་གསུམ་པ་རྗེ་བཙུན་མ་སྨིན་བྱེད་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
228	prose	9	རྒྱུད་ལས། ཕྱག་འཚལ་བསྐལ་པ་ཐ་མའི་མེ་ལྟར། །
229	prose	8	འབར་བའི་ཕྲེང་བའི་དབུས་ན་གནས་མ། །
230	prose	8	གཡས་བརྐྱང་གཡོན་བསྐུམ་ཀུན་ནས་བསྐོར་དགའི། །
231	prose	8	དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ། །
232	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
233	prose	138	, ཕྱག་འཚལ་ལོ། །གང་ལ་ན། རྗེ་བཙུན་མ་སྨིན་བྱེད་སྒྲོལ་ལའོ། །རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན། ད
234	prose	19	ཞབས་བརྐྱང་བསྐུམ་གཉིས་ཀྱིས་དེ་ལྟར་མཚོན་ཏེ། ཉི་མ་སྦས་པས། གཡས་བརྐྱང་གཡོན་བསྐུམ་ཀུན་
235	prose	8	དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ། །
236	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
237	prose	76	དེས་ན་རྒྱུད་ལས། ཀུན་ནས་བསྐོར་དགའི། ཞེས་པའི་བསྐོར་ནི་རང་ལ་ཚུར་བསྐོར་ཏེ་གནས་པའི་འཁ
238	prose	59	སྐུའི་རྣམ་འགྱུར་ནི། སྐུ་མདོག་དམར་པོ། པདྨ་དམར་པོའི་སྟེང་དུ་ཉི་མའི་དཀྱིལ་འཁོར་འོད་
239	prose	9	ཉི་མ་སྦས་པས། པདྨ་དམར་དང་ཉི་མ་ལ། །
240	prose	7	བཞེངས་པའི་དོར་སྟབས་བརྐྱང་བསྐུམ་མ། །
241	prose	13	མི་བཟད་རཱ་ག་ལྟར་དམར་མདོག ། ཀུན་ཏུ་འཕྲོ་ཞིང་ཀུན་བསྲེག་མཛད། །
242	prose	7	ཞལ་གཅིག་ཕྱག་བཞི་མཆུ་སྨིན་གཡོ། །
243	prose	7	རལ་གྲི་མདའ་དང་འཁོར་ལོ་གཞུ། །
244	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
245	prose	46	ཡི་གེ་མི་མཐུན་པ་ཇི་ཡོད་ནི། སྡེ་དགེའི་བཀའ་འགྱུར་རྒྱུད་ཅ་པ་ལས། གཡས་བརྐྱང་གཡོན་བསྐུ
246	prose	28	ཞེས་དང་། ཀུན་འཁོར་དགའ་བའི། ཞེས་འབྲེལ་སྒྲ་ཅན་གྱི་གསུང་མི་མཐུན་པ་གཉིས་སྣང་བ་ལས་འགྲ
247	prose	35	མཚན་གྱི་རྣམ་གྲངས་ལ། ཉི་མ་སྦས་པས་ཡོངས་སུ་སྨིན་པར་བྱེད་པའི་སྒྲོལ་མ་དང་། རྗེ་དགེ་འད
248	prose	17	ཕྱག་འཚལ་བཅུ་བཞི་པ་རྗེ་བཙུན་མ་འགུགས་བྱེད་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
249	prose	16	རྒྱུད་ལས། ཕྱག་འཚལ་ས་གཞི་ངོས་ལ་ཕྱག་གི ། མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུང་མ། །
250	prose	8	ཁྲོ་གཉེར་ཅན་མཛད་ཡི་གེ་ཧཱུཾ་གིས། །
251	prose	8	རིམ་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ། །
252	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
253	prose	121	, ཕྱག་འཚལ་ལོ། །གང་ལ་ན་རྗེ་བཙུན་མ་འགུགས་བྱེད་སྒྲོལ་མ་ལའོ། །རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན།
254	prose	63	ཧཱུཾ་ཡིག་གང་གི་ཡིན་ཞེ་ན། རྗེ་དགེ་འདུན་གྲུབ་ཀྱིས་ཐུགས་ཀའི་ཧཱུཾ་ཡིག་དང་། ཅོ་ནེས་ཕྱ
255	prose	117	སྐུ་མདོག་ནག་པོ། ཉི་མའི་དཀྱིལ་འཁོར་གྱི་སྟེང་ན་པདྨ་དམར་སེར་ལ་གཡས་བརྐྱང་པའི་གར་གྱིས
256	prose	23	དེ་ལྟར་ཡང་ཉི་མ་སྦས་པས་བསྟོད་པ་ཉི་ཤུ་རྩ་གཅིག་པའི་སྒྲུབ་ཐབས་ལས། སྟོང་ཟིལ་གནག་མདོག་
257	prose	7	གཡས་དཀར་གཡོན་དམར་ཁྲོས་པའི་ཞལ། །
258	prose	7	ཐོད་པའི་དོ་ཤལ་རྒྱུ་མ་གསོལ། །
259	prose	7	སྦྲུལ་བརྒྱད་ཀྱིས་བརྒྱན་སྟག་ལྤགས་གསོལ། །
260	prose	8	ཕྱག་དྲུག་རལ་གྲི་ལྕགས་ཀྱུ་དང་། །
261	prose	8	དབྱུ་གུ་དེ་བཞིན་ཐོད་ཁྲག་བཀང་། །
262	prose	7	ཞགས་པ་ཚངས་པའི་མགོ་འཛིན་མ། །
263	prose	2	ཞེས་གསུངས།
264	prose	32	མཚན་གྱི་རྣམ་གྲངས་ལ། ཉི་མ་སྦས་པས་འགུགས་བྱེད་སྒྲོལ་མ། རྗེ་དགེ་འདུན་གྲུབ་པས་ཁྲོ་གཉེ
265	prose	17	ཕྱག་འཚལ་བཅོ་ལྔ་པ་རྗེ་བཙུན་མ་ཞི་བ་ཆེན་མོ་ལ་ཕྱག་འཚལ་བ་ནི།
266	prose	9	རྒྱུད་ལས། ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། །
267	prose	8	མྱ་ངན་འདས་ཞི་སྤྱོད་ཡུལ་ཉིད་མ། །
268	prose	7	སྭཱཧཱ་ཨོཾ་དང་ཡང་དག་ལྡན་མ ། །
269	prose	8	སྡིག་པ་ཆེན་པོ་འཇོམས་པ་ཉིད་མ། །
270	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
271	prose	112	ཕྱག་འཚལ་ལོ། །སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་ཞི་བ་ཆེན་མོ་ལའོ། །རྒྱུ་ཅིས་ཕྱག་འཚལ་ཞེ་ན། རྗེ་
272	prose	61	འགྲེལ་པ་གཞན་གྱིས་བདེ་མ་ཟག་མེད་ཀྱི་བདེ་བ་དང་། དགེ་མ་ཐར་པ་དང་། ཞི་མ་སངས་རྒྱས་ལ་སྦྱ
273	prose	10	ཉི་མ་སྦས་པས། ལྷ་མོ་བདེ་མས་མཐོ་རིས་སྦྱིན། །
274	prose	7	དགེ་མས་ཐར་པ་སྦྱིན་པ་སྟེ། །
275	prose	7	དེ་བཞིན་ཞི་མས་རྫོགས་སངས་རྒྱས། །
276	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
277	prose	61	དེ་ལྟ་བུའི་མྱ་ངན་ལས་འདས་པའི་ཞི་བ་ཕྲ་རགས་ཐམས་ཅད་ལྷ་མོ་རང་ཉིད་ཀྱི་སྤྱོད་ཡུལ་ལམ་ལོང
278	prose	73	འོ་ན་གཞན་སྲིད་ཞིའི་འཇིགས་པ་ལས་སྒྲོལ་བ་ལ་དེ་དག་ལ་བར་དུ་གཅོད་པའི་སྡིག་སྒྲིབ་སྤང་དག
279	prose	49	འདིའི་སྐུ་མདོག་དཀར་པོ། པདྨ་དཀར་པོའི་སྟེང་ན་ཟླ་བ་ལ་རྡོ་རྗེའི་སྐྱིལ་མོ་ཀྲུང་གིས་བཞ
280	prose	12	དེ་ལྟར་ཡང་ཉི་མ་སྦས་པས། པདྨ་དཀར་དང་ཟླ་བ་ལ། །
281	prose	13	རྡོ་རྗེའི་སྐྱིལ་ཀྲུང་ཀུནྡའི་མདོག ། ཕྲེང་བ་མཆོག་སྦྱིན་དབྱུ་གུ་དང་། །
282	prose	6	པདྨ་སྤྱི་བླུགས་པོ་ཏི་འཛིན། །
283	prose	2	ཞེས་གསུངས།
284	prose	48	ཡི་གེ་མི་འདྲ་བ་ནི། ཉི་མ་སྦས་པས། ཡང་དག་ལྡན་མ། ཇོ་ནང་དངུལ་ཆུ་ཅོ་ནེ་སོགས་ཡང་དག་ལྡན་
285	prose	17	འདི་ལ་མཚན་ནི་རྗེ་དགེ་འདུན་གྲུབ་པས་དགེ་ལེགས་ཞི་བའི་སྒྲོལ་མ་ཞེས་གསུངས།
286	prose	16	ཕྱག་འཚལ་བཅུ་དྲུག་པ་རྗེ་བཙུན་མ་དགྲ་འཇོམས་མ་ལ་ཕྱག་འཚལ་བ་ནི།
287	prose	16	རྒྱུད་ལས། ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་རབ་དགའ་བའི། དགྲ་ཡི་ལུས་ནི་རབ་ཏུ་འགེམས་མ། །
288	prose	8	ཡི་གེ་བཅུ་པའི་ངག་ནི་བཀོད་པའི། །
289	prose	8	རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ཉིད་མ། །
290	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
291	prose	98	, ཕྱག་འཚལ་ལོ། །སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་དགྲ་འཇོམས་མ་ལའོ། །རྒྱུ་གང་གི་སྒོ་ནས་ཕྱག་འཚལ
292	prose	91	, དོན་རགས་པ་ཙམ་ཡང་མི་ཤེས་ཀྱང་ཕྲག་དོག་གིས་རྒྱུད་རློམ་པའི་དགྲ་བོའི་ཚོགས་ཐམས་ཅད་ཀྱང
293	prose	10	ཉི་མ་སྦས་པས། ཡིད་གཞུངས་དྲན་སོགས་ཀུན་ནས་བསྐོར། །
294	prose	7	མི་ཤེས་དགྲ་དཔུང་རབ་འཇོམས་མ། །
295	prose	7	བློ་གྲོས་ཡི་གེ་བཅུ་བཀོད་པས། །
296	prose	7	ཧཱུཾ་ལས་སྲིད་ཞིའི་མུན་སྒྲོལ་བསྒོམ། །
297	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
298	prose	56	འདིར་ཀུན་ནས་བསྐོར་རབ་ཅེས་པའི་བསྐོར་གྱི་དོན་འཆད་པའི་ཚེ་འགྲེལ་པ་འགའ་ཞིག་གིས་ཆོས་འཁ
299	prose	10	ཉི་མ་སྦས་པས། ཡིད་གཞུངས་དྲན་སོགས་ཀུན་ནས་བསྐོར། །
300	prose	7	མི་ཤེས་དགྲ་དཔུང་རབ་འཇོམས་མ། །
301	prose	18	ཞེས་དྲངས་མ་ཐག་པ་ལྟར་དང་། བསྒྲུབ་པའི་སྐབས་སུའང་། བདག་གྱུར་གཡས་གཡོན་མདུན་རྒྱབ་ཏུ། 
302	prose	8	ཡིད་གཞུངས་དྲན་དང་ཤེས་རབ་དང་། །
303	prose	7	བློ་འཕེལ་ལྷ་མོ་བཞི་བསྒོམ་བྱ། །
304	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
305	prose	126	ཡི་གེ་བཅུ་པའི་སྔགས་ནི་ཞེས་སོགས་ཚིང་རྐང་གཉིས་ཀྱི་དོན་ལ། འགྲེལ་པ་འགའ་ཞིག་ལས་ཡི་གེ་
306	prose	16	ཉི་མ་སྦས་པས། ཐུགས་ཀྱི་སྙིང་པོ་རིག་པ་མཆོག ། ཡི་གེ་བཅུས་བསྐོར་འདོད་པ་ཡི། །
307	prose	7	དངོས་གྲུབ་ཀུན་སྟེར་བློ་གྲོས་སྤེལ། །
308	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
309	prose	46	སྐུ་མདོག་དམར་མོ། ཞལ་གཅིག་སྤྱན་གསུམ་མ། ཕྱག་གཉིས་མ། པདྨ་དམར་སེར་གྱི་སྟེང་ན་ཉི་མའི་
310	prose	9	ཉི་མ་སྦས་པས། པདྨའི་གེ་སར་ཉི་མ་ལ། །
311	prose	13	སེམས་དཔའི་སྐྱིལ་ཀྲུང་བྱུ་རུའི་མདོག ། གཅིག་ཏུ་ཕན་མཛད་དངོས་གྲུབ་སྦྱིན། །
312	prose	7	འབྲས་བཅས་ཤིང་བསྣམས་སྡིག་མཛུབ་འཕྱར། །
313	prose	2	ཞེས་གསུངས།
314	prose	15	སྒྲོལ་བསྟོད་ཉེར་གཅིག་པའི་སྒྲབ་ཐབས་ལས། དགྲ་ཡི་དཔུང་ནི་རབ་ཏུ་འགེམས་མ། །
315	prose	8	ཡི་གེ་བཅུ་པའི་སྔགས་ནི་བཀོད་པས། །
316	prose	8	རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་བ་ཉིད་མ། །
317	prose	2	ཞེས་གསུངས།
318	prose	40	མཚན་ནི་ཉི་མ་སྦས་པས་ཆགས་པ་འཇོམས་པའི་སྒྲོལ་མ་དང་དགྲ་འཇོམས་མའི་སྒྲོལ་མ་ཞེས་བཞེད་ཅིང
319	prose	19	ཕྱག་འཚལ་བཅུ་བདུན་པ་རྗེ་བཙུན་མ་བདེ་བ་ཐམས་ཅད་སྒྲུབ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
320	prose	9	རྒྱུད་ལས། ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས། །
321	prose	8	ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། །
322	prose	6	རི་རབ་མནྡྷར་དང་འབིགས་བྱེད། །
323	prose	8	འཇིག་རྟེན་གསུམ་རྣམས་གཡོ་བ་ཉིད་མ། །
324	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
325	prose	102	, ཕྱག་འཚལ་ལོ། །གང་ལ་ཞེ་ན། རྗེ་བཙུན་མ་བདེ་བ་ཐམས་ཅད་སྒྲུབ་མ་ལའོ། །རྒྱུ་མཚན་གང་གི་ས
326	prose	93	དེ་ནས་ཧཱུཾ་གི་རྣམ་པའི་སྟེ་ཧཱུཾ་ཡིག་གི་ས་བོན་ལས་སྐྱེས་པའི་ཚུལ་གྱིས་འཇིག་རྟེན་ཐམས་
327	prose	10	ཉི་མ་སྦས་པས། བདེ་ལྡན་ལྷ་མོས་ཞབས་བརྡབས་པས། །
328	prose	7	འཇིག་རྟེན་གསུམ་གཡོ་འཇིགས་པར་བྱེད། །
329	prose	14	ཅེས་གཡོ་བྱེད་ཞབས་བརྡབས་པས་ཡིན་པར་གསུངས་པ་དང་འགལ་ཞིང་།
330	prose	18	སྐབས་འདིའི་འཇིག་རྟེན་གསུམ་ས་འོག་ས་བླ་ས་སྟེང་གསུམ་ལ་བྱེད་པའང་མི་འཐད་དེ།
331	prose	8	རྒྱུད་རང་ལས། རི་རབ་མནྡར་དང་འབིགས་བྱེད། །
332	prose	58	འཇིག་རྟེན་གསུམ་རྣམས། ཞེས་འཇིག་རྟེན་གསུམ་རི་རབ་དང་། མནྡར་དང་། འབིབས་བྱེད་གསུམ་ལ་བ
333	prose	10	འགའ་ཞིག་ལས། ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ། །
334	prose	33	ཞེས་པའི་དོན་འཆད་པ་ན། མྱུར་མ་དེ་ཇི་འདྲ་བ་ཞེ་ན། ཡི་གེ་ཧཱུཾ་གི་རྣམ་པ་ཅན་གྱི་ས་བོན་ལ
335	prose	10	ཉི་མ་སྦས་པས། ཧཱུཾ་ཡིག་ས་བོན་ལས་སྐྱེས་མགོན། །
336	prose	7	རི་རབ་ཀུན་བསྐྱོད་དབང་སྡུད་བསྒོམ། །
337	prose	34	ཞེས་ཧཱུཾ་ཡིག་གི་ས་བོན་ལས་སྐྱེས་པའི་ཚུལ་དུ་རི་རབ་སོགས་ལ་བསྐྱོད་པའི་དོན་དུ་གསུངས་པ
338	prose	35	སྐུ་མདོག་དམར་སེར། ཞལ་གཅིག་ཕྱག་གཉིས་མ། པདྨ་དཀར་པོའི་སྟེང་ན་ཉི་མའི་དཀྱིལ་འཁོར་ལ་སེ
339	prose	13	དེ་ལྟར་ཡང་ཉི་མ་སྦས་པས། རང་དཀར་པད་དབུས་ཉི་མ་ལ། །
340	prose	7	ཧཱུཾ་ཡིག་ལས་སྐྱེས་ཀུན་བེད་སྟེར། །
341	prose	7	སེམས་དཔའི་སྐྱིལ་ཀྲུང་དམར་སེར་མཛེས། །
342	prose	7	ཕྱག་གཉིས་རི་བོང་འཛིན་བསྣམས་པ། །
343	prose	2	ཞེས་གསུངས།
344	prose	19	བདེ་བ་ཐམས་ཅད་སྒྲུབ་པའི་སྒྲོལ་མ། བདེ་ལྡན་མ་ཆོམ་རྐུན་བཅིང་བ་དང་མཚན་གཉིས་བྱུང་།
345	prose	17	ཕྱག་འཚལ་བཅོ་བརྒྱད་པ་རྗེ་བཙུན་མ་རྣམ་རྒྱལ་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
346	prose	23	རྒྱུད་ལས། ཕྱག་འཚལ་ལྷ་ཡི་འཚོ་ཡི་རྣམ་པའི།། རི་དྭགས་རྟགས་ཅན་ཕྱག་ན་བསྣམས་མ། ཏཱ་ར་གཉི
347	prose	8	དུག་རྣམས་མ་ལུས་པར་ནི་སེལ་མ། །
348	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
349	prose	90	, ཕྱག་འཚལ་ལོ། །སུ་ལ་ན། རྗེ་བཙུན་མ་རྣམ་རྒྱལ་སྒྲོལ་མ་ལའོ། །རྒྱུ་གང་གི་སྒོ་ནས་ཞེ་ན།
350	prose	20	ཉི་མ་སྦས་པས། རྗེ་བཙུན་མ་སྒྲོལ་མ་རྣམ་པར་རྒྱལ་མས་ཀླུ་ནད་གསོ་བའི་སྒྲུབ་ཐབས་རྫོགས་སོ
351	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
352	prose	160	ཏཱ་ར་གཉིས་ཅན་གྱི་རིག་སྔགས་ལ། ཨོཾ་ན་མཿ ཏཱ་རེ་ན་མོ་ཏཱ་རེ་ཧཱུྃ་ཧ་རེ་སྭཱཧཱ། ཞེས་པ་འད
353	prose	55	སྐུ་མདོག་དཀར་མོ། ཞལ་གཅིག་ཕྱག་བཞི་མ། པདྨ་དཀར་པོ་དང་ཟླ་བའི་གདན་ལ་ངང་པའི་སྟེང་ན་སེམ
354	prose	9	ཉི་མ་སྦས་པས། པདྨ་དཀར་སྟེང་ཟླ་དབུས་སུ། །
355	prose	7	འདབ་བཟང་ཁྲི་སྟེང་སྐྱིལ་ཀྲུང་བཞུགས། །
356	prose	7	གཉིས་ཀྱི་སྤྱི་བོར་ལྕགས་ཀྱུ་འཛིན། །
357	prose	7	གཞན་གཉིས་མཆོག་སྦྱིན་པོ་ཏི་བསྣམས། །
358	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
359	prose	21	ཕྱག་འཚལ་བཅུ་དགུ་པ་རྗེ་བཙུན་མ་སྡུག་བསྔལ་ཐམས་ཅད་བསྲེག་པའི་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་བ་ནི།
360	prose	9	རྒྱུད་ལས། ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ། །
361	prose	7	ལྷ་དང་མིའམ་ཅི་ཡིས་བསྟེན་མ། །
362	prose	15	ཀུན་ནས་གོ་ཆ་དགའ་བ་བརྗིད་ཀྱིས།། རྩོད་དང་རྨི་ལམ་ངན་པ་སེལ་མ། །
363	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
364	prose	85	ཕྱག་འཚལ་ལོ། །སུ་ལ་ཞེ་ན། རྗེ་བཙུན་མ་སྡུག་བསྔལ་ཐམས་ཅད་བསྲེག་པའི་སྒྲོལ་མ་ལའོ། །ཆེ་བ
365	prose	46	ཐུགས་ཀུན་ནས་དགྱེས་པའི་དགའ་བའི་གཟི་བརྗིད་དམ་སྐུའི་གཟི་བརྗིད་ཀྱི་གོ་ཆ་ལ་བརྟེན་ནས་ག
366	prose	21	ཉི་མ་སྦས་པས། རྗེ་བཙུན་མ་སྒྲོལ་མ་སྡུག་བསྔལ་བསྲེགས་པས་ཁྲི་མོན་ལས་ཐར་པའི་སྒྲུབ་ཐབས་
367	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
368	prose	66	འགྲེལ་པ་རྣམས་སུ་སྐབས་འདིའི་གོ་ཆའི་དོན་འཆད་པའི་ཚེ་རིགས་སྔགས་དང་སྐུ་སྒོམ་པའི་གོ་ཆ་
369	prose	11	ཉི་མ་སྦས་པས། ས་གསུམ་དབང་པོས་རབ་མཆོད་ཅིང་། །
370	prose	7	ཀུན་ནས་དགའ་བསྐྱེད་འབར་བ་ཡི། །
371	prose	7	གཟི་ཡིས་ལྟས་ངན་སྡུག་བསྔལ་སེལ། །
372	prose	4	ཞེས་གསུངས་པའི་ཕྱིར།
373	prose	40	སྐུ་མདོག་དཀར་མོ། ཞལ་གཅིག་ཕྱག་གཉིས་མ། པདྨ་དཀར་པོ་དང་ཉི་མའི་དཀྱིལ་འཁོར་གྱི་སྟེང་ན་
374	prose	9	ཉི་མ་སྦས་པས། པདྨ་དཀར་དང་ཉི་སྟེང་དུ། །
375	prose	12	གཡས་བརྐྱང་སྐྱིལ་ཀླུང་ཀུནྡའི་མདོག ། སྣ་ཚོགས་འོད་ཕྲེང་སྐུ་བརྒྱན་ནས། །
376	prose	10	མེ་ཐབ་བསྣམས་ཤིང་སྡུག་བསྔལ་བསྲེག ། ཅེས་གསུངས་པའི་ཕྱིར།
377	prose	17	ཕྱག་འཚལ་ཉི་ཤུ་པ་རྗེ་བཙུན་མ་དངོས་གྲུབ་འབྱུང་གནས་ལ་ཕྱག་འཚལ་བ་ནི།
378	prose	9	རྒྱུད་ལས། ཕྱག་འཚལ་ཉི་མ་ཟླ་བ་རྒྱས་པའི། །
379	prose	8	སྤྱན་གཉིས་པོ་ལ་འོད་རབ་གསལ་མ། །
380	prose	7	ཧཱ་ར་གཉིས་བརྗོད་ཏུཏྟཱ་ར་ཡིས། །
381	prose	8	ཤིན་ཏུ་དྲག་པོའི་རིམས་ནི་སེལ་མ། །
382	prose	5	ཞེས་གསུངས་པའི་དོན་ནི།
